TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
18,-21,1,-11,1,10,1,16,1,-16,1,-1,1,-5,1,-44,1,-36,1,-22,1,-12,1,-4,1
19,-21,1,-11,1,10,1,16,1,-16,1,-1,1,-4,1,-44,1,-35,1,-22,1,-11,1,-4,1
20,-21,1,-13,1,8,1,17,1,-15,1,-3,1,-4,1,-43,1,-36,1,-22,1,-13,1,-4,1
21,-20,1,-11,1,9,1,15,1,-15,1,-1,1,-5,1,-45,1,-36,1,-22,1,-13,1,-5,1
22,-21,1,-10,1,11,1,15,1,-16,1,0,1,-4,1,-44,1,-35,1,-22,1,-13,1,-4,1
23,-20,1,-9,1,11,1,14,1,-16,1,1,1,-4,1,-43,1,-35,1,-22,1,-12,1,-4,1
24,-18,1,-5,1,13,1,11,1,-16,1,4,1,-6,1,-45,1,-36,1,-23,1,-14,1,-5,1
25,-17,1,-5,1,12,1,11,1,-15,1,3,1,-6,1,-45,1,-37,1,-23,1,-14,1,-6,1
26,-17,1,-7,1,10,1,12,1,-14,1,1,1,-6,1,-44,1,-37,1,-23,1,-13,1,-6,1
27,-19,1,-6,1,13,1,12,1,-16,1,3,1,-5,1,-43,1,-35,1,-21,1,-12,1,-4,1
28,-20,1,-4,1,16,1,12,1,-18,1,6,1,-3,1,-43,1,-34,1,-20,1,-12,1,-4,1
29,-19,1,-4,1,15,1,11,1,-17,1,5,1,-3,1,-42,1,-33,1,-19,1,-11,1,-3,1
30,-18,1,-4,1,14,1,11,1,-16,1,5,1,-1,1,-41,1,-33,1,-19,1,-10,1,-1,1
31,-18,1,-2,1,16,1,10,1,-17,1,7,1,0,1,-40,1,-31,1,-17,1,-9,1,0,1
32,-18,1,-2,1,16,1,10,1,-17,1,7,1,0,1,-39,1,-31,1,-16,1,-8,1,1,1
33,-16,1,-1,1,15,1,8,1,-16,1,7,1,0,1,-38,1,-31,1,-16,1,-8,1,1,1
34,-16,1,0,1,16,1,8,1,-16,1,8,1,-1,1,-38,1,-32,1,-17,1,-7,1,1,1
35,-15,1,0,1,15,1,7,1,-15,1,7,1,-2,1,-40,1,-34,1,-17,1,-7,1,1,1
36,-12,1,0,1,12,1,6,1,-12,1,6,1,-3,1,-41,1,-35,1,-18,1,-8,1,-1,1
37,-14,1,-1,1,13,1,7,1,-14,1,6,1,-1,1,-39,1,-33,1,-17,1,-6,1,0,1
38,-17,1,-3,1,14,1,10,1,-16,1,5,1,-1,1,-39,1,-33,1,-16,1,-6,1,1,1
39,-17,1,-5,1,12,1,11,1,-15,1,3,1,-1,1,-39,1,-33,1,-16,1,-6,1,2,1
40,-15,1,-5,1,10,1,10,1,-13,1,2,1,-2,1,-38,1,-33,1,-16,1,-5,1,2,1
41,-13,1,-5,1,8,1,9,1,-11,1,1,1,-5,1,-38,1,-33,1,-17,1,-5,1,2,1
42,-12,1,-4,1,8,1,8,1,-10,1,2,1,-7,1,-38,1,-32,1,-16,1,-4,1,4,1
43,-11,1,-2,1,9,1,6,1,-10,1,3,1,-7,1,-37,1,-31,1,-14,1,-3,1,5,1
44,-8,1,-1,1,7,1,4,1,-8,1,3,1,-6,1,-36,1,-30,1,-13,1,-1,1,6,1
45,-8,1,1,1,9,1,3,1,-8,1,5,1,-6,1,-35,1,-30,1,-12,1,0,1,8,1
46,-8,1,0,1,8,1,4,1,-8,1,4,1,-6,1,-35,1,-29,1,-12,1,0,1,8,1
47,-9,1,0,1,9,1,4,1,-9,1,4,1,-6,1,-35,1,-29,1,-12,1,0,1,8,1
48,-7,1,1,1,8,1,3,1,-7,1,4,1,-8,1,-38,1,-31,1,-13,1,-1,1,8,1
49,-8,1,-1,1,7,1,4,1,-8,1,3,1,-8,1,-37,1,-32,1,-14,1,-1,1,7,1
50,-8,1,-3,1,5,1,5,1,-7,1,1,1,-9,1,-39,1,-33,1,-14,1,-1,1,7,1
51,-9,1,-3,1,6,1,6,1,-8,1,1,1,-12,1,-41,1,-34,1,-16,1,-3,1,6,1
52,-9,1,-3,1,6,1,6,1,-8,1,1,1,-12,1,-42,1,-35,1,-17,1,-5,1,4,1
53,-9,1,-2,1,7,1,5,1,-8,1,2,1,-11,1,-40,1,-34,1,-16,1,-4,1,5,1
54,-9,1,-2,1,7,1,5,1,-8,1,2,1,-9,1,-38,1,-33,1,-15,1,-3,1,6,1
55,-7,1,-2,1,5,1,4,1,-6,1,1,1,-9,1,-37,1,-33,1,-16,1,-5,1,6,1
56,-6,1,-2,1,4,1,4,1,-5,1,1,1,-9,1,-36,1,-32,1,-16,1,-5,1,6,1
57,-6,1,-2,1,4,1,4,1,-5,1,1,1,-9,1,-36,1,-32,1,-15,1,-5,1,6,1
58,-6,1,-2,1,4,1,4,1,-5,1,1,1,-10,1,-38,1,-33,1,-16,1,-5,1,5,1
59,-8,1,-4,1,4,1,6,1,-6,1,0,1,-11,1,-38,1,-34,1,-16,1,-6,1,4,1
60,-8,1,-5,1,3,1,6,1,-6,1,-1,1,-11,1,-38,1,-35,1,-16,1,-6,1,5,1
61,-7,1,-4,1,3,1,5,1,-5,1,-1,1,-12,1,-40,1,-35,1,-17,1,-7,1,5,1
62,-6,1,-3,1,3,1,4,1,-5,1,0,1,-14,1,-42,1,-37,1,-18,1,-8,1,3,1
63,-5,1,-4,1,1,1,4,1,-3,1,-2,1,-14,1,-42,1,-38,1,-19,1,-8,1,3,1
64,-5,1,-4,1,1,1,4,1,-3,1,-2,1,-15,1,-42,1,-39,1,-20,1,-8,1,3,1
65,-6,1,-5,1,1,1,5,1,-4,1,-2,1,-14,1,-41,1,-38,1,-19,1,-8,1,2,1
66,-6,1,-5,1,1,1,5,1,-4,1,-2,1,-13,1,-39,1,-37,1,-19,1,-8,1,2,1
67,-8,1,-4,1,4,1,6,1,-6,1,0,1,-12,1,-39,1,-36,1,-19,1,-8,1,1,1
68,-10,1,-4,1,6,1,7,1,-8,1,1,1,-12,1,-40,1,-37,1,-19,1,-9,1,1,1
69,-13,1,-6,1,7,1,9,1,-10,1,0,1,-11,1,-39,1,-37,1,-20,1,-10,1,0,1
70,-14,1,-6,1,8,1,10,1,-11,1,1,1,-11,1,-38,1,-36,1,-20,1,-10,1,-1,1
71,-16,1,-7,1,9,1,11,1,-13,1,1,1,-12,1,-39,1,-37,1,-20,1,-10,1,-2,1
72,-17,1,-7,1,10,1,12,1,-14,1,1,1,-11,1,-37,1,-36,1,-21,1,-11,1,-2,1
73,-19,1,-10,1,9,1,14,1,-14,1,-1,1,-9,1,-38,1,-38,1,-22,1,-13,1,-3,1
74,-22,1,-14,1,8,1,18,1,-15,1,-3,1,-8,1,-38,1,-38,1,-23,1,-13,1,-4,1
75,-22,1,-14,1,8,1,18,1,-15,1,-3,1,-8,1,-38,1,-38,1,-23,1,-13,1,-3,1
76,-20,1,-14,1,6,1,17,1,-13,1,-4,1,-8,1,-40,1,-40,1,-23,1,-14,1,-4,1
77,-20,1,-14,1,6,1,17,1,-13,1,-4,1,-7,1,-40,1,-39,1,-24,1,-13,1,-3,1
78,-21,1,-16,1,5,1,18,1,-13,1,-6,1,-7,1,-40,1,-39,1,-22,1,-12,1,-2,1
79,-21,1,-18,1,3,1,19,1,-12,1,-8,1,-7,1,-41,1,-41,1,-23,1,-12,1,-2,1
80,-20,1,-19,1,1,1,19,1,-11,1,-9,1,-8,1,-42,1,-41,1,-24,1,-13,1,-2,1
81,-20,1,-19,1,1,1,19,1,-11,1,-9,1,-9,1,-42,1,-42,1,-25,1,-14,1,-3,1
82,-19,1,-18,1,1,1,18,1,-10,1,-9,1,-9,1,-42,1,-43,1,-26,1,-15,1,-4,1
83,-21,1,-17,1,4,1,19,1,-13,1,-7,1,-9,1,-43,1,-42,1,-25,1,-15,1,-4,1
84,-22,1,-17,1,5,1,19,1,-14,1,-6,1,-9,1,-42,1,-41,1,-25,1,-14,1,-3,1
85,-23,1,-18,1,5,1,20,1,-14,1,-7,1,-8,1,-41,1,-41,1,-26,1,-15,1,-3,1
86,-23,1,-19,1,4,1,21,1,-14,1,-8,1,-8,1,-41,1,-41,1,-26,1,-16,1,-4,1
87,-23,1,-19,1,4,1,21,1,-14,1,-8,1,-6,1,-40,1,-41,1,-23,1,-16,1,-4,1
88,-23,1,-22,1,1,1,22,1,-12,1,-11,1,-7,1,-40,1,-42,1,-25,1,-16,1,-5,1
89,-22,1,-20,1,2,1,21,1,-12,1,-9,1,-9,1,-41,1,-42,1,-25,1,-16,1,-5,1
90,-23,1,-18,1,5,1,20,1,-14,1,-7,1,-8,1,-40,1,-41,1,-25,1,-15,1,-6,1
91,-24,1,-18,1,6,1,21,1,-15,1,-6,1,-9,1,-41,1,-42,1,-27,1,-15,1,-6,1
92,-25,1,-17,1,8,1,21,1,-17,1,-5,1,-9,1,-41,1,-43,1,-27,1,-16,1,-7,1
93,-25,1,-17,1,8,1,21,1,-17,1,-5,1,-9,1,-42,1,-43,1,-27,1,-16,1,-8,1
94,-26,1,-18,1,8,1,22,1,-17,1,-5,1,-10,1,-42,1,-43,1,-27,1,-15,1,-8,1
95,-25,1,-18,1,7,1,21,1,-16,1,-6,1,-9,1,-41,1,-43,1,-27,1,-16,1,-8,1
96,-26,1,-18,1,8,1,22,1,-17,1,-5,1,-7,1,-40,1,-42,1,-27,1,-15,1,-8,1
97,-25,1,-18,1,7,1,21,1,-16,1,-6,1,-7,1,-40,1,-42,1,-27,1,-15,1,-8,1
98,-25,1,-18,1,7,1,21,1,-16,1,-6,1,-8,1,-41,1,-43,1,-28,1,-16,1,-9,1
99,-22,1,-16,1,6,1,19,1,-14,1,-5,1,-8,1,-41,1,-43,1,-28,1,-16,1,-11,1
100,-22,1,-16,1,6,1,19,1,-14,1,-5,1,-8,1,-40,1,-43,1,-28,1,-16,1,-10,1
101,-24,1,-17,1,7,1,20,1,-16,1,-5,1,-8,1,-40,1,-41,1,-27,1,-16,1,-10,1
102,-25,1,-17,1,8,1,21,1,-17,1,-5,1,-7,1,-39,1,-42,1,-27,1,-16,1,-10,1
103,-27,1,-18,1,9,1,22,1,-18,1,-5,1,-8,1,-39,1,-42,1,-27,1,-16,1,-10,1
104,-28,1,-18,1,10,1,23,1,-19,1,-4,1,-8,1,-40,1,-42,1,-27,1,-16,1,-10,1
105,-25,1,-19,1,6,1,22,1,-16,1,-7,1,-5,1,-37,1,-41,1,-27,1,-17,1,-11,1
106,-28,1,-19,1,9,1,23,1,-19,1,-5,1,0,1,-31,1,-38,1,-26,1,-18,1,-11,1
107,-31,1,-18,1,13,1,24,1,-22,1,-3,1,7,1,-25,1,-36,1,-24,1,-18,1,-13,1
108,-31,1,-15,1,16,1,23,1,-24,1,0,1,14,1,-19,1,-34,1,-23,1,-18,1,-13,1
109,-29,1,-13,1,16,1,21,1,-23,1,1,1,18,1,-13,1,-30,1,-20,1,-16,1,-12,1
110,-25,1,-10,1,15,1,17,1,-20,1,2,1,21,1,-4,1,-22,1,-14,1,-13,1,-9,1
111,-20,1,-10,1,10,1,15,1,-15,1,0,1,26,1,14,1,-12,1,-6,1,-7,1,-7,1
112,-11,1,-6,1,5,1,8,1,-8,1,-1,1,33,1,40,1,3,1,6,1,-1,1,-4,1
113,-3,1,-1,1,2,1,2,1,-3,1,0,1,44,1,63,1,22,1,20,1,8,1,2,1
114,5,1,8,1,3,1,-6,1,1,1,6,1,53,1,93,1,50,1,42,1,23,1,12,1
115,17,1,20,1,3,1,-18,1,7,1,12,1,56,1,126,1,83,1,68,1,41,1,24,1
116,32,1,34,1,2,1,-33,1,15,1,18,1,48,1,152,1,116,1,96,1,62,1,40,1
117,48,1,48,1,0,1,-48,1,24,1,24,1,30,1,175,1,152,1,126,1,84,1,57,1
118,61,1,61,1,0,1,-61,1,31,1,31,1,8,1,192,1,188,1,157,1,108,1,76,1
119,76,1,82,1,6,1,-79,1,35,1,44,1,-28,1,188,1,214,1,183,1,132,1,96,1
120,88,1,106,1,18,1,-97,1,35,1,62,1,-72,1,161,1,228,1,204,1,154,1,116,1
121,97,1,120,1,23,1,-108,1,37,1,72,1,-111,1,136,1,238,1,216,1,169,1,129,1
122,99,1,125,1,26,1,-112,1,37,1,76,1,-135,1,119,1,242,1,220,1,174,1,134,1
123,84,1,109,1,25,1,-96,1,30,1,67,1,-139,1,104,1,233,1,207,1,162,1,124,1
124,68,1,81,1,13,1,-74,1,28,1,47,1,-134,1,89,1,206,1,176,1,139,1,107,1
125,56,1,63,1,7,1,-59,1,25,1,35,1,-137,1,56,1,159,1,136,1,115,1,92,1
126,40,1,50,1,10,1,-45,1,15,1,30,1,-141,1,9,1,105,1,93,1,88,1,75,1
127,22,1,38,1,16,1,-30,1,3,1,27,1,-145,1,-50,1,44,1,47,1,61,1,57,1
128,2,1,24,1,22,1,-13,1,-10,1,23,1,-147,1,-126,1,-24,1,0,1,31,1,36,1
129,-17,1,11,1,28,1,3,1,-22,1,19,1,-149,1,-205,1,-90,1,-43,1,2,1,16,1
130,-29,1,0,1,29,1,14,1,-29,1,14,1,-155,1,-249,1,-132,1,-74,1,-20,1,0,1
131,-37,1,-13,1,24,1,25,1,-31,1,5,1,-162,1,-263,1,-152,1,-90,1,-33,1,-10,1
132,-45,1,-23,1,22,1,34,1,-34,1,-1,1,-158,1,-256,1,-154,1,-94,1,-40,1,-16,1
133,-50,1,-27,1,23,1,38,1,-37,1,-2,1,-153,1,-242,1,-149,1,-93,1,-44,1,-21,1
134,-52,1,-28,1,24,1,40,1,-38,1,-2,1,-147,1,-230,1,-146,1,-92,1,-46,1,-25,1
135,-55,1,-31,1,24,1,43,1,-40,1,-4,1,-142,1,-218,1,-143,1,-92,1,-51,1,-29,1
136,-58,1,-37,1,21,1,47,1,-40,1,-8,1,-134,1,-203,1,-138,1,-92,1,-52,1,-32,1
137,-59,1,-41,1,18,1,50,1,-39,1,-12,1,-126,1,-188,1,-133,1,-91,1,-54,1,-35,1
138,-53,1,-36,1,17,1,44,1,-35,1,-10,1,-115,1,-168,1,-123,1,-85,1,-52,1,-35,1
139,-51,1,-30,1,21,1,40,1,-36,1,-5,1,-104,1,-147,1,-109,1,-75,1,-45,1,-31,1
140,-48,1,-27,1,21,1,37,1,-35,1,-3,1,-91,1,-129,1,-97,1,-64,1,-37,1,-26,1
141,-43,1,-20,1,23,1,31,1,-33,1,1,1,-76,1,-111,1,-84,1,-54,1,-31,1,-22,1
142,-39,1,-12,1,27,1,25,1,-33,1,7,1,-62,1,-94,1,-72,1,-45,1,-26,1,-19,1
143,-34,1,-9,1,25,1,21,1,-30,1,8,1,-46,1,-76,1,-58,1,-35,1,-19,1,-15,1
144,-29,1,-6,1,23,1,17,1,-26,1,8,1,-32,1,-60,1,-48,1,-25,1,-14,1,-11,1
145,-25,1,-3,1,22,1,14,1,-24,1,9,1,-25,1,-51,1,-43,1,-22,1,-11,1,-9,1
146,-23,1,-2,1,21,1,12,1,-22,1,9,1,-18,1,-44,1,-40,1,-19,1,-10,1,-9,1
147,-20,1,-3,1,17,1,11,1,-19,1,7,1,-13,1,-36,1,-36,1,-17,1,-8,1,-8,1
148,-18,1,-5,1,13,1,11,1,-16,1,4,1,-8,1,-29,1,-33,1,-14,1,-8,1,-8,1
149,-17,1,-8,1,9,1,12,1,-13,1,0,1,-6,1,-24,1,-30,1,-13,1,-8,1,-8,1
150,-18,1,-10,1,8,1,14,1,-13,1,-1,1,-4,1,-21,1,-30,1,-12,1,-8,1,-7,1
151,-17,1,-10,1,7,1,13,1,-12,1,-2,1,-3,1,-19,1,-28,1,-12,1,-7,1,-8,1
152,-16,1,-10,1,6,1,13,1,-11,1,-2,1,-2,1,-18,1,-27,1,-12,1,-7,1,-9,1
153,-16,1,-10,1,6,1,13,1,-11,1,-2,1,-1,1,-17,1,-25,1,-11,1,-6,1,-8,1
154,-16,1,-9,1,7,1,12,1,-12,1,-1,1,0,1,-15,1,-25,1,-10,1,-7,1,-8,1
155,-15,1,-7,1,8,1,11,1,-12,1,0,1,0,1,-14,1,-25,1,-9,1,-7,1,-7,1
156,-15,1,-7,1,8,1,11,1,-12,1,0,1,0,1,-14,1,-24,1,-9,1,-7,1,-8,1
157,-13,1,-7,1,6,1,10,1,-10,1,-1,1,-1,1,-11,1,-24,1,-8,1,-7,1,-7,1
158,-11,1,-9,1,2,1,10,1,-7,1,-4,1,0,1,-10,1,-22,1,-7,1,-6,1,-6,1
159,-9,1,-8,1,1,1,8,1,-5,1,-4,1,0,1,-9,1,-22,1,-6,1,-6,1,-6,1
160,-8,1,-6,1,2,1,7,1,-5,1,-2,1,1,1,-8,1,-20,1,-5,1,-5,1,-6,1
161,-12,1,-6,1,6,1,9,1,-9,1,0,1,2,1,-7,1,-19,1,-5,1,-4,1,-6,1
162,-15,1,-6,1,9,1,10,1,-12,1,1,1,3,1,-6,1,-17,1,-4,1,-4,1,-6,1
163,-12,1,-6,1,6,1,9,1,-9,1,0,1,3,1,-6,1,-17,1,-3,1,-4,1,-6,1
164,-12,1,-6,1,6,1,9,1,-9,1,0,1,2,1,-4,1,-17,1,-3,1,-4,1,-6,1
165,-11,1,-5,1,6,1,8,1,-9,1,0,1,2,1,-2,1,-16,1,-1,1,-3,1,-5,1
166,-10,1,-3,1,7,1,6,1,-9,1,2,1,3,1,-2,1,-14,1,0,1,-2,1,-5,1
167,-9,1,-3,1,6,1,6,1,-8,1,1,1,3,1,-2,1,-14,1,0,1,-3,1,-6,1
168,-9,1,-3,1,6,1,6,1,-8,1,1,1,3,1,-2,1,-14,1,0,1,-3,1,-6,1
169,-8,1,-1,1,7,1,4,1,-8,1,3,1,3,1,0,1,-13,1,0,1,-2,1,-6,1
170,-6,1,-2,1,4,1,4,1,-5,1,1,1,2,1,0,1,-13,1,1,1,-3,1,-7,1
171,-6,1,-2,1,4,1,4,1,-5,1,1,1,2,1,0,1,-13,1,0,1,-4,1,-8,1
172,-7,1,-2,1,5,1,4,1,-6,1,1,1,4,1,2,1,-12,1,1,1,-3,1,-7,1
173,-7,1,-2,1,5,1,4,1,-6,1,1,1,5,1,3,1,-12,1,3,1,-2,1,-7,1
174,-4,1,-2,1,2,1,3,1,-3,1,0,1,7,1,3,1,-10,1,3,1,-2,1,-6,1
175,-5,1,-4,1,1,1,4,1,-3,1,-2,1,6,1,4,1,-9,1,5,1,-3,1,-6,1
176,-5,1,-4,1,1,1,4,1,-3,1,-2,1,7,1,6,1,-9,1,5,1,-3,1,-6,1
177,-5,1,-2,1,3,1,3,1,-4,1,0,1,7,1,7,1,-9,1,5,1,-3,1,-6,1
178,-5,1,1,1,6,1,2,1,-5,1,3,1,7,1,7,1,-9,1,4,1,-3,1,-8,1
179,-5,1,2,1,7,1,1,1,-6,1,4,1,5,1,7,1,-9,1,3,1,-4,1,-8,1
180,-5,1,-2,1,3,1,3,1,-4,1,0,1,7,1,8,1,-7,1,4,1,-3,1,-7,1
181,-4,1,-3,1,1,1,3,1,-3,1,-1,1,7,1,10,1,-5,1,6,1,-3,1,-7,1
182,-4,1,-1,1,3,1,2,1,-4,1,1,1,7,1,11,1,-5,1,6,1,-2,1,-7,1
183,-4,1,-1,1,3,1,2,1,-4,1,1,1,7,1,11,1,-4,1,8,1,-1,1,-5,1
184,-3,1,-1,1,2,1,2,1,-3,1,0,1,8,1,13,1,-2,1,9,1,-1,1,-4,1
185,-1,1,-1,1,0,1,1,1,-1,1,-1,1,8,1,15,1,-2,1,11,1,-2,1,-5,1
186,-1,1,2,1,3,1,0,1,-2,1,2,1,9,1,16,1,-1,1,11,1,-1,1,-4,1
187,-1,1,3,1,4,1,-1,1,-2,1,3,1,8,1,16,1,-1,1,11,1,-1,1,-4,1
188,0,1,3,1,3,1,-1,1,-1,1,3,1,7,1,16,1,0,1,13,1,-1,1,-5,1
189,0,1,3,1,3,1,-1,1,-1,1,3,1,8,1,18,1,1,1,13,1,0,1,-4,1
190,1,1,5,1,4,1,-3,1,-1,1,5,1,8,1,19,1,2,1,13,1,0,1,-4,1
191,1,1,3,1,2,1,-2,1,0,1,3,1,9,1,20,1,3,1,15,1,0,1,-3,1
192,1,1,4,1,3,1,-2,1,-1,1,4,1,9,1,22,1,4,1,17,1,1,1,-2,1
193,1,1,2,1,1,1,-1,1,0,1,2,1,9,1,23,1,6,1,17,1,2,1,-1,1
194,1,1,3,1,2,1,-2,1,0,1,3,1,9,1,24,1,6,1,18,1,2,1,-2,1
195,2,1,4,1,2,1,-3,1,0,1,3,1,9,1,25,1,7,1,20,1,2,1,-1,1
196,3,1,4,1,1,1,-3,1,1,1,3,1,10,1,26,1,8,1,20,1,2,1,-1,1
197,3,1,6,1,3,1,-4,1,0,1,5,1,9,1,26,1,8,1,19,1,2,1,-1,1
198,4,1,5,1,1,1,-4,1,2,1,3,1,11,1,27,1,10,1,21,1,3,1,0,1
199,5,1,5,1,0,1,-5,1,3,1,3,1,10,1,29,1,11,1,22,1,2,1,0,1
200,5,1,7,1,2,1,-6,1,2,1,5,1,10,1,29,1,11,1,21,1,0,1,-3,1
201,4,1,7,1,3,1,-5,1,1,1,5,1,10,1,30,1,13,1,22,1,1,1,-2,1
202,5,1,8,1,3,1,-6,1,1,1,6,1,9,1,32,1,14,1,22,1,1,1,-2,1
203,5,1,9,1,4,1,-7,1,1,1,7,1,10,1,34,1,15,1,24,1,3,1,-1,1
204,5,1,9,1,4,1,-7,1,1,1,7,1,11,1,35,1,17,1,26,1,3,1,-1,1
205,5,1,7,1,2,1,-6,1,2,1,5,1,12,1,37,1,19,1,28,1,4,1,0,1
206,8,1,10,1,2,1,-9,1,3,1,6,1,12,1,40,1,20,1,29,1,5,1,1,1
207,8,1,10,1,2,1,-9,1,3,1,6,1,11,1,41,1,19,1,28,1,4,1,0,1
208,9,1,10,1,1,1,-9,1,4,1,6,1,12,1,42,1,21,1,29,1,4,1,1,1
209,9,1,10,1,1,1,-9,1,4,1,6,1,13,1,44,1,23,1,31,1,5,1,3,1
210,10,1,10,1,0,1,-10,1,5,1,5,1,13,1,46,1,25,1,32,1,5,1,2,1
211,11,1,12,1,1,1,-11,1,5,1,7,1,13,1,48,1,26,1,34,1,6,1,2,1
212,13,1,13,1,0,1,-13,1,7,1,7,1,13,1,49,1,27,1,34,1,5,1,3,1
213,12,1,13,1,1,1,-12,1,6,1,7,1,15,1,52,1,29,1,37,1,7,1,3,1
214,13,1,15,1,2,1,-14,1,6,1,9,1,13,1,54,1,31,1,39,1,7,1,3,1
215,15,1,17,1,2,1,-16,1,7,1,10,1,12,1,56,1,32,1,40,1,7,1,4,1
216,17,1,19,1,2,1,-18,1,8,1,11,1,12,1,57,1,34,1,41,1,8,1,5,1
217,16,1,19,1,3,1,-17,1,7,1,11,1,14,1,60,1,36,1,43,1,9,1,6,1
218,15,1,20,1,5,1,-17,1,5,1,13,1,16,1,64,1,41,1,46,1,11,1,8,1
219,17,1,22,1,5,1,-19,1,6,1,14,1,17,1,66,1,42,1,48,1,13,1,8,1
220,20,1,25,1,5,1,-22,1,8,1,15,1,17,1,69,1,44,1,49,1,13,1,9,1
221,22,1,27,1,5,1,-24,1,9,1,16,1,16,1,70,1,45,1,50,1,15,1,10,1
222,21,1,27,1,6,1,-24,1,8,1,17,1,16,1,72,1,47,1,53,1,15,1,10,1
223,21,1,28,1,7,1,-24,1,7,1,18,1,15,1,73,1,48,1,53,1,16,1,12,1
224,21,1,28,1,7,1,-24,1,7,1,18,1,17,1,78,1,52,1,56,1,18,1,14,1
225,22,1,28,1,6,1,-25,1,8,1,17,1,17,1,81,1,54,1,58,1,20,1,16,1
226,23,1,27,1,4,1,-25,1,10,1,16,1,18,1,83,1,56,1,60,1,21,1,17,1
227,23,1,27,1,4,1,-25,1,10,1,16,1,17,1,85,1,59,1,63,1,23,1,18,1
228,24,1,29,1,5,1,-26,1,10,1,17,1,16,1,88,1,60,1,64,1,23,1,18,1
229,27,1,31,1,4,1,-29,1,12,1,18,1,17,1,90,1,63,1,66,1,24,1,20,1
230,29,1,33,1,4,1,-31,1,13,1,19,1,16,1,92,1,64,1,68,1,24,1,20,1
231,29,1,34,1,5,1,-31,1,12,1,20,1,16,1,94,1,67,1,70,1,25,1,21,1
232,29,1,37,1,8,1,-33,1,11,1,23,1,16,1,95,1,69,1,72,1,27,1,22,1
233,31,1,38,1,7,1,-34,1,12,1,23,1,16,1,98,1,71,1,73,1,28,1,23,1
234,31,1,38,1,7,1,-34,1,12,1,23,1,18,1,101,1,74,1,77,1,30,1,25,1
235,32,1,41,1,9,1,-36,1,12,1,25,1,18,1,104,1,77,1,79,1,32,1,27,1
236,34,1,41,1,7,1,-37,1,14,1,24,1,18,1,105,1,79,1,80,1,34,1,27,1
237,36,1,42,1,6,1,-39,1,15,1,24,1,18,1,105,1,79,1,81,1,35,1,29,1
238,35,1,43,1,8,1,-39,1,14,1,26,1,17,1,106,1,81,1,82,1,37,1,29,1
239,35,1,42,1,7,1,-38,1,14,1,25,1,17,1,107,1,82,1,83,1,37,1,29,1
240,38,1,44,1,6,1,-41,1,16,1,25,1,17,1,109,1,84,1,85,1,40,1,31,1
241,37,1,45,1,8,1,-41,1,15,1,27,1,17,1,109,1,85,1,86,1,40,1,31,1
242,37,1,48,1,11,1,-42,1,13,1,30,1,16,1,109,1,85,1,86,1,40,1,31,1
243,38,1,50,1,12,1,-44,1,13,1,31,1,15,1,110,1,86,1,87,1,41,1,32,1
244,40,1,51,1,11,1,-45,1,15,1,31,1,16,1,111,1,87,1,88,1,43,1,32,1
