TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
35,-18,1,-7,1,11,1,12,1,-15,1,2,1,0,1,-26,1,-14,1,-23,1,-19,1,-5,1
36,-17,1,-6,1,11,1,11,1,-14,1,2,1,0,1,-26,1,-13,1,-23,1,-20,1,-6,1
37,-17,1,-7,1,10,1,12,1,-14,1,1,1,0,1,-25,1,-12,1,-23,1,-20,1,-6,1
38,-17,1,-9,1,8,1,13,1,-13,1,-1,1,0,1,-25,1,-12,1,-23,1,-19,1,-5,1
39,-17,1,-11,1,6,1,14,1,-12,1,-3,1,1,1,-26,1,-12,1,-23,1,-19,1,-5,1
40,-17,1,-10,1,7,1,13,1,-12,1,-2,1,0,1,-26,1,-12,1,-24,1,-19,1,-5,1
41,-17,1,-10,1,7,1,13,1,-12,1,-2,1,0,1,-26,1,-13,1,-24,1,-18,1,-5,1
42,-17,1,-10,1,7,1,13,1,-12,1,-2,1,0,1,-26,1,-13,1,-23,1,-18,1,-4,1
43,-17,1,-9,1,8,1,13,1,-13,1,-1,1,0,1,-26,1,-14,1,-23,1,-18,1,-4,1
44,-17,1,-9,1,8,1,13,1,-13,1,-1,1,0,1,-26,1,-15,1,-23,1,-19,1,-4,1
45,-17,1,-8,1,9,1,12,1,-13,1,0,1,0,1,-27,1,-16,1,-23,1,-19,1,-4,1
46,-17,1,-8,1,9,1,12,1,-13,1,0,1,-1,1,-27,1,-16,1,-24,1,-20,1,-4,1
47,-17,1,-9,1,8,1,13,1,-13,1,-1,1,-1,1,-27,1,-17,1,-24,1,-20,1,-4,1
48,-17,1,-9,1,8,1,13,1,-13,1,-1,1,-1,1,-27,1,-17,1,-24,1,-21,1,-5,1
49,-17,1,-9,1,8,1,13,1,-13,1,-1,1,-1,1,-26,1,-16,1,-23,1,-20,1,-5,1
50,-18,1,-9,1,9,1,13,1,-14,1,0,1,-1,1,-26,1,-15,1,-23,1,-20,1,-4,1
51,-18,1,-10,1,8,1,14,1,-13,1,-1,1,-1,1,-25,1,-15,1,-23,1,-20,1,-4,1
52,-18,1,-11,1,7,1,14,1,-13,1,-2,1,-1,1,-25,1,-15,1,-23,1,-20,1,-4,1
53,-19,1,-12,1,7,1,15,1,-13,1,-3,1,-1,1,-25,1,-14,1,-23,1,-20,1,-4,1
54,-18,1,-12,1,6,1,15,1,-12,1,-3,1,0,1,-25,1,-14,1,-23,1,-19,1,-3,1
55,-17,1,-11,1,6,1,14,1,-12,1,-3,1,0,1,-25,1,-14,1,-23,1,-19,1,-3,1
56,-17,1,-9,1,8,1,13,1,-13,1,-1,1,0,1,-25,1,-14,1,-23,1,-20,1,-4,1
57,-17,1,-10,1,7,1,13,1,-12,1,-2,1,0,1,-25,1,-15,1,-23,1,-20,1,-4,1
58,-17,1,-10,1,7,1,13,1,-12,1,-2,1,1,1,-25,1,-14,1,-22,1,-19,1,-3,1
59,-18,1,-10,1,8,1,14,1,-13,1,-1,1,1,1,-24,1,-13,1,-21,1,-19,1,-3,1
60,-18,1,-11,1,7,1,14,1,-13,1,-2,1,2,1,-23,1,-12,1,-20,1,-18,1,-2,1
61,-16,1,-11,1,5,1,13,1,-11,1,-3,1,2,1,-23,1,-12,1,-20,1,-18,1,-3,1
62,-16,1,-8,1,8,1,12,1,-12,1,0,1,3,1,-24,1,-12,1,-20,1,-17,1,-3,1
63,-14,1,-6,1,8,1,10,1,-11,1,1,1,3,1,-23,1,-11,1,-20,1,-17,1,-4,1
64,-13,1,-6,1,7,1,9,1,-10,1,0,1,3,1,-22,1,-10,1,-20,1,-16,1,-4,1
65,-13,1,-6,1,7,1,9,1,-10,1,0,1,4,1,-20,1,-9,1,-19,1,-15,1,-4,1
66,-12,1,-7,1,5,1,9,1,-9,1,-1,1,4,1,-19,1,-9,1,-19,1,-15,1,-3,1
67,-12,1,-5,1,7,1,8,1,-10,1,1,1,4,1,-19,1,-8,1,-17,1,-15,1,-3,1
68,-11,1,-4,1,7,1,7,1,-9,1,1,1,5,1,-18,1,-8,1,-17,1,-15,1,-3,1
69,-11,1,-4,1,7,1,7,1,-9,1,1,1,5,1,-17,1,-7,1,-16,1,-14,1,-1,1
70,-11,1,-5,1,6,1,8,1,-9,1,0,1,6,1,-16,1,-6,1,-16,1,-14,1,-1,1
71,-11,1,-4,1,7,1,7,1,-9,1,1,1,7,1,-17,1,-6,1,-15,1,-13,1,-1,1
72,-11,1,-4,1,7,1,7,1,-9,1,1,1,7,1,-16,1,-5,1,-15,1,-12,1,-1,1
73,-9,1,-3,1,6,1,6,1,-8,1,1,1,7,1,-15,1,-4,1,-14,1,-11,1,-1,1
74,-8,1,-2,1,6,1,5,1,-7,1,2,1,7,1,-14,1,-2,1,-14,1,-11,1,0,1
75,-7,1,-4,1,3,1,5,1,-5,1,-1,1,7,1,-14,1,0,1,-13,1,-11,1,0,1
76,-6,1,-3,1,3,1,4,1,-5,1,0,1,7,1,-13,1,0,1,-12,1,-11,1,0,1
77,-6,1,-3,1,3,1,4,1,-5,1,0,1,8,1,-13,1,2,1,-11,1,-10,1,0,1
78,-5,1,-1,1,4,1,3,1,-5,1,1,1,8,1,-12,1,2,1,-10,1,-9,1,1,1
79,-4,1,-1,1,3,1,2,1,-4,1,1,1,9,1,-10,1,2,1,-9,1,-8,1,2,1
80,-4,1,-1,1,3,1,2,1,-4,1,1,1,9,1,-10,1,2,1,-9,1,-8,1,2,1
81,-4,1,-1,1,3,1,2,1,-4,1,1,1,8,1,-10,1,2,1,-9,1,-8,1,4,1
82,-4,1,0,1,4,1,2,1,-4,1,2,1,7,1,-10,1,2,1,-9,1,-7,1,4,1
83,-4,1,1,1,5,1,1,1,-4,1,3,1,5,1,-12,1,0,1,-9,1,-7,1,4,1
84,-4,1,-1,1,3,1,2,1,-4,1,1,1,2,1,-14,1,0,1,-8,1,-8,1,3,1
85,-4,1,-2,1,2,1,3,1,-3,1,0,1,0,1,-16,1,-2,1,-8,1,-9,1,2,1
86,-4,1,-3,1,1,1,3,1,-3,1,-1,1,-1,1,-18,1,-3,1,-9,1,-10,1,2,1
87,-5,1,-4,1,1,1,4,1,-3,1,-2,1,-3,1,-19,1,-4,1,-9,1,-10,1,1,1
88,-5,1,-6,1,-1,1,5,1,-2,1,-4,1,-3,1,-19,1,-6,1,-11,1,-11,1,1,1
89,-6,1,-8,1,-2,1,7,1,-2,1,-5,1,-4,1,-20,1,-8,1,-12,1,-12,1,0,1
90,-6,1,-9,1,-3,1,7,1,-2,1,-6,1,-5,1,-21,1,-10,1,-13,1,-13,1,0,1
91,-6,1,-9,1,-3,1,7,1,-2,1,-6,1,-6,1,-22,1,-11,1,-13,1,-13,1,-1,1
92,-5,1,-8,1,-3,1,6,1,-1,1,-6,1,-7,1,-23,1,-12,1,-13,1,-13,1,-1,1
93,-5,1,-9,1,-4,1,7,1,-1,1,-7,1,-7,1,-23,1,-12,1,-13,1,-13,1,-1,1
94,-6,1,-9,1,-3,1,7,1,-2,1,-6,1,-7,1,-24,1,-12,1,-12,1,-13,1,-1,1
95,-6,1,-8,1,-2,1,7,1,-2,1,-5,1,-7,1,-24,1,-13,1,-12,1,-14,1,-1,1
96,-6,1,-8,1,-2,1,7,1,-2,1,-5,1,-6,1,-25,1,-12,1,-12,1,-15,1,-2,1
97,-6,1,-9,1,-3,1,7,1,-2,1,-6,1,-6,1,-25,1,-13,1,-13,1,-15,1,-3,1
98,-5,1,-10,1,-5,1,7,1,0,1,-8,1,-6,1,-26,1,-14,1,-14,1,-16,1,-4,1
99,-5,1,-11,1,-6,1,8,1,0,1,-9,1,-7,1,-26,1,-15,1,-15,1,-16,1,-4,1
100,-7,1,-11,1,-4,1,9,1,-2,1,-8,1,-7,1,-27,1,-16,1,-15,1,-17,1,-5,1
101,-9,1,-13,1,-4,1,11,1,-3,1,-9,1,-6,1,-28,1,-17,1,-15,1,-17,1,-4,1
102,-12,1,-13,1,-1,1,12,1,-6,1,-7,1,-6,1,-28,1,-17,1,-15,1,-17,1,-4,1
103,-14,1,-13,1,1,1,13,1,-8,1,-6,1,-5,1,-29,1,-17,1,-16,1,-19,1,-5,1
104,-15,1,-15,1,0,1,15,1,-8,1,-8,1,-4,1,-30,1,-18,1,-17,1,-19,1,-5,1
105,-16,1,-17,1,-1,1,16,1,-8,1,-9,1,-3,1,-30,1,-17,1,-18,1,-20,1,-6,1
106,-17,1,-17,1,0,1,17,1,-9,1,-9,1,-3,1,-30,1,-17,1,-18,1,-20,1,-8,1
107,-18,1,-18,1,0,1,18,1,-9,1,-9,1,-3,1,-30,1,-18,1,-19,1,-20,1,-8,1
108,-19,1,-17,1,2,1,18,1,-11,1,-8,1,-3,1,-30,1,-18,1,-19,1,-21,1,-8,1
109,-20,1,-17,1,3,1,18,1,-12,1,-7,1,-3,1,-30,1,-19,1,-19,1,-21,1,-9,1
110,-21,1,-17,1,4,1,19,1,-13,1,-7,1,-4,1,-30,1,-19,1,-19,1,-21,1,-9,1
111,-21,1,-17,1,4,1,19,1,-13,1,-7,1,-4,1,-30,1,-20,1,-20,1,-22,1,-10,1
112,-22,1,-17,1,5,1,19,1,-14,1,-6,1,-5,1,-31,1,-22,1,-20,1,-23,1,-11,1
113,-22,1,-18,1,4,1,20,1,-13,1,-7,1,-5,1,-31,1,-22,1,-21,1,-23,1,-11,1
114,-21,1,-18,1,3,1,19,1,-12,1,-8,1,-5,1,-30,1,-22,1,-21,1,-24,1,-11,1
115,-21,1,-17,1,4,1,19,1,-13,1,-7,1,-5,1,-30,1,-20,1,-21,1,-24,1,-11,1
116,-21,1,-17,1,4,1,19,1,-13,1,-7,1,-5,1,-30,1,-20,1,-20,1,-24,1,-11,1
117,-21,1,-17,1,4,1,19,1,-13,1,-7,1,-5,1,-31,1,-21,1,-19,1,-24,1,-12,1
118,-21,1,-16,1,5,1,18,1,-13,1,-6,1,-4,1,-31,1,-21,1,-19,1,-23,1,-12,1
119,-22,1,-17,1,5,1,19,1,-14,1,-6,1,-4,1,-31,1,-21,1,-18,1,-22,1,-11,1
120,-21,1,-19,1,2,1,20,1,-12,1,-9,1,-3,1,-31,1,-21,1,-18,1,-22,1,-11,1
121,-21,1,-17,1,4,1,19,1,-13,1,-7,1,-4,1,-31,1,-21,1,-19,1,-22,1,-10,1
122,-21,1,-18,1,3,1,19,1,-12,1,-8,1,-4,1,-30,1,-20,1,-19,1,-21,1,-10,1
123,-21,1,-18,1,3,1,19,1,-12,1,-8,1,-4,1,-30,1,-20,1,-19,1,-21,1,-10,1
124,-21,1,-19,1,2,1,20,1,-12,1,-9,1,-3,1,-29,1,-18,1,-19,1,-21,1,-10,1
125,-21,1,-19,1,2,1,20,1,-12,1,-9,1,-3,1,-28,1,-18,1,-19,1,-21,1,-10,1
126,-20,1,-19,1,1,1,19,1,-11,1,-9,1,-3,1,-28,1,-18,1,-19,1,-22,1,-11,1
127,-20,1,-19,1,1,1,19,1,-11,1,-9,1,-2,1,-27,1,-17,1,-19,1,-22,1,-10,1
128,-21,1,-20,1,1,1,20,1,-11,1,-10,1,-1,1,-27,1,-17,1,-18,1,-22,1,-10,1
129,-21,1,-19,1,2,1,20,1,-12,1,-9,1,-1,1,-27,1,-17,1,-18,1,-22,1,-10,1
130,-21,1,-18,1,3,1,19,1,-12,1,-8,1,-2,1,-27,1,-18,1,-19,1,-23,1,-11,1
131,-21,1,-17,1,4,1,19,1,-13,1,-7,1,-2,1,-26,1,-17,1,-18,1,-23,1,-11,1
132,-21,1,-16,1,5,1,18,1,-13,1,-6,1,-2,1,-25,1,-16,1,-18,1,-22,1,-11,1
133,-22,1,-15,1,7,1,18,1,-15,1,-4,1,-3,1,-25,1,-16,1,-18,1,-23,1,-10,1
134,-22,1,-14,1,8,1,18,1,-15,1,-3,1,-3,1,-25,1,-16,1,-18,1,-23,1,-12,1
135,-22,1,-14,1,8,1,18,1,-15,1,-3,1,-3,1,-25,1,-16,1,-17,1,-22,1,-12,1
136,-22,1,-13,1,9,1,17,1,-16,1,-2,1,-2,1,-25,1,-16,1,-17,1,-22,1,-13,1
137,-23,1,-11,1,12,1,17,1,-18,1,0,1,-1,1,-25,1,-17,1,-17,1,-22,1,-13,1
138,-24,1,-9,1,15,1,16,1,-20,1,3,1,0,1,-24,1,-17,1,-17,1,-21,1,-13,1
139,-23,1,-7,1,16,1,15,1,-20,1,4,1,1,1,-24,1,-16,1,-16,1,-21,1,-12,1
140,-24,1,-4,1,20,1,14,1,-22,1,8,1,2,1,-22,1,-14,1,-14,1,-19,1,-11,1
141,-24,1,1,1,25,1,11,1,-24,1,13,1,4,1,-18,1,-10,1,-11,1,-17,1,-10,1
142,-23,1,6,1,29,1,8,1,-26,1,17,1,7,1,-12,1,-2,1,-5,1,-13,1,-8,1
143,-23,1,7,1,30,1,8,1,-26,1,18,1,10,1,-2,1,8,1,4,1,-7,1,-5,1
144,-21,1,11,1,32,1,5,1,-26,1,21,1,12,1,10,1,22,1,16,1,2,1,0,1
145,-14,1,15,1,29,1,0,1,-21,1,22,1,12,1,26,1,38,1,30,1,14,1,7,1
146,-4,1,20,1,24,1,-8,1,-14,1,22,1,11,1,46,1,57,1,47,1,28,1,16,1
147,9,1,24,1,15,1,-16,1,-3,1,20,1,10,1,65,1,75,1,66,1,46,1,28,1
148,25,1,30,1,5,1,-27,1,10,1,18,1,4,1,81,1,92,1,85,1,67,1,43,1
149,45,1,35,1,-10,1,-40,1,28,1,13,1,0,1,96,1,111,1,107,1,92,1,62,1
150,67,1,42,1,-25,1,-54,1,46,1,9,1,-8,1,107,1,130,1,129,1,117,1,81,1
151,92,1,51,1,-41,1,-71,1,67,1,5,1,-17,1,114,1,146,1,151,1,144,1,103,1
152,118,1,63,1,-55,1,-90,1,87,1,4,1,-33,1,111,1,160,1,175,1,174,1,127,1
153,142,1,78,1,-64,1,-110,1,103,1,7,1,-51,1,104,1,172,1,200,1,205,1,154,1
154,160,1,96,1,-64,1,-128,1,112,1,16,1,-66,1,94,1,184,1,226,1,234,1,180,1
155,172,1,116,1,-56,1,-144,1,114,1,30,1,-80,1,79,1,190,1,247,1,259,1,201,1
156,177,1,131,1,-46,1,-154,1,112,1,43,1,-91,1,55,1,186,1,256,1,271,1,214,1
157,178,1,136,1,-42,1,-157,1,110,1,47,1,-101,1,26,1,172,1,248,1,268,1,216,1
158,175,1,128,1,-47,1,-151,1,111,1,41,1,-109,1,-7,1,146,1,223,1,246,1,203,1
159,165,1,109,1,-56,1,-137,1,111,1,27,1,-110,1,-43,1,111,1,185,1,211,1,179,1
160,149,1,89,1,-60,1,-119,1,105,1,15,1,-108,1,-77,1,74,1,145,1,174,1,153,1
161,131,1,68,1,-63,1,-99,1,97,1,3,1,-107,1,-108,1,38,1,105,1,136,1,125,1
162,109,1,45,1,-64,1,-77,1,87,1,-9,1,-106,1,-136,1,1,1,65,1,96,1,97,1
163,85,1,21,1,-64,1,-53,1,75,1,-21,1,-103,1,-162,1,-38,1,25,1,55,1,67,1
164,57,1,0,1,-57,1,-28,1,57,1,-28,1,-95,1,-185,1,-77,1,-15,1,14,1,37,1
165,29,1,-14,1,-43,1,-7,1,36,1,-28,1,-84,1,-200,1,-108,1,-50,1,-20,1,11,1
166,7,1,-26,1,-33,1,9,1,20,1,-29,1,-74,1,-203,1,-125,1,-72,1,-42,1,-5,1
167,-8,1,-34,1,-26,1,21,1,9,1,-30,1,-63,1,-198,1,-131,1,-83,1,-53,1,-17,1
168,-17,1,-39,1,-22,1,28,1,2,1,-31,1,-55,1,-187,1,-129,1,-87,1,-59,1,-23,1
169,-22,1,-42,1,-20,1,32,1,-1,1,-31,1,-50,1,-177,1,-122,1,-86,1,-61,1,-27,1
170,-25,1,-44,1,-19,1,34,1,-3,1,-32,1,-50,1,-168,1,-116,1,-84,1,-61,1,-29,1
171,-26,1,-45,1,-19,1,35,1,-4,1,-32,1,-51,1,-158,1,-109,1,-80,1,-61,1,-31,1
172,-28,1,-45,1,-17,1,36,1,-6,1,-31,1,-51,1,-144,1,-99,1,-74,1,-59,1,-32,1
173,-29,1,-45,1,-16,1,37,1,-7,1,-31,1,-48,1,-127,1,-88,1,-67,1,-56,1,-30,1
174,-31,1,-45,1,-14,1,38,1,-9,1,-30,1,-43,1,-109,1,-77,1,-59,1,-53,1,-29,1
175,-31,1,-44,1,-13,1,37,1,-9,1,-29,1,-38,1,-91,1,-66,1,-51,1,-49,1,-28,1
176,-28,1,-40,1,-12,1,34,1,-8,1,-26,1,-32,1,-74,1,-55,1,-44,1,-43,1,-25,1
177,-25,1,-34,1,-9,1,29,1,-8,1,-22,1,-26,1,-59,1,-45,1,-36,1,-38,1,-23,1
178,-21,1,-31,1,-10,1,26,1,-6,1,-21,1,-20,1,-47,1,-36,1,-31,1,-32,1,-20,1
179,-18,1,-28,1,-10,1,23,1,-4,1,-19,1,-16,1,-40,1,-27,1,-27,1,-28,1,-16,1
180,-15,1,-25,1,-10,1,20,1,-3,1,-18,1,-12,1,-34,1,-22,1,-23,1,-24,1,-15,1
181,-14,1,-22,1,-8,1,18,1,-3,1,-15,1,-7,1,-29,1,-17,1,-20,1,-21,1,-13,1
182,-13,1,-19,1,-6,1,16,1,-4,1,-13,1,-4,1,-23,1,-13,1,-16,1,-20,1,-11,1
183,-13,1,-18,1,-5,1,15,1,-4,1,-12,1,-1,1,-17,1,-10,1,-14,1,-19,1,-11,1
184,-13,1,-17,1,-4,1,15,1,-5,1,-11,1,1,1,-11,1,-8,1,-10,1,-18,1,-10,1
185,-13,1,-16,1,-3,1,14,1,-5,1,-10,1,3,1,-7,1,-6,1,-9,1,-17,1,-9,1
186,-12,1,-13,1,-1,1,12,1,-6,1,-7,1,3,1,-4,1,-5,1,-9,1,-18,1,-10,1
187,-12,1,-12,1,0,1,12,1,-6,1,-6,1,3,1,-2,1,-3,1,-9,1,-18,1,-11,1
188,-12,1,-13,1,-1,1,12,1,-6,1,-7,1,3,1,-2,1,-2,1,-9,1,-18,1,-11,1
189,-12,1,-14,1,-2,1,13,1,-5,1,-8,1,4,1,-2,1,-1,1,-9,1,-18,1,-11,1
190,-12,1,-15,1,-3,1,13,1,-5,1,-9,1,4,1,-3,1,-1,1,-9,1,-16,1,-10,1
191,-11,1,-17,1,-6,1,14,1,-3,1,-12,1,4,1,-3,1,-1,1,-7,1,-16,1,-9,1
192,-11,1,-17,1,-6,1,14,1,-3,1,-12,1,5,1,-2,1,0,1,-6,1,-15,1,-9,1
193,-11,1,-18,1,-7,1,14,1,-2,1,-13,1,5,1,0,1,1,1,-5,1,-14,1,-8,1
194,-11,1,-18,1,-7,1,14,1,-2,1,-13,1,6,1,1,1,3,1,-4,1,-14,1,-8,1
195,-11,1,-17,1,-6,1,14,1,-3,1,-12,1,6,1,2,1,4,1,-4,1,-13,1,-7,1
196,-11,1,-15,1,-4,1,13,1,-4,1,-10,1,6,1,3,1,4,1,-4,1,-13,1,-7,1
197,-12,1,-14,1,-2,1,13,1,-5,1,-8,1,6,1,4,1,4,1,-4,1,-12,1,-7,1
198,-12,1,-13,1,-1,1,12,1,-6,1,-7,1,6,1,5,1,4,1,-3,1,-11,1,-6,1
199,-12,1,-13,1,-1,1,12,1,-6,1,-7,1,6,1,6,1,5,1,-3,1,-10,1,-7,1
200,-11,1,-13,1,-2,1,12,1,-5,1,-8,1,7,1,6,1,5,1,-2,1,-9,1,-7,1
201,-10,1,-13,1,-3,1,11,1,-4,1,-8,1,7,1,7,1,7,1,-2,1,-9,1,-7,1
202,-10,1,-12,1,-2,1,11,1,-4,1,-7,1,7,1,7,1,7,1,-2,1,-9,1,-7,1
203,-9,1,-11,1,-2,1,10,1,-4,1,-7,1,7,1,7,1,7,1,-1,1,-9,1,-8,1
204,-8,1,-11,1,-3,1,9,1,-3,1,-7,1,7,1,7,1,7,1,-1,1,-9,1,-7,1
205,-8,1,-10,1,-2,1,9,1,-3,1,-6,1,7,1,8,1,7,1,0,1,-9,1,-7,1
206,-8,1,-10,1,-2,1,9,1,-3,1,-6,1,7,1,10,1,7,1,0,1,-7,1,-6,1
207,-8,1,-11,1,-3,1,9,1,-3,1,-7,1,7,1,10,1,7,1,0,1,-7,1,-5,1
208,-8,1,-11,1,-3,1,9,1,-3,1,-7,1,7,1,11,1,9,1,0,1,-7,1,-5,1
209,-8,1,-10,1,-2,1,9,1,-3,1,-6,1,6,1,11,1,9,1,0,1,-8,1,-6,1
210,-7,1,-10,1,-3,1,8,1,-2,1,-7,1,7,1,12,1,10,1,0,1,-7,1,-6,1
211,-7,1,-10,1,-3,1,8,1,-2,1,-7,1,8,1,13,1,10,1,0,1,-6,1,-6,1
212,-7,1,-11,1,-4,1,9,1,-2,1,-8,1,8,1,14,1,10,1,1,1,-5,1,-5,1
213,-6,1,-11,1,-5,1,8,1,-1,1,-8,1,8,1,15,1,10,1,3,1,-5,1,-5,1
214,-5,1,-12,1,-7,1,8,1,1,1,-10,1,8,1,16,1,11,1,4,1,-4,1,-5,1
215,-5,1,-10,1,-5,1,7,1,0,1,-8,1,8,1,17,1,12,1,4,1,-4,1,-5,1
216,-4,1,-10,1,-6,1,7,1,1,1,-8,1,8,1,18,1,12,1,5,1,-4,1,-5,1
217,-4,1,-9,1,-5,1,6,1,0,1,-7,1,8,1,18,1,12,1,5,1,-4,1,-4,1
218,-4,1,-8,1,-4,1,6,1,0,1,-6,1,9,1,18,1,13,1,6,1,-4,1,-4,1
219,-5,1,-9,1,-4,1,7,1,-1,1,-7,1,8,1,19,1,14,1,6,1,-4,1,-4,1
220,-5,1,-9,1,-4,1,7,1,-1,1,-7,1,8,1,19,1,14,1,6,1,-5,1,-4,1
221,-5,1,-8,1,-3,1,6,1,-1,1,-6,1,7,1,20,1,15,1,6,1,-3,1,-4,1
222,-3,1,-7,1,-4,1,5,1,0,1,-6,1,7,1,21,1,16,1,6,1,-3,1,-4,1
223,-2,1,-9,1,-7,1,5,1,2,1,-8,1,7,1,22,1,16,1,6,1,-2,1,-4,1
224,-2,1,-8,1,-6,1,5,1,2,1,-7,1,8,1,24,1,17,1,7,1,-1,1,-3,1
225,-1,1,-9,1,-8,1,5,1,3,1,-9,1,9,1,25,1,18,1,7,1,-1,1,-3,1
226,-1,1,-9,1,-8,1,5,1,3,1,-9,1,9,1,26,1,19,1,9,1,-1,1,-3,1
227,-1,1,-9,1,-8,1,5,1,3,1,-9,1,9,1,27,1,20,1,9,1,-1,1,-3,1
228,-1,1,-8,1,-7,1,4,1,3,1,-8,1,8,1,28,1,20,1,9,1,-1,1,-2,1
229,-1,1,-8,1,-7,1,4,1,3,1,-8,1,8,1,28,1,20,1,9,1,-1,1,-3,1
230,0,1,-7,1,-7,1,3,1,3,1,-7,1,8,1,29,1,21,1,9,1,-1,1,-3,1
231,0,1,-7,1,-7,1,3,1,3,1,-7,1,8,1,30,1,21,1,10,1,-1,1,-4,1
232,1,1,-7,1,-8,1,3,1,4,1,-7,1,9,1,31,1,22,1,11,1,0,1,-4,1
233,2,1,-7,1,-9,1,2,1,5,1,-8,1,9,1,33,1,22,1,12,1,0,1,-3,1
234,3,1,-7,1,-10,1,2,1,6,1,-8,1,9,1,34,1,23,1,12,1,1,1,-3,1
235,4,1,-7,1,-11,1,1,1,7,1,-9,1,9,1,35,1,25,1,13,1,1,1,-3,1
236,4,1,-7,1,-11,1,1,1,7,1,-9,1,9,1,35,1,26,1,13,1,1,1,-3,1
237,3,1,-7,1,-10,1,2,1,6,1,-8,1,9,1,36,1,27,1,13,1,2,1,-3,1
