TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
1,-7,1,-14,1,-7,1,10,1,0,1,-11,1,0,1,-21,1,-28,1,-28,1,-18,1,-17,1
2,-7,1,-14,1,-7,1,10,1,0,1,-11,1,0,1,-21,1,-28,1,-28,1,-18,1,-17,1
3,-8,1,-15,1,-7,1,11,1,-1,1,-11,1,0,1,-21,1,-27,1,-27,1,-17,1,-16,1
4,-8,1,-16,1,-8,1,12,1,0,1,-12,1,-2,1,-21,1,-27,1,-27,1,-17,1,-16,1
5,-7,1,-15,1,-8,1,11,1,0,1,-12,1,-2,1,-22,1,-27,1,-27,1,-17,1,-16,1
6,-7,1,-15,1,-8,1,11,1,0,1,-12,1,-3,1,-22,1,-27,1,-28,1,-17,1,-16,1
7,-7,1,-14,1,-7,1,10,1,0,1,-11,1,-3,1,-22,1,-28,1,-29,1,-18,1,-17,1
8,-8,1,-14,1,-6,1,11,1,-1,1,-10,1,-3,1,-22,1,-29,1,-29,1,-18,1,-17,1
9,-7,1,-14,1,-7,1,10,1,0,1,-11,1,-2,1,-22,1,-29,1,-28,1,-18,1,-17,1
10,-7,1,-14,1,-7,1,10,1,0,1,-11,1,-2,1,-22,1,-29,1,-29,1,-18,1,-18,1
11,-8,1,-16,1,-8,1,12,1,0,1,-12,1,-1,1,-20,1,-28,1,-28,1,-18,1,-18,1
12,-8,1,-15,1,-7,1,11,1,-1,1,-11,1,0,1,-19,1,-27,1,-27,1,-16,1,-17,1
13,-8,1,-15,1,-7,1,11,1,-1,1,-11,1,-1,1,-20,1,-27,1,-28,1,-16,1,-18,1
14,-9,1,-16,1,-7,1,12,1,-1,1,-12,1,-2,1,-20,1,-27,1,-26,1,-16,1,-18,1
15,-9,1,-16,1,-7,1,12,1,-1,1,-12,1,-2,1,-20,1,-28,1,-26,1,-17,1,-18,1
16,-10,1,-16,1,-6,1,13,1,-2,1,-11,1,-4,1,-22,1,-29,1,-28,1,-18,1,-20,1
17,-10,1,-15,1,-5,1,12,1,-3,1,-10,1,-3,1,-21,1,-28,1,-28,1,-18,1,-19,1
18,-10,1,-17,1,-7,1,13,1,-2,1,-12,1,-3,1,-22,1,-28,1,-29,1,-18,1,-19,1
19,-9,1,-15,1,-6,1,12,1,-2,1,-11,1,-4,1,-22,1,-29,1,-30,1,-18,1,-18,1
20,-9,1,-15,1,-6,1,12,1,-2,1,-11,1,-3,1,-21,1,-29,1,-30,1,-18,1,-18,1
21,-9,1,-14,1,-5,1,11,1,-2,1,-10,1,-1,1,-20,1,-27,1,-28,1,-17,1,-18,1
22,-7,1,-12,1,-5,1,9,1,-1,1,-9,1,0,1,-19,1,-25,1,-26,1,-15,1,-16,1
23,-6,1,-13,1,-7,1,9,1,0,1,-10,1,0,1,-19,1,-25,1,-26,1,-15,1,-16,1
24,-6,1,-14,1,-8,1,10,1,1,1,-11,1,0,1,-18,1,-25,1,-25,1,-15,1,-17,1
25,-6,1,-14,1,-8,1,10,1,1,1,-11,1,0,1,-20,1,-26,1,-27,1,-16,1,-18,1
26,-6,1,-14,1,-8,1,10,1,1,1,-11,1,0,1,-20,1,-26,1,-28,1,-16,1,-17,1
