TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
68,-22,1,-5,1,17,1,13,1,-20,1,6,1,-15,1,-15,1,-24,1,-35,1,-20,1,-18,1
69,-22,1,-5,1,17,1,13,1,-20,1,6,1,-15,1,-15,1,-25,1,-35,1,-19,1,-19,1
70,-22,1,-4,1,18,1,13,1,-20,1,7,1,-14,1,-15,1,-24,1,-35,1,-19,1,-18,1
71,-22,1,-4,1,18,1,13,1,-20,1,7,1,-14,1,-16,1,-24,1,-34,1,-18,1,-18,1
72,-22,1,-5,1,17,1,13,1,-20,1,6,1,-13,1,-15,1,-24,1,-33,1,-18,1,-18,1
73,-22,1,-5,1,17,1,13,1,-20,1,6,1,-13,1,-15,1,-24,1,-33,1,-17,1,-18,1
74,-22,1,-5,1,17,1,13,1,-20,1,6,1,-13,1,-15,1,-25,1,-32,1,-17,1,-19,1
75,-22,1,-6,1,16,1,14,1,-19,1,5,1,-13,1,-15,1,-25,1,-32,1,-18,1,-18,1
76,-22,1,-7,1,15,1,14,1,-19,1,4,1,-13,1,-15,1,-25,1,-32,1,-18,1,-18,1
77,-24,1,-7,1,17,1,15,1,-21,1,5,1,-14,1,-15,1,-26,1,-32,1,-18,1,-18,1
78,-24,1,-7,1,17,1,15,1,-21,1,5,1,-14,1,-16,1,-26,1,-32,1,-18,1,-18,1
79,-24,1,-7,1,17,1,15,1,-21,1,5,1,-13,1,-16,1,-25,1,-32,1,-17,1,-18,1
80,-24,1,-7,1,17,1,15,1,-21,1,5,1,-13,1,-16,1,-26,1,-33,1,-17,1,-18,1
81,-24,1,-6,1,18,1,15,1,-21,1,6,1,-11,1,-15,1,-25,1,-33,1,-16,1,-18,1
82,-24,1,-4,1,20,1,14,1,-22,1,8,1,-11,1,-13,1,-24,1,-32,1,-15,1,-17,1
83,-24,1,-1,1,23,1,12,1,-24,1,11,1,-9,1,-11,1,-22,1,-30,1,-13,1,-15,1
84,-24,1,4,1,28,1,10,1,-26,1,16,1,-7,1,-5,1,-16,1,-25,1,-11,1,-12,1
85,-24,1,8,1,32,1,8,1,-28,1,20,1,-4,1,1,1,-10,1,-18,1,-7,1,-9,1
86,-23,1,12,1,35,1,5,1,-29,1,23,1,-3,1,9,1,-2,1,-11,1,-2,1,-5,1
87,-20,1,13,1,33,1,3,1,-26,1,23,1,-2,1,17,1,6,1,-3,1,2,1,-2,1
88,-15,1,15,1,30,1,0,1,-22,1,22,1,-2,1,28,1,16,1,7,1,7,1,1,1
89,-6,1,16,1,22,1,-5,1,-14,1,19,1,-1,1,43,1,28,1,18,1,13,1,5,1
90,6,1,19,1,13,1,-12,1,-3,1,16,1,-1,1,61,1,46,1,34,1,23,1,12,1
91,22,1,27,1,5,1,-24,1,9,1,16,1,-2,1,81,1,67,1,55,1,37,1,23,1
92,40,1,36,1,-4,1,-38,1,22,1,16,1,-4,1,99,1,89,1,76,1,54,1,36,1
93,55,1,45,1,-10,1,-50,1,33,1,18,1,-7,1,110,1,107,1,95,1,71,1,50,1
94,68,1,53,1,-15,1,-60,1,42,1,19,1,-9,1,116,1,121,1,112,1,88,1,61,1
95,81,1,60,1,-21,1,-70,1,51,1,20,1,-11,1,122,1,135,1,129,1,102,1,72,1
96,91,1,65,1,-26,1,-78,1,59,1,20,1,-13,1,123,1,146,1,144,1,114,1,82,1
97,102,1,69,1,-33,1,-85,1,68,1,18,1,-16,1,117,1,152,1,155,1,124,1,89,1
98,115,1,68,1,-47,1,-91,1,81,1,11,1,-20,1,105,1,153,1,161,1,129,1,93,1
99,125,1,58,1,-67,1,-91,1,96,1,-4,1,-26,1,88,1,146,1,154,1,122,1,87,1
100,130,1,39,1,-91,1,-84,1,111,1,-26,1,-29,1,67,1,130,1,138,1,106,1,74,1
101,129,1,21,1,-108,1,-75,1,119,1,-43,1,-31,1,38,1,106,1,112,1,86,1,58,1
102,120,1,6,1,-114,1,-63,1,117,1,-54,1,-34,1,-2,1,71,1,78,1,64,1,41,1
103,102,1,-11,1,-113,1,-45,1,107,1,-62,1,-35,1,-46,1,27,1,35,1,34,1,19,1
104,76,1,-29,1,-105,1,-23,1,90,1,-67,1,-36,1,-92,1,-20,1,-14,1,0,1,-7,1
105,43,1,-44,1,-87,1,0,1,65,1,-65,1,-38,1,-138,1,-67,1,-59,1,-30,1,-29,1
106,8,1,-53,1,-61,1,22,1,34,1,-57,1,-38,1,-180,1,-110,1,-99,1,-55,1,-46,1
107,-24,1,-58,1,-34,1,41,1,5,1,-46,1,-41,1,-217,1,-146,1,-132,1,-77,1,-60,1
108,-50,1,-57,1,-7,1,53,1,-22,1,-32,1,-45,1,-245,1,-171,1,-152,1,-89,1,-65,1
109,-69,1,-54,1,15,1,61,1,-42,1,-20,1,-47,1,-261,1,-183,1,-162,1,-94,1,-66,1
110,-80,1,-50,1,30,1,65,1,-55,1,-10,1,-49,1,-268,1,-187,1,-165,1,-96,1,-66,1
111,-85,1,-51,1,34,1,68,1,-60,1,-9,1,-51,1,-269,1,-190,1,-167,1,-97,1,-65,1
112,-87,1,-52,1,35,1,69,1,-61,1,-9,1,-53,1,-264,1,-188,1,-167,1,-95,1,-66,1
113,-87,1,-51,1,36,1,69,1,-62,1,-8,1,-55,1,-252,1,-182,1,-163,1,-92,1,-64,1
114,-85,1,-49,1,36,1,67,1,-61,1,-7,1,-54,1,-234,1,-174,1,-156,1,-87,1,-62,1
115,-80,1,-47,1,33,1,63,1,-57,1,-7,1,-52,1,-211,1,-161,1,-146,1,-81,1,-59,1
116,-74,1,-44,1,30,1,59,1,-52,1,-7,1,-50,1,-183,1,-144,1,-132,1,-73,1,-54,1
117,-67,1,-39,1,28,1,53,1,-48,1,-6,1,-44,1,-153,1,-124,1,-115,1,-64,1,-49,1
118,-59,1,-33,1,26,1,46,1,-43,1,-4,1,-38,1,-126,1,-103,1,-98,1,-56,1,-42,1
119,-51,1,-28,1,23,1,39,1,-37,1,-3,1,-31,1,-101,1,-83,1,-82,1,-48,1,-36,1
120,-44,1,-23,1,21,1,33,1,-33,1,-1,1,-24,1,-80,1,-66,1,-68,1,-41,1,-29,1
121,-38,1,-19,1,19,1,28,1,-29,1,0,1,-19,1,-65,1,-52,1,-57,1,-35,1,-23,1
122,-33,1,-14,1,19,1,23,1,-26,1,2,1,-14,1,-53,1,-42,1,-49,1,-29,1,-19,1
123,-30,1,-10,1,20,1,20,1,-25,1,5,1,-10,1,-43,1,-34,1,-43,1,-24,1,-15,1
124,-27,1,-8,1,19,1,17,1,-23,1,5,1,-9,1,-36,1,-29,1,-38,1,-19,1,-12,1
125,-25,1,-6,1,19,1,15,1,-22,1,6,1,-8,1,-28,1,-26,1,-34,1,-17,1,-10,1
126,-24,1,-6,1,18,1,15,1,-21,1,6,1,-8,1,-21,1,-22,1,-32,1,-14,1,-9,1
127,-23,1,-6,1,17,1,14,1,-20,1,5,1,-7,1,-16,1,-19,1,-29,1,-14,1,-10,1
128,-22,1,-6,1,16,1,14,1,-19,1,5,1,-5,1,-11,1,-17,1,-27,1,-13,1,-9,1
129,-22,1,-7,1,15,1,14,1,-19,1,4,1,-2,1,-7,1,-14,1,-24,1,-13,1,-9,1
130,-22,1,-7,1,15,1,14,1,-19,1,4,1,0,1,-6,1,-12,1,-23,1,-13,1,-10,1
131,-22,1,-7,1,15,1,14,1,-19,1,4,1,3,1,-5,1,-10,1,-22,1,-13,1,-9,1
132,-21,1,-7,1,14,1,14,1,-18,1,3,1,3,1,-4,1,-9,1,-21,1,-13,1,-8,1
133,-21,1,-7,1,14,1,14,1,-18,1,3,1,4,1,-3,1,-10,1,-21,1,-12,1,-8,1
134,-20,1,-7,1,13,1,13,1,-17,1,3,1,5,1,-2,1,-10,1,-20,1,-12,1,-7,1
135,-19,1,-7,1,12,1,13,1,-16,1,2,1,4,1,-1,1,-10,1,-20,1,-12,1,-8,1
136,-19,1,-7,1,12,1,13,1,-16,1,2,1,4,1,0,1,-9,1,-19,1,-12,1,-7,1
137,-19,1,-7,1,12,1,13,1,-16,1,2,1,3,1,1,1,-9,1,-18,1,-11,1,-7,1
138,-18,1,-5,1,13,1,11,1,-16,1,4,1,4,1,2,1,-8,1,-17,1,-10,1,-6,1
139,-17,1,-6,1,11,1,11,1,-14,1,2,1,4,1,3,1,-7,1,-16,1,-10,1,-5,1
140,-17,1,-6,1,11,1,11,1,-14,1,2,1,5,1,3,1,-6,1,-16,1,-9,1,-5,1
141,-16,1,-6,1,10,1,11,1,-13,1,2,1,5,1,4,1,-5,1,-15,1,-9,1,-5,1
142,-15,1,-6,1,9,1,10,1,-12,1,1,1,6,1,4,1,-4,1,-14,1,-8,1,-5,1
143,-15,1,-6,1,9,1,10,1,-12,1,1,1,6,1,5,1,-4,1,-13,1,-8,1,-5,1
144,-14,1,-6,1,8,1,10,1,-11,1,1,1,6,1,5,1,-4,1,-12,1,-8,1,-5,1
145,-14,1,-5,1,9,1,9,1,-12,1,2,1,6,1,5,1,-3,1,-11,1,-6,1,-6,1
146,-14,1,-4,1,10,1,9,1,-12,1,3,1,4,1,6,1,-3,1,-11,1,-6,1,-5,1
147,-13,1,-3,1,10,1,8,1,-12,1,3,1,4,1,7,1,-3,1,-11,1,-5,1,-5,1
148,-13,1,-3,1,10,1,8,1,-12,1,3,1,4,1,7,1,-2,1,-9,1,-4,1,-4,1
149,-12,1,-3,1,9,1,7,1,-11,1,3,1,5,1,8,1,-3,1,-9,1,-3,1,-3,1
150,-11,1,-2,1,9,1,6,1,-10,1,3,1,5,1,8,1,-2,1,-9,1,-4,1,-3,1
151,-11,1,-2,1,9,1,6,1,-10,1,3,1,4,1,9,1,-1,1,-9,1,-3,1,-2,1
152,-10,1,-1,1,9,1,5,1,-10,1,4,1,5,1,9,1,-1,1,-8,1,-2,1,-1,1
153,-10,1,-1,1,9,1,5,1,-10,1,4,1,5,1,10,1,0,1,-8,1,-2,1,-1,1
154,-9,1,-1,1,8,1,5,1,-9,1,3,1,5,1,10,1,0,1,-8,1,-2,1,-1,1
155,-8,1,-1,1,7,1,4,1,-8,1,3,1,5,1,11,1,1,1,-6,1,-1,1,0,1
156,-8,1,-1,1,7,1,4,1,-8,1,3,1,5,1,11,1,2,1,-7,1,0,1,0,1
157,-8,1,-1,1,7,1,4,1,-8,1,3,1,4,1,11,1,2,1,-6,1,-1,1,1,1
158,-8,1,-1,1,7,1,4,1,-8,1,3,1,5,1,12,1,3,1,-6,1,0,1,1,1
159,-8,1,-1,1,7,1,4,1,-8,1,3,1,4,1,14,1,4,1,-5,1,0,1,2,1
160,-7,1,-1,1,6,1,4,1,-7,1,2,1,5,1,15,1,4,1,-5,1,0,1,2,1
161,-7,1,-1,1,6,1,4,1,-7,1,2,1,5,1,16,1,5,1,-4,1,1,1,2,1
162,-7,1,0,1,7,1,3,1,-7,1,3,1,4,1,18,1,7,1,-3,1,3,1,2,1
163,-6,1,0,1,6,1,3,1,-6,1,3,1,5,1,18,1,7,1,-3,1,3,1,2,1
164,-6,1,0,1,6,1,3,1,-6,1,3,1,5,1,18,1,8,1,-1,1,3,1,3,1
165,-4,1,1,1,5,1,1,1,-4,1,3,1,4,1,19,1,8,1,0,1,5,1,3,1
166,-4,1,1,1,5,1,1,1,-4,1,3,1,5,1,21,1,9,1,0,1,6,1,4,1
167,-4,1,2,1,6,1,1,1,-5,1,4,1,4,1,21,1,10,1,1,1,6,1,5,1
168,-3,1,2,1,5,1,0,1,-4,1,3,1,3,1,22,1,11,1,2,1,6,1,5,1
169,-3,1,2,1,5,1,0,1,-4,1,3,1,3,1,23,1,12,1,3,1,7,1,6,1
170,-2,1,2,1,4,1,0,1,-3,1,3,1,2,1,23,1,14,1,3,1,7,1,6,1
171,-2,1,1,1,3,1,0,1,-2,1,2,1,2,1,24,1,14,1,5,1,7,1,6,1
172,0,1,2,1,2,1,-1,1,-1,1,2,1,2,1,25,1,15,1,6,1,8,1,7,1
173,0,1,3,1,3,1,-1,1,-1,1,3,1,2,1,24,1,16,1,7,1,8,1,6,1
174,1,1,4,1,3,1,-2,1,-1,1,4,1,2,1,25,1,16,1,8,1,9,1,7,1
175,2,1,5,1,3,1,-3,1,0,1,4,1,2,1,27,1,18,1,9,1,10,1,8,1
176,3,1,5,1,2,1,-4,1,1,1,4,1,1,1,28,1,19,1,10,1,11,1,9,1
177,3,1,5,1,2,1,-4,1,1,1,4,1,1,1,28,1,20,1,11,1,12,1,10,1
178,4,1,5,1,1,1,-4,1,2,1,3,1,1,1,29,1,21,1,13,1,12,1,12,1
179,5,1,6,1,1,1,-5,1,2,1,4,1,0,1,30,1,22,1,15,1,13,1,12,1
180,6,1,6,1,0,1,-6,1,3,1,3,1,0,1,31,1,23,1,16,1,13,1,13,1
181,7,1,6,1,-1,1,-6,1,4,1,3,1,0,1,32,1,23,1,17,1,14,1,13,1
182,8,1,7,1,-1,1,-7,1,5,1,3,1,-1,1,33,1,24,1,18,1,14,1,13,1
183,9,1,7,1,-2,1,-8,1,6,1,3,1,-1,1,34,1,26,1,20,1,15,1,14,1
184,10,1,8,1,-2,1,-9,1,6,1,3,1,-1,1,35,1,28,1,21,1,17,1,14,1
185,12,1,9,1,-3,1,-10,1,8,1,3,1,-2,1,36,1,30,1,23,1,19,1,16,1
186,14,1,10,1,-4,1,-12,1,9,1,3,1,-2,1,37,1,32,1,25,1,20,1,17,1
187,15,1,11,1,-4,1,-13,1,10,1,4,1,-3,1,39,1,34,1,26,1,21,1,18,1
188,16,1,12,1,-4,1,-14,1,10,1,4,1,-3,1,40,1,35,1,27,1,22,1,20,1
189,17,1,12,1,-5,1,-14,1,11,1,4,1,-3,1,40,1,37,1,29,1,23,1,21,1
190,18,1,13,1,-5,1,-15,1,12,1,4,1,-5,1,42,1,38,1,31,1,24,1,22,1
191,20,1,13,1,-7,1,-16,1,14,1,3,1,-5,1,43,1,39,1,33,1,24,1,23,1
192,22,1,14,1,-8,1,-18,1,15,1,3,1,-6,1,44,1,40,1,34,1,26,1,24,1
193,24,1,15,1,-9,1,-19,1,17,1,3,1,-7,1,46,1,41,1,35,1,27,1,26,1
194,26,1,17,1,-9,1,-21,1,18,1,4,1,-7,1,47,1,42,1,36,1,28,1,27,1
195,29,1,18,1,-11,1,-23,1,20,1,4,1,-7,1,49,1,44,1,38,1,30,1,29,1
196,30,1,19,1,-11,1,-24,1,21,1,4,1,-8,1,50,1,45,1,39,1,32,1,31,1
197,31,1,20,1,-11,1,-25,1,21,1,5,1,-8,1,52,1,47,1,42,1,34,1,32,1
198,32,1,21,1,-11,1,-26,1,22,1,5,1,-9,1,53,1,48,1,44,1,35,1,33,1
199,33,1,22,1,-11,1,-27,1,22,1,6,1,-10,1,54,1,50,1,45,1,36,1,34,1
200,34,1,24,1,-10,1,-29,1,22,1,7,1,-10,1,56,1,52,1,47,1,37,1,35,1
201,36,1,25,1,-11,1,-30,1,24,1,7,1,-11,1,57,1,54,1,47,1,36,1,36,1
202,39,1,26,1,-13,1,-32,1,26,1,7,1,-11,1,57,1,55,1,49,1,38,1,37,1
203,41,1,27,1,-14,1,-34,1,28,1,7,1,-11,1,58,1,58,1,51,1,39,1,39,1
204,43,1,29,1,-14,1,-36,1,29,1,8,1,-12,1,59,1,59,1,52,1,40,1,41,1
205,45,1,29,1,-16,1,-37,1,31,1,7,1,-12,1,59,1,60,1,54,1,41,1,42,1
206,46,1,30,1,-16,1,-38,1,31,1,7,1,-12,1,60,1,61,1,54,1,43,1,43,1
207,46,1,31,1,-15,1,-38,1,31,1,8,1,-12,1,62,1,61,1,56,1,44,1,44,1
208,47,1,32,1,-15,1,-39,1,31,1,9,1,-12,1,63,1,61,1,56,1,46,1,45,1
209,48,1,32,1,-16,1,-40,1,32,1,8,1,-13,1,63,1,62,1,57,1,47,1,46,1
210,48,1,32,1,-16,1,-40,1,32,1,8,1,-13,1,65,1,63,1,56,1,47,1,46,1
211,49,1,32,1,-17,1,-40,1,33,1,8,1,-13,1,65,1,63,1,56,1,48,1,46,1
212,50,1,34,1,-16,1,-42,1,33,1,9,1,-13,1,65,1,64,1,57,1,47,1,47,1
213,50,1,34,1,-16,1,-42,1,33,1,9,1,-13,1,65,1,64,1,57,1,47,1,46,1
214,50,1,35,1,-15,1,-42,1,33,1,10,1,-13,1,65,1,64,1,58,1,47,1,46,1
215,50,1,35,1,-15,1,-42,1,33,1,10,1,-13,1,64,1,64,1,58,1,48,1,47,1
216,49,1,35,1,-14,1,-42,1,32,1,11,1,-12,1,64,1,63,1,59,1,48,1,48,1
217,49,1,34,1,-15,1,-41,1,32,1,10,1,-12,1,64,1,62,1,59,1,49,1,49,1
218,48,1,34,1,-14,1,-41,1,31,1,10,1,-12,1,63,1,62,1,59,1,49,1,48,1
219,47,1,33,1,-14,1,-40,1,31,1,10,1,-11,1,63,1,60,1,59,1,49,1,48,1
220,46,1,33,1,-13,1,-39,1,30,1,10,1,-11,1,63,1,59,1,57,1,47,1,47,1
221,45,1,33,1,-12,1,-39,1,29,1,11,1,-10,1,61,1,59,1,57,1,47,1,46,1
222,44,1,32,1,-12,1,-38,1,28,1,10,1,-9,1,60,1,57,1,57,1,46,1,45,1
223,42,1,31,1,-11,1,-36,1,27,1,10,1,-9,1,58,1,55,1,55,1,45,1,43,1
224,40,1,29,1,-11,1,-34,1,26,1,9,1,-8,1,56,1,54,1,54,1,43,1,42,1
225,38,1,27,1,-11,1,-32,1,25,1,8,1,-7,1,54,1,51,1,52,1,42,1,40,1
226,36,1,25,1,-11,1,-30,1,24,1,7,1,-7,1,52,1,48,1,51,1,41,1,39,1
227,33,1,23,1,-10,1,-28,1,22,1,7,1,-6,1,50,1,45,1,49,1,40,1,37,1
228,30,1,22,1,-8,1,-26,1,19,1,7,1,-5,1,47,1,41,1,46,1,38,1,36,1
229,28,1,21,1,-7,1,-24,1,18,1,7,1,-4,1,46,1,39,1,43,1,35,1,35,1
230,25,1,19,1,-6,1,-22,1,16,1,7,1,-3,1,43,1,36,1,40,1,32,1,32,1
231,21,1,18,1,-3,1,-19,1,12,1,8,1,-2,1,41,1,32,1,38,1,30,1,31,1
232,18,1,17,1,-1,1,-17,1,10,1,8,1,0,1,39,1,30,1,36,1,27,1,30,1
233,15,1,15,1,0,1,-15,1,8,1,8,1,1,1,37,1,27,1,34,1,24,1,27,1
234,10,1,13,1,3,1,-11,1,4,1,8,1,2,1,34,1,24,1,32,1,22,1,27,1
235,7,1,10,1,3,1,-8,1,2,1,7,1,4,1,31,1,21,1,30,1,21,1,25,1
236,5,1,8,1,3,1,-6,1,1,1,6,1,5,1,28,1,19,1,28,1,20,1,23,1
237,2,1,6,1,4,1,-4,1,-1,1,5,1,5,1,25,1,16,1,26,1,17,1,20,1
238,0,1,5,1,5,1,-2,1,-2,1,5,1,6,1,23,1,15,1,23,1,15,1,18,1
239,-1,1,3,1,4,1,-1,1,-2,1,3,1,6,1,20,1,13,1,21,1,13,1,16,1
240,-3,1,2,1,5,1,0,1,-4,1,3,1,7,1,19,1,10,1,18,1,11,1,14,1
241,-6,1,0,1,6,1,3,1,-6,1,3,1,7,1,17,1,8,1,17,1,8,1,13,1
242,-9,1,-1,1,8,1,5,1,-9,1,3,1,7,1,15,1,6,1,15,1,6,1,11,1
243,-11,1,-2,1,9,1,6,1,-10,1,3,1,8,1,13,1,3,1,13,1,4,1,10,1
244,-13,1,-3,1,10,1,8,1,-12,1,3,1,9,1,12,1,2,1,12,1,2,1,8,1
245,-14,1,-3,1,11,1,8,1,-13,1,4,1,10,1,10,1,1,1,10,1,1,1,7,1
246,-15,1,-5,1,10,1,10,1,-13,1,2,1,10,1,7,1,-1,1,8,1,0,1,6,1
247,-18,1,-6,1,12,1,12,1,-15,1,3,1,11,1,5,1,-2,1,6,1,-1,1,4,1
