TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
1,13,1,-3,1,-16,1,-5,1,14,1,-9,1,-4,1,-16,1,-25,1,-24,1,-20,1,-22,1
2,4,1,-3,1,-7,1,0,1,5,1,-5,1,-2,1,-15,1,-23,1,-24,1,-19,1,-20,1
3,-2,1,-3,1,-1,1,2,1,-1,1,-2,1,-1,1,-15,1,-23,1,-23,1,-19,1,-20,1
4,-4,1,-2,1,2,1,3,1,-3,1,0,1,-1,1,-16,1,-23,1,-24,1,-19,1,-21,1
5,-4,1,-2,1,2,1,3,1,-3,1,0,1,-2,1,-16,1,-23,1,-23,1,-20,1,-21,1
6,-5,1,-2,1,3,1,3,1,-4,1,0,1,-3,1,-16,1,-23,1,-23,1,-20,1,-21,1
7,2,1,-2,1,-4,1,0,1,3,1,-3,1,-3,1,-17,1,-24,1,-23,1,-21,1,-23,1
8,9,1,-3,1,-12,1,-3,1,10,1,-7,1,-4,1,-17,1,-25,1,-24,1,-22,1,-24,1
9,10,1,-3,1,-13,1,-3,1,11,1,-8,1,-3,1,-16,1,-24,1,-23,1,-21,1,-23,1
10,10,1,-3,1,-13,1,-3,1,11,1,-8,1,-3,1,-15,1,-23,1,-23,1,-20,1,-23,1
11,11,1,-3,1,-14,1,-4,1,12,1,-8,1,-3,1,-14,1,-22,1,-23,1,-21,1,-23,1
12,3,1,-3,1,-6,1,0,1,4,1,-4,1,-2,1,-13,1,-21,1,-22,1,-19,1,-21,1
13,-3,1,-2,1,1,1,2,1,-2,1,-1,1,-1,1,-13,1,-20,1,-22,1,-20,1,-20,1
14,-5,1,-1,1,4,1,3,1,-5,1,1,1,-1,1,-13,1,-19,1,-21,1,-21,1,-21,1
15,-6,1,0,1,6,1,3,1,-6,1,3,1,0,1,-11,1,-19,1,-20,1,-22,1,-21,1
16,-8,1,1,1,9,1,3,1,-8,1,5,1,3,1,-9,1,-17,1,-18,1,-21,1,-20,1
17,0,1,2,1,2,1,-1,1,-1,1,2,1,6,1,-5,1,-15,1,-17,1,-22,1,-21,1
18,8,1,3,1,-5,1,-5,1,7,1,-1,1,10,1,1,1,-12,1,-15,1,-20,1,-21,1
19,10,1,6,1,-4,1,-8,1,7,1,1,1,16,1,12,1,-4,1,-10,1,-15,1,-19,1
20,13,1,11,1,-2,1,-12,1,8,1,5,1,24,1,27,1,9,1,1,1,-8,1,-15,1
21,19,1,17,1,-2,1,-18,1,11,1,8,1,34,1,50,1,30,1,17,1,0,1,-11,1
22,18,1,25,1,7,1,-21,1,6,1,16,1,48,1,79,1,57,1,39,1,12,1,-4,1
23,18,1,35,1,17,1,-26,1,1,1,26,1,58,1,101,1,86,1,64,1,24,1,4,1
24,27,1,47,1,20,1,-37,1,4,1,34,1,60,1,115,1,112,1,91,1,39,1,12,1
25,39,1,60,1,21,1,-49,1,9,1,41,1,53,1,115,1,134,1,118,1,55,1,23,1
26,52,1,77,1,25,1,-64,1,14,1,51,1,37,1,101,1,151,1,145,1,75,1,36,1
27,76,1,96,1,20,1,-86,1,28,1,58,1,12,1,76,1,163,1,170,1,96,1,51,1
28,100,1,113,1,13,1,-106,1,44,1,63,1,-17,1,51,1,172,1,194,1,119,1,68,1
29,119,1,131,1,12,1,-125,1,54,1,72,1,-49,1,25,1,180,1,216,1,141,1,86,1
30,133,1,149,1,16,1,-141,1,59,1,83,1,-81,1,-4,1,183,1,232,1,161,1,103,1
31,147,1,162,1,15,1,-154,1,66,1,89,1,-113,1,-33,1,180,1,240,1,173,1,114,1
32,146,1,165,1,19,1,-155,1,64,1,92,1,-137,1,-56,1,176,1,243,1,178,1,120,1
33,139,1,164,1,25,1,-151,1,57,1,95,1,-155,1,-77,1,168,1,241,1,177,1,121,1
34,133,1,155,1,22,1,-144,1,56,1,89,1,-168,1,-94,1,157,1,230,1,169,1,117,1
35,127,1,143,1,16,1,-135,1,56,1,80,1,-176,1,-104,1,146,1,212,1,157,1,110,1
36,118,1,130,1,12,1,-124,1,53,1,71,1,-182,1,-112,1,131,1,189,1,143,1,102,1
37,117,1,115,1,-2,1,-116,1,60,1,57,1,-188,1,-122,1,111,1,162,1,127,1,92,1
38,113,1,99,1,-14,1,-106,1,64,1,43,1,-189,1,-131,1,87,1,130,1,108,1,80,1
39,100,1,82,1,-18,1,-91,1,59,1,32,1,-185,1,-137,1,58,1,93,1,87,1,69,1
40,85,1,65,1,-20,1,-75,1,53,1,23,1,-177,1,-143,1,26,1,57,1,63,1,55,1
41,72,1,49,1,-23,1,-60,1,48,1,13,1,-168,1,-148,1,-6,1,23,1,41,1,40,1
42,53,1,34,1,-19,1,-43,1,36,1,8,1,-157,1,-152,1,-38,1,-6,1,22,1,28,1
43,38,1,25,1,-13,1,-31,1,26,1,6,1,-146,1,-153,1,-62,1,-26,1,7,1,17,1
44,32,1,20,1,-12,1,-26,1,22,1,4,1,-133,1,-148,1,-74,1,-36,1,-3,1,9,1
45,25,1,17,1,-8,1,-21,1,17,1,5,1,-116,1,-136,1,-76,1,-40,1,-9,1,3,1
46,19,1,13,1,-6,1,-16,1,13,1,4,1,-96,1,-119,1,-73,1,-42,1,-13,1,-1,1
47,21,1,10,1,-11,1,-15,1,16,1,0,1,-78,1,-103,1,-70,1,-44,1,-17,1,-5,1
48,24,1,6,1,-18,1,-15,1,21,1,-6,1,-63,1,-87,1,-67,1,-46,1,-19,1,-9,1
49,22,1,5,1,-17,1,-13,1,20,1,-6,1,-51,1,-72,1,-61,1,-45,1,-19,1,-11,1
50,19,1,4,1,-15,1,-11,1,17,1,-5,1,-42,1,-59,1,-55,1,-43,1,-20,1,-13,1
51,18,1,2,1,-16,1,-10,1,17,1,-7,1,-36,1,-48,1,-48,1,-41,1,-20,1,-16,1
52,11,1,2,1,-9,1,-6,1,10,1,-3,1,-29,1,-38,1,-39,1,-35,1,-19,1,-16,1
53,3,1,3,1,0,1,-3,1,2,1,2,1,-23,1,-30,1,-31,1,-28,1,-19,1,-17,1
54,1,1,3,1,2,1,-2,1,0,1,3,1,-18,1,-25,1,-26,1,-24,1,-19,1,-18,1
55,0,1,4,1,4,1,-2,1,-2,1,4,1,-13,1,-21,1,-23,1,-20,1,-19,1,-18,1
56,0,1,4,1,4,1,-2,1,-2,1,4,1,-8,1,-18,1,-21,1,-18,1,-18,1,-18,1
57,6,1,4,1,-2,1,-5,1,4,1,1,1,-5,1,-18,1,-21,1,-20,1,-18,1,-20,1
58,13,1,3,1,-10,1,-8,1,12,1,-3,1,-2,1,-16,1,-23,1,-22,1,-19,1,-21,1
59,12,1,2,1,-10,1,-7,1,11,1,-4,1,0,1,-13,1,-23,1,-24,1,-19,1,-22,1
60,11,1,2,1,-9,1,-6,1,10,1,-3,1,2,1,-10,1,-23,1,-25,1,-19,1,-22,1
61,12,1,1,1,-11,1,-6,1,12,1,-5,1,1,1,-9,1,-23,1,-26,1,-20,1,-23,1
62,4,1,1,1,-3,1,-2,1,4,1,-1,1,2,1,-7,1,-21,1,-24,1,-19,1,-22,1
63,-4,1,1,1,5,1,1,1,-4,1,3,1,3,1,-5,1,-19,1,-21,1,-19,1,-20,1
64,-4,1,0,1,4,1,2,1,-4,1,2,1,4,1,-5,1,-18,1,-20,1,-19,1,-21,1
65,-4,1,1,1,5,1,1,1,-4,1,3,1,4,1,-4,1,-18,1,-19,1,-18,1,-21,1
66,-4,1,2,1,6,1,1,1,-5,1,4,1,6,1,-2,1,-18,1,-18,1,-18,1,-20,1
67,3,1,3,1,0,1,-3,1,2,1,2,1,6,1,-2,1,-18,1,-20,1,-18,1,-21,1
68,11,1,2,1,-9,1,-6,1,10,1,-3,1,6,1,-2,1,-19,1,-22,1,-19,1,-23,1
69,11,1,2,1,-9,1,-6,1,10,1,-3,1,8,1,-1,1,-19,1,-22,1,-19,1,-23,1
70,10,1,3,1,-7,1,-6,1,9,1,-2,1,8,1,-1,1,-19,1,-23,1,-19,1,-23,1
71,11,1,3,1,-8,1,-7,1,10,1,-2,1,6,1,0,1,-18,1,-23,1,-19,1,-24,1
72,5,1,3,1,-2,1,-4,1,4,1,1,1,7,1,1,1,-16,1,-21,1,-17,1,-22,1
73,-1,1,3,1,4,1,-1,1,-2,1,3,1,7,1,2,1,-15,1,-20,1,-17,1,-21,1
74,-3,1,2,1,5,1,0,1,-4,1,3,1,8,1,1,1,-16,1,-20,1,-18,1,-21,1
75,-5,1,1,1,6,1,2,1,-5,1,3,1,9,1,1,1,-16,1,-19,1,-19,1,-21,1
76,-5,1,3,1,8,1,1,1,-6,1,5,1,10,1,2,1,-15,1,-18,1,-18,1,-20,1
77,3,1,4,1,1,1,-3,1,1,1,3,1,10,1,2,1,-16,1,-19,1,-19,1,-20,1
78,12,1,4,1,-8,1,-8,1,10,1,-2,1,9,1,1,1,-16,1,-19,1,-18,1,-22,1
79,13,1,5,1,-8,1,-9,1,11,1,-1,1,10,1,1,1,-15,1,-19,1,-17,1,-22,1
80,15,1,7,1,-8,1,-11,1,12,1,0,1,10,1,1,1,-14,1,-19,1,-16,1,-22,1
81,16,1,6,1,-10,1,-11,1,13,1,-2,1,8,1,1,1,-15,1,-20,1,-17,1,-23,1
82,8,1,6,1,-2,1,-7,1,5,1,2,1,9,1,2,1,-13,1,-19,1,-16,1,-20,1
83,-1,1,5,1,6,1,-2,1,-3,1,5,1,9,1,3,1,-13,1,-18,1,-16,1,-18,1
84,-2,1,5,1,7,1,-1,1,-4,1,6,1,9,1,3,1,-13,1,-17,1,-16,1,-19,1
85,-2,1,4,1,6,1,-1,1,-4,1,5,1,9,1,3,1,-12,1,-16,1,-16,1,-19,1
86,-4,1,4,1,8,1,0,1,-6,1,6,1,10,1,4,1,-12,1,-16,1,-16,1,-19,1
87,0,1,3,1,3,1,-1,1,-1,1,3,1,9,1,2,1,-14,1,-17,1,-18,1,-22,1
88,4,1,-1,1,-5,1,-1,1,4,1,-3,1,6,1,1,1,-16,1,-20,1,-20,1,-25,1
89,2,1,-3,1,-5,1,0,1,3,1,-4,1,6,1,1,1,-17,1,-21,1,-21,1,-27,1
90,1,1,-5,1,-6,1,2,1,3,1,-5,1,5,1,1,1,-18,1,-22,1,-23,1,-28,1
91,1,1,-6,1,-7,1,2,1,4,1,-6,1,4,1,0,1,-18,1,-23,1,-26,1,-28,1
92,-6,1,-6,1,0,1,6,1,-3,1,-3,1,5,1,0,1,-17,1,-22,1,-26,1,-26,1
93,-14,1,-7,1,7,1,10,1,-11,1,0,1,6,1,0,1,-17,1,-21,1,-26,1,-25,1
94,-16,1,-9,1,7,1,12,1,-12,1,-1,1,6,1,0,1,-17,1,-21,1,-28,1,-24,1
95,-18,1,-10,1,8,1,14,1,-13,1,-1,1,7,1,0,1,-16,1,-20,1,-29,1,-23,1
96,-20,1,-9,1,11,1,14,1,-16,1,1,1,6,1,0,1,-16,1,-20,1,-30,1,-23,1
97,-13,1,-8,1,5,1,10,1,-9,1,-2,1,5,1,1,1,-16,1,-20,1,-31,1,-24,1
98,-5,1,-8,1,-3,1,6,1,-1,1,-6,1,4,1,1,1,-16,1,-21,1,-32,1,-26,1
99,-2,1,-6,1,-4,1,4,1,1,1,-5,1,4,1,2,1,-15,1,-21,1,-32,1,-26,1
100,0,1,-6,1,-6,1,3,1,3,1,-6,1,4,1,1,1,-15,1,-21,1,-32,1,-26,1
101,1,1,-5,1,-6,1,2,1,3,1,-5,1,3,1,1,1,-16,1,-21,1,-32,1,-27,1
102,-4,1,-4,1,0,1,4,1,-2,1,-2,1,4,1,1,1,-15,1,-19,1,-30,1,-24,1
103,-13,1,-4,1,9,1,8,1,-11,1,2,1,6,1,2,1,-15,1,-19,1,-29,1,-22,1
104,-14,1,-4,1,10,1,9,1,-12,1,3,1,6,1,2,1,-15,1,-19,1,-29,1,-22,1
105,-14,1,-4,1,10,1,9,1,-12,1,3,1,6,1,2,1,-15,1,-19,1,-30,1,-21,1
106,-16,1,-2,1,14,1,9,1,-15,1,6,1,6,1,2,1,-16,1,-20,1,-30,1,-21,1
107,-9,1,-2,1,7,1,5,1,-8,1,2,1,5,1,2,1,-16,1,-20,1,-31,1,-22,1
108,0,1,-3,1,-3,1,1,1,1,1,-3,1,5,1,1,1,-16,1,-21,1,-33,1,-24,1
109,1,1,-2,1,-3,1,0,1,2,1,-2,1,5,1,2,1,-15,1,-20,1,-32,1,-23,1
110,3,1,-1,1,-4,1,-1,1,3,1,-2,1,5,1,3,1,-14,1,-19,1,-32,1,-23,1
111,4,1,0,1,-4,1,-2,1,4,1,-2,1,4,1,2,1,-13,1,-19,1,-33,1,-24,1
112,-2,1,0,1,2,1,1,1,-2,1,1,1,5,1,3,1,-12,1,-17,1,-31,1,-21,1
113,-10,1,0,1,10,1,5,1,-10,1,5,1,7,1,5,1,-11,1,-16,1,-29,1,-20,1
114,-12,1,0,1,12,1,6,1,-12,1,6,1,8,1,6,1,-11,1,-16,1,-28,1,-19,1
115,-14,1,1,1,15,1,6,1,-14,1,8,1,7,1,7,1,-11,1,-15,1,-28,1,-18,1
116,-15,1,2,1,17,1,6,1,-16,1,9,1,8,1,8,1,-10,1,-14,1,-27,1,-17,1
117,-8,1,2,1,10,1,3,1,-9,1,6,1,7,1,7,1,-10,1,-15,1,-28,1,-20,1
118,0,1,2,1,2,1,-1,1,-1,1,2,1,6,1,7,1,-11,1,-16,1,-29,1,-21,1
119,1,1,2,1,1,1,-1,1,0,1,2,1,6,1,7,1,-10,1,-16,1,-29,1,-21,1
120,1,1,0,1,-1,1,0,1,1,1,0,1,4,1,6,1,-10,1,-16,1,-29,1,-22,1
121,0,1,-3,1,-3,1,1,1,1,1,-3,1,2,1,4,1,-11,1,-17,1,-30,1,-23,1
122,-9,1,-7,1,2,1,8,1,-6,1,-3,1,2,1,4,1,-11,1,-16,1,-30,1,-22,1
123,-19,1,-9,1,10,1,14,1,-15,1,0,1,4,1,5,1,-11,1,-16,1,-30,1,-20,1
124,-23,1,-12,1,11,1,17,1,-17,1,-1,1,4,1,5,1,-11,1,-16,1,-30,1,-21,1
125,-29,1,-13,1,16,1,21,1,-23,1,1,1,3,1,5,1,-12,1,-17,1,-31,1,-21,1
126,-32,1,-13,1,19,1,22,1,-26,1,3,1,3,1,5,1,-12,1,-16,1,-31,1,-21,1
127,-26,1,-13,1,13,1,19,1,-20,1,0,1,1,1,4,1,-12,1,-17,1,-32,1,-23,1
128,-14,1,-10,1,4,1,12,1,-9,1,-3,1,0,1,3,1,-12,1,-17,1,-32,1,-24,1
129,-10,1,-8,1,2,1,9,1,-6,1,-3,1,1,1,3,1,-12,1,-18,1,-31,1,-24,1
130,-7,1,-7,1,0,1,7,1,-4,1,-4,1,0,1,2,1,-12,1,-17,1,-31,1,-24,1
131,-4,1,-5,1,-1,1,4,1,-2,1,-3,1,0,1,2,1,-12,1,-17,1,-30,1,-23,1
132,-8,1,-4,1,4,1,6,1,-6,1,0,1,2,1,5,1,-10,1,-15,1,-28,1,-20,1
133,-14,1,-1,1,13,1,7,1,-14,1,6,1,3,1,7,1,-9,1,-14,1,-26,1,-17,1
134,-16,1,0,1,16,1,8,1,-16,1,8,1,5,1,9,1,-8,1,-13,1,-25,1,-15,1
135,-17,1,2,1,19,1,7,1,-18,1,10,1,5,1,10,1,-7,1,-12,1,-25,1,-14,1
136,-17,1,3,1,20,1,7,1,-18,1,11,1,5,1,11,1,-6,1,-11,1,-24,1,-13,1
137,-11,1,3,1,14,1,4,1,-12,1,8,1,3,1,10,1,-6,1,-11,1,-25,1,-14,1
138,-4,1,3,1,7,1,0,1,-5,1,5,1,1,1,9,1,-7,1,-12,1,-26,1,-16,1
139,-3,1,3,1,6,1,0,1,-4,1,4,1,0,1,9,1,-7,1,-11,1,-25,1,-17,1
140,-1,1,3,1,4,1,-1,1,-2,1,3,1,-1,1,8,1,-7,1,-10,1,-24,1,-17,1
141,0,1,3,1,3,1,-1,1,-1,1,3,1,-2,1,8,1,-8,1,-10,1,-24,1,-18,1
142,-7,1,2,1,9,1,2,1,-8,1,5,1,-1,1,9,1,-7,1,-9,1,-22,1,-16,1
143,-16,1,2,1,18,1,7,1,-17,1,10,1,0,1,11,1,-6,1,-9,1,-21,1,-15,1
144,-16,1,5,1,21,1,5,1,-18,1,13,1,1,1,11,1,-5,1,-8,1,-20,1,-13,1
145,-17,1,6,1,23,1,5,1,-20,1,14,1,1,1,12,1,-4,1,-7,1,-20,1,-11,1
146,-17,1,7,1,24,1,5,1,-20,1,15,1,1,1,12,1,-2,1,-6,1,-19,1,-9,1
147,-10,1,7,1,17,1,1,1,-13,1,12,1,0,1,11,1,-2,1,-6,1,-19,1,-10,1
148,1,1,8,1,7,1,-4,1,-3,1,8,1,-1,1,10,1,-2,1,-6,1,-20,1,-11,1
149,3,1,10,1,7,1,-6,1,-2,1,9,1,-1,1,10,1,-1,1,-5,1,-19,1,-11,1
150,4,1,11,1,7,1,-7,1,-1,1,9,1,-2,1,11,1,-1,1,-4,1,-18,1,-11,1
151,7,1,12,1,5,1,-9,1,1,1,9,1,-4,1,10,1,-1,1,-4,1,-17,1,-10,1
152,2,1,13,1,11,1,-7,1,-4,1,12,1,-4,1,11,1,0,1,-3,1,-16,1,-8,1
153,-5,1,15,1,20,1,-5,1,-12,1,17,1,-4,1,13,1,1,1,-2,1,-14,1,-5,1
154,-8,1,16,1,24,1,-4,1,-16,1,20,1,-4,1,13,1,2,1,-1,1,-12,1,-4,1
155,-10,1,17,1,27,1,-3,1,-18,1,22,1,-5,1,14,1,2,1,-1,1,-11,1,-3,1
156,-10,1,18,1,28,1,-4,1,-19,1,23,1,-5,1,14,1,3,1,0,1,-9,1,-2,1
157,-4,1,18,1,22,1,-7,1,-13,1,20,1,-7,1,13,1,2,1,0,1,-9,1,-3,1
158,6,1,21,1,15,1,-13,1,-4,1,18,1,-9,1,13,1,2,1,0,1,-9,1,-3,1
159,10,1,23,1,13,1,-16,1,-1,1,18,1,-9,1,13,1,2,1,1,1,-8,1,-2,1
160,13,1,24,1,11,1,-18,1,1,1,18,1,-10,1,12,1,3,1,2,1,-7,1,-2,1
161,16,1,25,1,9,1,-20,1,4,1,17,1,-12,1,12,1,3,1,2,1,-7,1,-1,1
162,11,1,26,1,15,1,-18,1,-2,1,21,1,-12,1,13,1,4,1,3,1,-5,1,1,1
163,4,1,28,1,24,1,-16,1,-10,1,26,1,-12,1,14,1,6,1,5,1,-2,1,4,1
164,4,1,29,1,25,1,-16,1,-10,1,27,1,-13,1,14,1,7,1,6,1,-1,1,6,1
165,4,1,31,1,27,1,-17,1,-11,1,29,1,-14,1,15,1,7,1,7,1,0,1,8,1
166,3,1,33,1,30,1,-18,1,-13,1,32,1,-15,1,15,1,8,1,9,1,1,1,9,1
167,12,1,34,1,22,1,-23,1,-5,1,28,1,-17,1,13,1,7,1,9,1,0,1,9,1
168,22,1,35,1,13,1,-28,1,5,1,24,1,-19,1,12,1,7,1,9,1,0,1,8,1
169,25,1,36,1,11,1,-30,1,7,1,24,1,-20,1,12,1,7,1,9,1,1,1,9,1
170,27,1,38,1,11,1,-32,1,8,1,25,1,-20,1,12,1,7,1,9,1,2,1,9,1
171,29,1,38,1,9,1,-33,1,10,1,24,1,-22,1,11,1,7,1,9,1,2,1,10,1
172,24,1,39,1,15,1,-31,1,5,1,27,1,-21,1,11,1,8,1,10,1,4,1,13,1
173,15,1,40,1,25,1,-27,1,-5,1,33,1,-22,1,11,1,10,1,11,1,6,1,15,1
174,13,1,41,1,28,1,-27,1,-7,1,35,1,-22,1,10,1,10,1,11,1,7,1,16,1
175,12,1,43,1,31,1,-27,1,-9,1,37,1,-24,1,9,1,10,1,11,1,8,1,18,1
176,12,1,43,1,31,1,-27,1,-9,1,37,1,-26,1,9,1,10,1,12,1,9,1,19,1
177,20,1,43,1,23,1,-31,1,-1,1,33,1,-27,1,8,1,8,1,11,1,8,1,17,1
178,29,1,43,1,14,1,-36,1,8,1,29,1,-29,1,7,1,8,1,11,1,8,1,15,1
179,33,1,45,1,12,1,-39,1,11,1,29,1,-29,1,7,1,8,1,13,1,9,1,16,1
180,35,1,46,1,11,1,-40,1,12,1,29,1,-29,1,7,1,7,1,14,1,10,1,17,1
181,37,1,46,1,9,1,-41,1,14,1,28,1,-31,1,5,1,6,1,13,1,10,1,17,1
182,32,1,46,1,14,1,-39,1,9,1,30,1,-31,1,5,1,7,1,13,1,11,1,19,1
183,25,1,47,1,22,1,-36,1,2,1,35,1,-30,1,4,1,7,1,14,1,12,1,20,1
184,21,1,46,1,25,1,-33,1,-2,1,36,1,-30,1,3,1,6,1,13,1,12,1,20,1
185,19,1,46,1,27,1,-32,1,-4,1,37,1,-29,1,3,1,6,1,13,1,12,1,20,1
186,17,1,45,1,28,1,-31,1,-5,1,37,1,-29,1,3,1,6,1,13,1,12,1,20,1
187,24,1,46,1,22,1,-35,1,1,1,34,1,-29,1,2,1,5,1,12,1,11,1,18,1
188,33,1,45,1,12,1,-39,1,11,1,29,1,-30,1,1,1,5,1,11,1,9,1,16,1
189,34,1,44,1,10,1,-39,1,12,1,27,1,-29,1,2,1,5,1,12,1,8,1,14,1
190,37,1,44,1,7,1,-40,1,15,1,26,1,-28,1,3,1,5,1,12,1,6,1,13,1
191,39,1,44,1,5,1,-41,1,17,1,25,1,-27,1,4,1,5,1,12,1,5,1,11,1
192,32,1,42,1,10,1,-37,1,11,1,26,1,-25,1,4,1,5,1,11,1,5,1,12,1
193,21,1,41,1,20,1,-31,1,1,1,31,1,-22,1,6,1,6,1,11,1,6,1,13,1
194,17,1,41,1,24,1,-29,1,-3,1,33,1,-21,1,6,1,6,1,10,1,5,1,12,1
195,14,1,39,1,25,1,-26,1,-5,1,32,1,-20,1,6,1,6,1,9,1,4,1,11,1
196,11,1,37,1,26,1,-24,1,-7,1,32,1,-18,1,6,1,6,1,8,1,2,1,10,1
197,16,1,36,1,20,1,-26,1,-2,1,28,1,-18,1,6,1,4,1,7,1,0,1,7,1
198,25,1,34,1,9,1,-29,1,8,1,22,1,-16,1,5,1,3,1,6,1,-2,1,3,1
199,27,1,34,1,7,1,-30,1,10,1,21,1,-14,1,5,1,3,1,6,1,-3,1,1,1
200,28,1,33,1,5,1,-30,1,12,1,19,1,-13,1,5,1,3,1,5,1,-5,1,0,1
201,29,1,32,1,3,1,-30,1,13,1,18,1,-12,1,5,1,2,1,4,1,-6,1,-1,1
202,22,1,32,1,10,1,-27,1,6,1,21,1,-10,1,5,1,3,1,5,1,-6,1,-1,1
203,11,1,31,1,20,1,-21,1,-4,1,26,1,-7,1,7,1,4,1,5,1,-6,1,0,1
204,6,1,28,1,22,1,-17,1,-8,1,25,1,-5,1,6,1,3,1,4,1,-7,1,0,1
205,4,1,27,1,23,1,-15,1,-9,1,25,1,-4,1,6,1,4,1,3,1,-8,1,-1,1
206,1,1,26,1,25,1,-13,1,-12,1,26,1,-2,1,7,1,4,1,3,1,-8,1,-1,1
207,7,1,26,1,19,1,-16,1,-6,1,23,1,-2,1,6,1,3,1,1,1,-10,1,-4,1
208,15,1,25,1,10,1,-20,1,3,1,18,1,-2,1,4,1,1,1,0,1,-12,1,-6,1
209,16,1,24,1,8,1,-20,1,4,1,16,1,-2,1,4,1,1,1,-1,1,-13,1,-8,1
210,17,1,25,1,8,1,-21,1,5,1,17,1,-1,1,3,1,0,1,-2,1,-14,1,-8,1
211,18,1,25,1,7,1,-21,1,6,1,16,1,0,1,3,1,-1,1,-2,1,-16,1,-10,1
212,12,1,25,1,13,1,-18,1,0,1,19,1,1,1,3,1,0,1,-1,1,-15,1,-8,1
213,4,1,24,1,20,1,-14,1,-8,1,22,1,4,1,5,1,1,1,-1,1,-14,1,-7,1
214,0,1,24,1,24,1,-12,1,-12,1,24,1,5,1,4,1,1,1,-2,1,-15,1,-7,1
215,-1,1,23,1,24,1,-11,1,-12,1,23,1,6,1,5,1,1,1,-2,1,-15,1,-7,1
216,-4,1,21,1,25,1,-8,1,-14,1,23,1,7,1,5,1,0,1,-3,1,-15,1,-7,1
217,2,1,21,1,19,1,-11,1,-8,1,20,1,6,1,3,1,-1,1,-4,1,-16,1,-9,1
218,12,1,21,1,9,1,-16,1,2,1,15,1,5,1,2,1,-3,1,-5,1,-17,1,-12,1
219,13,1,22,1,9,1,-17,1,2,1,16,1,5,1,2,1,-3,1,-4,1,-17,1,-12,1
220,15,1,22,1,7,1,-18,1,4,1,15,1,6,1,2,1,-2,1,-4,1,-18,1,-12,1
221,16,1,22,1,6,1,-19,1,5,1,14,1,6,1,2,1,-2,1,-4,1,-18,1,-13,1
222,10,1,23,1,13,1,-16,1,-1,1,18,1,7,1,2,1,-1,1,-3,1,-17,1,-11,1
223,1,1,23,1,22,1,-12,1,-10,1,23,1,9,1,4,1,0,1,-3,1,-17,1,-10,1
224,0,1,22,1,22,1,-11,1,-11,1,22,1,8,1,4,1,-1,1,-4,1,-16,1,-10,1
225,-2,1,22,1,24,1,-10,1,-13,1,23,1,8,1,4,1,0,1,-4,1,-16,1,-9,1
226,-2,1,22,1,24,1,-10,1,-13,1,23,1,9,1,5,1,0,1,-4,1,-15,1,-8,1
227,3,1,21,1,18,1,-12,1,-7,1,20,1,7,1,3,1,-2,1,-5,1,-16,1,-9,1
228,12,1,20,1,8,1,-16,1,2,1,14,1,7,1,2,1,-3,1,-7,1,-17,1,-11,1
229,13,1,21,1,8,1,-17,1,3,1,15,1,7,1,2,1,-4,1,-6,1,-18,1,-11,1
230,15,1,21,1,6,1,-18,1,5,1,14,1,8,1,2,1,-4,1,-6,1,-18,1,-12,1
231,17,1,21,1,4,1,-19,1,7,1,13,1,8,1,2,1,-4,1,-6,1,-18,1,-12,1
232,12,1,21,1,9,1,-16,1,2,1,15,1,9,1,3,1,-3,1,-5,1,-17,1,-11,1
233,2,1,22,1,20,1,-12,1,-9,1,21,1,10,1,4,1,-2,1,-5,1,-16,1,-10,1
234,0,1,22,1,22,1,-11,1,-11,1,22,1,10,1,5,1,-2,1,-5,1,-16,1,-10,1
235,-2,1,22,1,24,1,-10,1,-13,1,23,1,10,1,6,1,-1,1,-5,1,-16,1,-10,1
236,-3,1,22,1,25,1,-9,1,-14,1,23,1,10,1,6,1,0,1,-5,1,-15,1,-10,1
237,3,1,22,1,19,1,-12,1,-8,1,21,1,9,1,5,1,0,1,-5,1,-15,1,-10,1
238,13,1,22,1,9,1,-17,1,2,1,16,1,9,1,5,1,-1,1,-7,1,-16,1,-12,1
239,16,1,22,1,6,1,-19,1,5,1,14,1,10,1,5,1,-1,1,-7,1,-16,1,-12,1
240,17,1,24,1,7,1,-20,1,5,1,16,1,11,1,4,1,-2,1,-6,1,-17,1,-12,1
