TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
97,-137,1,-12,1,125,1,74,1,-131,1,56,1,31,1,20,1,29,1,17,1,30,1,36,1
98,-137,1,-12,1,125,1,74,1,-131,1,56,1,31,1,21,1,28,1,17,1,30,1,36,1
99,-137,1,-12,1,125,1,74,1,-131,1,56,1,31,1,21,1,28,1,18,1,30,1,36,1
100,-138,1,-13,1,125,1,75,1,-132,1,56,1,31,1,21,1,29,1,19,1,30,1,36,1
101,-138,1,-13,1,125,1,75,1,-132,1,56,1,32,1,22,1,29,1,20,1,31,1,37,1
102,-138,1,-12,1,126,1,75,1,-132,1,57,1,32,1,22,1,29,1,20,1,31,1,37,1
103,-139,1,-12,1,127,1,75,1,-133,1,57,1,33,1,22,1,30,1,20,1,32,1,38,1
104,-139,1,-12,1,127,1,75,1,-133,1,57,1,33,1,22,1,30,1,20,1,31,1,38,1
105,-141,1,-12,1,129,1,76,1,-135,1,58,1,33,1,23,1,31,1,21,1,32,1,37,1
106,-142,1,-13,1,129,1,77,1,-136,1,58,1,34,1,23,1,32,1,22,1,32,1,37,1
107,-142,1,-13,1,129,1,77,1,-136,1,58,1,35,1,23,1,32,1,22,1,32,1,37,1
108,-142,1,-13,1,129,1,77,1,-136,1,58,1,35,1,24,1,32,1,21,1,32,1,36,1
109,-143,1,-13,1,130,1,78,1,-137,1,58,1,35,1,24,1,32,1,21,1,32,1,36,1
110,-143,1,-13,1,130,1,78,1,-137,1,58,1,35,1,25,1,32,1,21,1,32,1,37,1
111,-141,1,-13,1,128,1,77,1,-135,1,57,1,35,1,25,1,32,1,21,1,31,1,37,1
112,-140,1,-12,1,128,1,76,1,-134,1,58,1,35,1,26,1,32,1,22,1,30,1,37,1
113,-141,1,-11,1,130,1,76,1,-136,1,59,1,36,1,29,1,36,1,26,1,31,1,38,1
114,-142,1,-10,1,132,1,76,1,-137,1,61,1,38,1,36,1,42,1,31,1,34,1,39,1
115,-141,1,-8,1,133,1,74,1,-137,1,62,1,41,1,45,1,51,1,39,1,38,1,40,1
116,-139,1,-6,1,133,1,72,1,-136,1,63,1,44,1,55,1,61,1,48,1,43,1,42,1
