TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
1,-17,1,-11,1,6,1,14,1,-12,1,-3,1,-3,1,-7,1,-15,1,-12,1,-16,1,-23,1
2,-18,1,-10,1,8,1,14,1,-13,1,-1,1,-3,1,-5,1,-13,1,-10,1,-15,1,-22,1
3,-18,1,-10,1,8,1,14,1,-13,1,-1,1,-1,1,-3,1,-12,1,-10,1,-14,1,-20,1
4,-13,1,-10,1,3,1,11,1,-8,1,-4,1,-2,1,-3,1,-14,1,-12,1,-16,1,-23,1
5,-11,1,-11,1,0,1,11,1,-6,1,-6,1,-3,1,-6,1,-15,1,-12,1,-18,1,-23,1
6,-15,1,-13,1,2,1,14,1,-9,1,-6,1,-3,1,-5,1,-14,1,-11,1,-16,1,-22,1
7,-16,1,-13,1,3,1,14,1,-10,1,-5,1,-3,1,-5,1,-13,1,-9,1,-16,1,-21,1
8,-17,1,-13,1,4,1,15,1,-11,1,-5,1,-3,1,-5,1,-12,1,-9,1,-16,1,-21,1
9,-14,1,-11,1,3,1,12,1,-9,1,-4,1,-3,1,-6,1,-14,1,-11,1,-18,1,-21,1
10,-11,1,-10,1,1,1,10,1,-6,1,-5,1,-4,1,-8,1,-16,1,-12,1,-19,1,-24,1
11,-13,1,-11,1,2,1,12,1,-8,1,-5,1,-4,1,-9,1,-17,1,-12,1,-21,1,-24,1
12,-17,1,-12,1,5,1,14,1,-11,1,-4,1,-2,1,-6,1,-14,1,-11,1,-19,1,-21,1
13,-21,1,-11,1,10,1,16,1,-16,1,-1,1,-1,1,-3,1,-12,1,-9,1,-16,1,-18,1
14,-20,1,-12,1,8,1,16,1,-14,1,-2,1,0,1,-2,1,-12,1,-10,1,-14,1,-16,1
15,-14,1,-12,1,2,1,13,1,-8,1,-5,1,-2,1,-4,1,-13,1,-10,1,-15,1,-18,1
16,-14,1,-12,1,2,1,13,1,-8,1,-5,1,-3,1,-5,1,-14,1,-10,1,-15,1,-17,1
17,-12,1,-12,1,0,1,12,1,-6,1,-6,1,-4,1,-7,1,-15,1,-11,1,-16,1,-16,1
18,-11,1,-12,1,-1,1,11,1,-5,1,-7,1,-4,1,-8,1,-17,1,-11,1,-16,1,-17,1
19,-15,1,-13,1,2,1,14,1,-9,1,-6,1,-4,1,-8,1,-17,1,-12,1,-16,1,-16,1
20,-20,1,-14,1,6,1,17,1,-13,1,-4,1,-2,1,-8,1,-16,1,-13,1,-16,1,-16,1
21,-20,1,-13,1,7,1,16,1,-14,1,-3,1,-2,1,-8,1,-15,1,-13,1,-17,1,-17,1
