TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
1,5,1,-4,1,-9,1,0,1,7,1,-6,1,-13,1,-17,1,-19,1,-21,1,-15,1,-11,1
2,3,1,-3,1,-6,1,0,1,4,1,-4,1,-13,1,-17,1,-19,1,-21,1,-14,1,-10,1
3,4,1,-2,1,-6,1,-1,1,5,1,-4,1,-13,1,-17,1,-19,1,-21,1,-15,1,-11,1
4,3,1,-2,1,-5,1,0,1,4,1,-3,1,-13,1,-17,1,-19,1,-21,1,-15,1,-11,1
5,2,1,-2,1,-4,1,0,1,3,1,-3,1,-13,1,-17,1,-19,1,-21,1,-15,1,-11,1
6,1,1,-2,1,-3,1,0,1,2,1,-2,1,-13,1,-18,1,-19,1,-21,1,-15,1,-11,1
7,1,1,-2,1,-3,1,0,1,2,1,-2,1,-13,1,-18,1,-19,1,-20,1,-14,1,-11,1
8,2,1,-2,1,-4,1,0,1,3,1,-3,1,-13,1,-18,1,-19,1,-19,1,-14,1,-10,1
9,2,1,-2,1,-4,1,0,1,3,1,-3,1,-14,1,-18,1,-20,1,-19,1,-14,1,-10,1
10,3,1,-2,1,-5,1,0,1,4,1,-3,1,-14,1,-18,1,-21,1,-19,1,-15,1,-10,1
11,4,1,-2,1,-6,1,-1,1,5,1,-4,1,-14,1,-18,1,-22,1,-19,1,-15,1,-10,1
12,4,1,-2,1,-6,1,-1,1,5,1,-4,1,-14,1,-18,1,-22,1,-20,1,-15,1,-11,1
13,3,1,-2,1,-5,1,0,1,4,1,-3,1,-14,1,-17,1,-21,1,-20,1,-15,1,-11,1
14,2,1,-2,1,-4,1,0,1,3,1,-3,1,-14,1,-17,1,-21,1,-20,1,-14,1,-10,1
15,2,1,-2,1,-4,1,0,1,3,1,-3,1,-14,1,-17,1,-21,1,-20,1,-15,1,-10,1
16,4,1,-2,1,-6,1,-1,1,5,1,-4,1,-15,1,-18,1,-21,1,-20,1,-15,1,-11,1
17,5,1,-2,1,-7,1,-1,1,6,1,-4,1,-15,1,-18,1,-20,1,-20,1,-15,1,-10,1
18,4,1,-3,1,-7,1,0,1,5,1,-5,1,-14,1,-17,1,-20,1,-19,1,-14,1,-10,1
19,5,1,-3,1,-8,1,-1,1,6,1,-5,1,-14,1,-17,1,-20,1,-19,1,-14,1,-9,1
20,5,1,-3,1,-8,1,-1,1,6,1,-5,1,-14,1,-18,1,-20,1,-19,1,-14,1,-9,1
21,5,1,-3,1,-8,1,-1,1,6,1,-5,1,-14,1,-18,1,-20,1,-19,1,-15,1,-10,1
