TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
1,-2,1,2,1,4,1,0,1,-3,1,3,1,11,1,5,1,2,1,5,1,-4,1,-1,1
2,-4,1,0,1,4,1,2,1,-4,1,2,1,10,1,5,1,2,1,5,1,-5,1,-1,1
3,-8,1,-2,1,6,1,5,1,-7,1,2,1,9,1,4,1,1,1,4,1,-5,1,-1,1
4,-9,1,-3,1,6,1,6,1,-8,1,1,1,9,1,4,1,1,1,4,1,-4,1,-1,1
5,-7,1,-1,1,6,1,4,1,-7,1,2,1,10,1,4,1,2,1,5,1,-4,1,0,1
6,-6,1,0,1,6,1,3,1,-6,1,3,1,11,1,4,1,2,1,5,1,-4,1,0,1
7,-4,1,3,1,7,1,0,1,-5,1,5,1,14,1,6,1,4,1,7,1,-2,1,2,1
8,-1,1,6,1,7,1,-2,1,-4,1,6,1,14,1,6,1,4,1,7,1,-1,1,2,1
9,0,1,8,1,8,1,-4,1,-4,1,8,1,15,1,7,1,5,1,8,1,-1,1,3,1
10,2,1,10,1,8,1,-6,1,-3,1,9,1,15,1,8,1,5,1,10,1,0,1,3,1
11,3,1,11,1,8,1,-7,1,-2,1,10,1,16,1,8,1,6,1,11,1,0,1,5,1
12,3,1,12,1,9,1,-7,1,-3,1,11,1,17,1,9,1,7,1,13,1,1,1,6,1
13,5,1,11,1,6,1,-8,1,0,1,9,1,18,1,10,1,8,1,13,1,3,1,7,1
14,4,1,9,1,5,1,-6,1,0,1,7,1,18,1,11,1,9,1,14,1,4,1,7,1
15,2,1,7,1,5,1,-4,1,-1,1,6,1,17,1,11,1,9,1,14,1,4,1,7,1
16,1,1,4,1,3,1,-2,1,-1,1,4,1,17,1,12,1,9,1,14,1,4,1,7,1
17,1,1,3,1,2,1,-2,1,0,1,3,1,17,1,12,1,10,1,13,1,4,1,6,1
18,1,1,0,1,-1,1,0,1,1,1,0,1,17,1,12,1,10,1,15,1,4,1,6,1
