TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
84,-8,1,7,1,15,1,0,1,-11,1,11,1,-10,1,-38,1,-31,1,-19,1,-8,1,-6,1
85,-6,1,7,1,13,1,0,1,-9,1,10,1,-11,1,-38,1,-32,1,-20,1,-8,1,-6,1
86,-6,1,7,1,13,1,0,1,-9,1,10,1,-10,1,-38,1,-32,1,-21,1,-8,1,-6,1
87,-7,1,5,1,12,1,1,1,-9,1,8,1,-10,1,-38,1,-32,1,-20,1,-8,1,-6,1
88,-7,1,5,1,12,1,1,1,-9,1,8,1,-9,1,-37,1,-31,1,-20,1,-8,1,-7,1
89,-6,1,5,1,11,1,0,1,-8,1,8,1,-8,1,-36,1,-29,1,-18,1,-7,1,-6,1
90,-7,1,5,1,12,1,1,1,-9,1,8,1,-7,1,-35,1,-30,1,-18,1,-8,1,-7,1
91,-7,1,5,1,12,1,1,1,-9,1,8,1,-7,1,-36,1,-31,1,-20,1,-8,1,-7,1
92,-10,1,5,1,15,1,2,1,-12,1,10,1,-8,1,-38,1,-32,1,-21,1,-10,1,-8,1
93,-10,1,5,1,15,1,2,1,-12,1,10,1,-8,1,-38,1,-33,1,-21,1,-9,1,-8,1
94,-11,1,5,1,16,1,3,1,-13,1,10,1,-7,1,-37,1,-33,1,-20,1,-9,1,-8,1
95,-12,1,4,1,16,1,4,1,-14,1,10,1,-7,1,-38,1,-33,1,-22,1,-10,1,-9,1
96,-15,1,2,1,17,1,6,1,-16,1,9,1,-7,1,-39,1,-35,1,-23,1,-12,1,-11,1
97,-16,1,2,1,18,1,7,1,-17,1,10,1,-4,1,-38,1,-34,1,-23,1,-12,1,-11,1
98,-18,1,0,1,18,1,9,1,-18,1,9,1,-4,1,-38,1,-35,1,-23,1,-12,1,-12,1
99,-19,1,0,1,19,1,9,1,-19,1,9,1,-3,1,-38,1,-35,1,-23,1,-12,1,-12,1
100,-20,1,0,1,20,1,10,1,-20,1,10,1,-3,1,-38,1,-36,1,-25,1,-13,1,-11,1
101,-21,1,-1,1,20,1,11,1,-21,1,9,1,-4,1,-40,1,-37,1,-26,1,-14,1,-13,1
102,-21,1,-1,1,20,1,11,1,-21,1,9,1,-4,1,-41,1,-37,1,-25,1,-15,1,-13,1
103,-22,1,-1,1,21,1,11,1,-22,1,10,1,-4,1,-41,1,-38,1,-26,1,-15,1,-15,1
104,-23,1,-2,1,21,1,12,1,-22,1,9,1,-4,1,-40,1,-38,1,-27,1,-16,1,-15,1
105,-24,1,-3,1,21,1,13,1,-23,1,9,1,-4,1,-40,1,-38,1,-28,1,-16,1,-15,1
106,-24,1,-3,1,21,1,13,1,-23,1,9,1,-3,1,-41,1,-38,1,-28,1,-16,1,-15,1
107,-24,1,-4,1,20,1,14,1,-22,1,8,1,-3,1,-41,1,-39,1,-27,1,-16,1,-15,1
108,-23,1,-2,1,21,1,12,1,-22,1,9,1,-3,1,-41,1,-39,1,-27,1,-16,1,-15,1
109,-22,1,-2,1,20,1,12,1,-21,1,9,1,-4,1,-41,1,-39,1,-28,1,-16,1,-16,1
110,-24,1,-2,1,22,1,13,1,-23,1,10,1,-3,1,-41,1,-39,1,-27,1,-16,1,-16,1
111,-24,1,-3,1,21,1,13,1,-23,1,9,1,-3,1,-41,1,-39,1,-27,1,-16,1,-16,1
112,-25,1,-3,1,22,1,14,1,-24,1,9,1,-3,1,-42,1,-39,1,-28,1,-17,1,-16,1
113,-25,1,-4,1,21,1,14,1,-23,1,8,1,-4,1,-42,1,-40,1,-28,1,-17,1,-16,1
114,-24,1,-3,1,21,1,13,1,-23,1,9,1,-4,1,-41,1,-39,1,-27,1,-16,1,-15,1
115,-24,1,-3,1,21,1,13,1,-23,1,9,1,-4,1,-41,1,-39,1,-27,1,-17,1,-15,1
116,-25,1,-4,1,21,1,14,1,-23,1,8,1,-4,1,-41,1,-39,1,-28,1,-17,1,-16,1
117,-25,1,-3,1,22,1,14,1,-24,1,9,1,-3,1,-41,1,-39,1,-27,1,-17,1,-16,1
118,-25,1,-3,1,22,1,14,1,-24,1,9,1,-3,1,-41,1,-39,1,-26,1,-17,1,-15,1
119,-25,1,-3,1,22,1,14,1,-24,1,9,1,-3,1,-40,1,-39,1,-26,1,-17,1,-15,1
120,-25,1,-3,1,22,1,14,1,-24,1,9,1,-2,1,-40,1,-37,1,-26,1,-16,1,-15,1
121,-25,1,-3,1,22,1,14,1,-24,1,9,1,-2,1,-40,1,-37,1,-27,1,-17,1,-15,1
122,-25,1,-4,1,21,1,14,1,-23,1,8,1,-2,1,-40,1,-37,1,-26,1,-17,1,-15,1
123,-25,1,-4,1,21,1,14,1,-23,1,8,1,-2,1,-40,1,-37,1,-26,1,-17,1,-15,1
124,-26,1,-4,1,22,1,15,1,-24,1,9,1,-3,1,-40,1,-37,1,-26,1,-17,1,-15,1
125,-26,1,-5,1,21,1,15,1,-24,1,8,1,-2,1,-41,1,-37,1,-26,1,-17,1,-16,1
126,-26,1,-5,1,21,1,15,1,-24,1,8,1,-1,1,-40,1,-37,1,-26,1,-17,1,-16,1
127,-25,1,-3,1,22,1,14,1,-24,1,9,1,-1,1,-41,1,-37,1,-27,1,-17,1,-15,1
128,-25,1,-3,1,22,1,14,1,-24,1,9,1,-1,1,-41,1,-37,1,-27,1,-17,1,-15,1
129,-25,1,-3,1,22,1,14,1,-24,1,9,1,-2,1,-40,1,-37,1,-27,1,-17,1,-15,1
130,-25,1,-3,1,22,1,14,1,-24,1,9,1,-2,1,-39,1,-37,1,-27,1,-17,1,-15,1
131,-26,1,-4,1,22,1,15,1,-24,1,9,1,-1,1,-38,1,-36,1,-27,1,-17,1,-16,1
132,-27,1,-3,1,24,1,15,1,-26,1,10,1,0,1,-36,1,-35,1,-26,1,-17,1,-16,1
133,-31,1,-3,1,28,1,17,1,-30,1,12,1,5,1,-33,1,-34,1,-27,1,-17,1,-17,1
134,-35,1,-3,1,32,1,19,1,-34,1,14,1,10,1,-28,1,-31,1,-27,1,-19,1,-19,1
135,-39,1,-4,1,35,1,21,1,-37,1,15,1,18,1,-20,1,-29,1,-26,1,-21,1,-21,1
136,-45,1,-9,1,36,1,27,1,-41,1,13,1,26,1,-9,1,-25,1,-27,1,-23,1,-25,1
137,-46,1,-12,1,34,1,29,1,-40,1,11,1,36,1,6,1,-19,1,-25,1,-25,1,-28,1
138,-45,1,-18,1,27,1,31,1,-36,1,4,1,42,1,21,1,-11,1,-23,1,-27,1,-31,1
139,-43,1,-24,1,19,1,33,1,-31,1,-3,1,50,1,41,1,1,1,-18,1,-26,1,-34,1
140,-39,1,-30,1,9,1,34,1,-24,1,-11,1,56,1,61,1,14,1,-12,1,-24,1,-35,1
141,-30,1,-32,1,-2,1,31,1,-14,1,-17,1,58,1,82,1,31,1,1,1,-16,1,-32,1
142,-16,1,-34,1,-18,1,25,1,1,1,-26,1,63,1,114,1,54,1,18,1,-5,1,-27,1
143,6,1,-34,1,-40,1,14,1,23,1,-37,1,63,1,147,1,83,1,42,1,11,1,-16,1
144,39,1,-28,1,-67,1,-5,1,53,1,-47,1,53,1,169,1,115,1,71,1,35,1,1,1
145,81,1,-16,1,-97,1,-32,1,89,1,-56,1,33,1,177,1,148,1,111,1,69,1,26,1
146,129,1,2,1,-127,1,-65,1,128,1,-62,1,4,1,169,1,189,1,160,1,110,1,56,1
147,175,1,21,1,-154,1,-98,1,165,1,-66,1,-33,1,142,1,222,1,209,1,151,1,87,1
148,215,1,37,1,-178,1,-126,1,197,1,-70,1,-68,1,110,1,244,1,252,1,189,1,116,1
149,244,1,53,1,-191,1,-148,1,218,1,-69,1,-97,1,74,1,258,1,289,1,223,1,141,1
150,263,1,73,1,-190,1,-168,1,227,1,-58,1,-122,1,43,1,274,1,325,1,255,1,165,1
151,269,1,89,1,-180,1,-179,1,225,1,-45,1,-139,1,9,1,276,1,346,1,277,1,183,1
152,259,1,100,1,-159,1,-179,1,209,1,-29,1,-146,1,-26,1,257,1,335,1,276,1,188,1
153,239,1,108,1,-131,1,-173,1,185,1,-11,1,-150,1,-67,1,226,1,309,1,263,1,186,1
154,210,1,108,1,-102,1,-159,1,156,1,3,1,-143,1,-94,1,195,1,274,1,238,1,173,1
155,179,1,90,1,-89,1,-134,1,134,1,1,1,-130,1,-100,1,164,1,224,1,192,1,143,1
156,146,1,67,1,-79,1,-106,1,113,1,-6,1,-117,1,-102,1,131,1,171,1,141,1,108,1
157,116,1,50,1,-66,1,-83,1,91,1,-8,1,-111,1,-116,1,82,1,115,1,95,1,78,1
158,89,1,31,1,-58,1,-60,1,74,1,-13,1,-108,1,-140,1,19,1,55,1,54,1,51,1
159,56,1,12,1,-44,1,-34,1,50,1,-16,1,-99,1,-162,1,-50,1,-6,1,13,1,23,1
160,21,1,-3,1,-24,1,-9,1,22,1,-13,1,-91,1,-178,1,-109,1,-59,1,-20,1,0,1
161,1,1,-12,1,-13,1,5,1,7,1,-12,1,-81,1,-173,1,-128,1,-79,1,-37,1,-13,1
162,-8,1,-21,1,-13,1,14,1,2,1,-17,1,-71,1,-158,1,-122,1,-78,1,-42,1,-21,1
163,-13,1,-27,1,-14,1,20,1,0,1,-21,1,-66,1,-152,1,-120,1,-80,1,-46,1,-27,1
164,-18,1,-30,1,-12,1,24,1,-3,1,-21,1,-60,1,-145,1,-116,1,-78,1,-47,1,-31,1
165,-23,1,-30,1,-7,1,26,1,-8,1,-19,1,-57,1,-136,1,-109,1,-74,1,-46,1,-33,1
166,-26,1,-33,1,-7,1,29,1,-10,1,-20,1,-52,1,-124,1,-100,1,-71,1,-45,1,-33,1
167,-25,1,-32,1,-7,1,28,1,-9,1,-20,1,-46,1,-112,1,-93,1,-68,1,-44,1,-33,1
168,-23,1,-25,1,-2,1,24,1,-11,1,-14,1,-42,1,-100,1,-83,1,-60,1,-39,1,-29,1
169,-21,1,-20,1,1,1,20,1,-11,1,-10,1,-37,1,-87,1,-70,1,-51,1,-32,1,-25,1
170,-20,1,-16,1,4,1,18,1,-12,1,-6,1,-31,1,-71,1,-58,1,-42,1,-26,1,-22,1
171,-17,1,-14,1,3,1,15,1,-10,1,-6,1,-22,1,-54,1,-45,1,-34,1,-21,1,-20,1
172,-15,1,-10,1,5,1,12,1,-10,1,-3,1,-13,1,-39,1,-34,1,-26,1,-16,1,-16,1
173,-14,1,-6,1,8,1,10,1,-11,1,1,1,-7,1,-30,1,-27,1,-21,1,-14,1,-14,1
174,-14,1,-3,1,11,1,8,1,-13,1,4,1,-5,1,-26,1,-24,1,-20,1,-12,1,-14,1
175,-15,1,-2,1,13,1,8,1,-14,1,5,1,-2,1,-22,1,-23,1,-18,1,-11,1,-13,1
176,-16,1,-2,1,14,1,9,1,-15,1,6,1,0,1,-21,1,-23,1,-18,1,-11,1,-13,1
177,-17,1,-2,1,15,1,9,1,-16,1,6,1,1,1,-19,1,-23,1,-19,1,-11,1,-13,1
178,-18,1,-2,1,16,1,10,1,-17,1,7,1,2,1,-19,1,-23,1,-19,1,-12,1,-13,1
179,-18,1,-3,1,15,1,10,1,-17,1,6,1,2,1,-18,1,-23,1,-20,1,-12,1,-14,1
180,-18,1,-3,1,15,1,10,1,-17,1,6,1,3,1,-17,1,-22,1,-19,1,-11,1,-13,1
181,-18,1,-3,1,15,1,10,1,-17,1,6,1,4,1,-17,1,-22,1,-18,1,-11,1,-13,1
182,-18,1,-2,1,16,1,10,1,-17,1,7,1,4,1,-15,1,-21,1,-18,1,-11,1,-13,1
183,-17,1,-1,1,16,1,9,1,-17,1,7,1,4,1,-14,1,-20,1,-18,1,-11,1,-13,1
184,-18,1,-1,1,17,1,9,1,-18,1,8,1,4,1,-14,1,-20,1,-18,1,-11,1,-13,1
185,-20,1,-2,1,18,1,11,1,-19,1,8,1,5,1,-14,1,-20,1,-17,1,-11,1,-12,1
186,-20,1,-2,1,18,1,11,1,-19,1,8,1,5,1,-13,1,-20,1,-17,1,-10,1,-12,1
187,-19,1,-1,1,18,1,10,1,-19,1,8,1,5,1,-12,1,-20,1,-17,1,-10,1,-12,1
188,-19,1,0,1,19,1,9,1,-19,1,9,1,5,1,-12,1,-19,1,-17,1,-10,1,-12,1
189,-20,1,-1,1,19,1,10,1,-20,1,9,1,4,1,-11,1,-19,1,-17,1,-10,1,-12,1
190,-18,1,0,1,18,1,9,1,-18,1,9,1,5,1,-11,1,-18,1,-17,1,-10,1,-12,1
191,-19,1,0,1,19,1,9,1,-19,1,9,1,5,1,-10,1,-18,1,-17,1,-10,1,-12,1
192,-20,1,0,1,20,1,10,1,-20,1,10,1,5,1,-9,1,-18,1,-16,1,-9,1,-12,1
193,-18,1,0,1,18,1,9,1,-18,1,9,1,5,1,-9,1,-17,1,-16,1,-9,1,-11,1
194,-19,1,0,1,19,1,9,1,-19,1,9,1,5,1,-9,1,-17,1,-16,1,-9,1,-12,1
195,-18,1,0,1,18,1,9,1,-18,1,9,1,6,1,-8,1,-16,1,-15,1,-9,1,-10,1
196,-18,1,1,1,19,1,8,1,-18,1,10,1,6,1,-8,1,-16,1,-14,1,-9,1,-10,1
197,-17,1,1,1,18,1,8,1,-17,1,9,1,6,1,-7,1,-16,1,-15,1,-9,1,-11,1
198,-17,1,1,1,18,1,8,1,-17,1,9,1,6,1,-7,1,-16,1,-14,1,-8,1,-10,1
199,-17,1,1,1,18,1,8,1,-17,1,9,1,6,1,-6,1,-14,1,-14,1,-8,1,-10,1
200,-17,1,1,1,18,1,8,1,-17,1,9,1,7,1,-6,1,-14,1,-13,1,-8,1,-9,1
201,-16,1,1,1,17,1,7,1,-16,1,9,1,6,1,-5,1,-14,1,-13,1,-7,1,-9,1
202,-16,1,1,1,17,1,7,1,-16,1,9,1,6,1,-5,1,-14,1,-13,1,-7,1,-9,1
203,-16,1,1,1,17,1,7,1,-16,1,9,1,6,1,-5,1,-13,1,-13,1,-7,1,-9,1
204,-16,1,1,1,17,1,7,1,-16,1,9,1,6,1,-4,1,-12,1,-12,1,-7,1,-9,1
205,-15,1,2,1,17,1,6,1,-16,1,9,1,5,1,-5,1,-12,1,-12,1,-6,1,-9,1
206,-15,1,2,1,17,1,6,1,-16,1,9,1,5,1,-4,1,-12,1,-11,1,-6,1,-8,1
207,-15,1,1,1,16,1,7,1,-15,1,8,1,5,1,-2,1,-12,1,-10,1,-6,1,-7,1
208,-16,1,1,1,17,1,7,1,-16,1,9,1,5,1,-2,1,-12,1,-10,1,-5,1,-7,1
209,-15,1,1,1,16,1,7,1,-15,1,8,1,5,1,-2,1,-11,1,-9,1,-5,1,-7,1
210,-14,1,2,1,16,1,6,1,-15,1,9,1,6,1,-2,1,-10,1,-9,1,-5,1,-7,1
211,-14,1,2,1,16,1,6,1,-15,1,9,1,6,1,-2,1,-10,1,-9,1,-4,1,-6,1
212,-14,1,1,1,15,1,6,1,-14,1,8,1,6,1,-1,1,-10,1,-9,1,-4,1,-6,1
213,-14,1,2,1,16,1,6,1,-15,1,9,1,6,1,-1,1,-10,1,-9,1,-4,1,-6,1
214,-14,1,2,1,16,1,6,1,-15,1,9,1,6,1,-1,1,-10,1,-9,1,-3,1,-5,1
215,-13,1,1,1,14,1,6,1,-13,1,7,1,5,1,0,1,-9,1,-8,1,-4,1,-6,1
216,-12,1,1,1,13,1,5,1,-12,1,7,1,5,1,0,1,-9,1,-8,1,-4,1,-5,1
217,-11,1,1,1,12,1,5,1,-11,1,6,1,5,1,0,1,-8,1,-8,1,-4,1,-5,1
218,-11,1,1,1,12,1,5,1,-11,1,6,1,5,1,1,1,-8,1,-8,1,-4,1,-5,1
219,-12,1,1,1,13,1,5,1,-12,1,7,1,5,1,1,1,-7,1,-7,1,-2,1,-4,1
220,-10,1,2,1,12,1,4,1,-11,1,7,1,6,1,3,1,-6,1,-6,1,-2,1,-4,1
221,-10,1,2,1,12,1,4,1,-11,1,7,1,6,1,3,1,-6,1,-5,1,-2,1,-4,1
222,-10,1,2,1,12,1,4,1,-11,1,7,1,5,1,4,1,-5,1,-5,1,-2,1,-4,1
223,-10,1,2,1,12,1,4,1,-11,1,7,1,5,1,5,1,-4,1,-4,1,-1,1,-3,1
224,-9,1,3,1,12,1,3,1,-10,1,7,1,5,1,6,1,-3,1,-4,1,-1,1,-3,1
225,-8,1,3,1,11,1,2,1,-9,1,7,1,4,1,6,1,-2,1,-3,1,-1,1,-3,1
226,-8,1,3,1,11,1,2,1,-9,1,7,1,4,1,6,1,-2,1,-3,1,0,1,-3,1
227,-7,1,3,1,10,1,2,1,-8,1,6,1,3,1,7,1,0,1,-2,1,0,1,-3,1
228,-6,1,4,1,10,1,1,1,-8,1,7,1,3,1,8,1,0,1,-2,1,2,1,-2,1
229,-6,1,4,1,10,1,1,1,-8,1,7,1,4,1,8,1,1,1,-1,1,1,1,-2,1
230,-6,1,4,1,10,1,1,1,-8,1,7,1,3,1,9,1,1,1,-1,1,1,1,-2,1
231,-6,1,3,1,9,1,1,1,-7,1,6,1,4,1,10,1,2,1,-1,1,1,1,-2,1
232,-5,1,3,1,8,1,1,1,-6,1,5,1,4,1,11,1,2,1,-1,1,1,1,-3,1
233,-5,1,3,1,8,1,1,1,-6,1,5,1,4,1,12,1,3,1,-1,1,1,1,-3,1
234,-5,1,2,1,7,1,1,1,-6,1,4,1,3,1,13,1,4,1,-1,1,1,1,-3,1
235,-5,1,2,1,7,1,1,1,-6,1,4,1,3,1,15,1,4,1,0,1,1,1,-3,1
236,-4,1,3,1,7,1,0,1,-5,1,5,1,3,1,16,1,5,1,0,1,2,1,-3,1
237,-2,1,4,1,6,1,-1,1,-4,1,5,1,2,1,17,1,6,1,1,1,2,1,-3,1
238,-1,1,4,1,5,1,-1,1,-3,1,4,1,2,1,17,1,6,1,2,1,1,1,-2,1
239,-1,1,4,1,5,1,-1,1,-3,1,4,1,3,1,19,1,9,1,4,1,3,1,-1,1
240,-1,1,4,1,5,1,-1,1,-3,1,4,1,3,1,20,1,9,1,4,1,3,1,-1,1
