TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
1,-13,1,-4,1,9,1,8,1,-11,1,2,1,-13,1,-45,1,-38,1,-30,1,-33,1,-10,1
2,-16,1,-3,1,13,1,9,1,-15,1,5,1,-12,1,-45,1,-37,1,-30,1,-32,1,-10,1
3,-19,1,-4,1,15,1,11,1,-17,1,5,1,-14,1,-45,1,-37,1,-30,1,-33,1,-10,1
4,-18,1,0,1,18,1,9,1,-18,1,9,1,-11,1,-44,1,-38,1,-31,1,-33,1,-9,1
5,-17,1,1,1,18,1,8,1,-17,1,9,1,-11,1,-45,1,-40,1,-33,1,-34,1,-9,1
6,-13,1,3,1,16,1,5,1,-14,1,9,1,-12,1,-44,1,-43,1,-33,1,-35,1,-9,1
7,-11,1,2,1,13,1,4,1,-12,1,7,1,-13,1,-44,1,-44,1,-33,1,-36,1,-11,1
8,-13,1,2,1,15,1,5,1,-14,1,8,1,-13,1,-43,1,-43,1,-32,1,-36,1,-10,1
9,-14,1,1,1,15,1,6,1,-14,1,8,1,-14,1,-46,1,-42,1,-32,1,-36,1,-11,1
10,-15,1,-1,1,14,1,8,1,-15,1,6,1,-14,1,-47,1,-40,1,-31,1,-34,1,-11,1
11,-13,1,0,1,13,1,6,1,-13,1,6,1,-12,1,-45,1,-37,1,-28,1,-32,1,-9,1
12,-14,1,-4,1,10,1,9,1,-12,1,3,1,-11,1,-43,1,-34,1,-25,1,-29,1,-7,1
13,-16,1,-7,1,9,1,11,1,-13,1,1,1,-11,1,-43,1,-34,1,-25,1,-29,1,-7,1
14,-13,1,-5,1,8,1,9,1,-11,1,1,1,-11,1,-42,1,-35,1,-26,1,-30,1,-6,1
15,-11,1,-1,1,10,1,6,1,-11,1,4,1,-13,1,-43,1,-40,1,-29,1,-33,1,-9,1
16,-10,1,4,1,14,1,3,1,-12,1,9,1,-15,1,-44,1,-42,1,-31,1,-35,1,-11,1
17,-10,1,5,1,15,1,2,1,-12,1,10,1,-15,1,-44,1,-43,1,-29,1,-36,1,-12,1
18,-12,1,3,1,15,1,4,1,-13,1,9,1,-15,1,-45,1,-43,1,-28,1,-35,1,-14,1
19,-11,1,1,1,12,1,5,1,-11,1,6,1,-14,1,-45,1,-40,1,-26,1,-34,1,-13,1
20,-13,1,-1,1,12,1,7,1,-13,1,5,1,-15,1,-45,1,-37,1,-25,1,-34,1,-13,1
21,-16,1,-6,1,10,1,11,1,-13,1,2,1,-12,1,-44,1,-35,1,-24,1,-31,1,-11,1
22,-15,1,-6,1,9,1,10,1,-12,1,1,1,-10,1,-43,1,-33,1,-22,1,-30,1,-9,1
23,-15,1,-4,1,11,1,9,1,-13,1,3,1,-11,1,-43,1,-33,1,-21,1,-30,1,-8,1
24,-12,1,-2,1,10,1,7,1,-11,1,4,1,-11,1,-43,1,-35,1,-22,1,-30,1,-7,1
25,-12,1,0,1,12,1,6,1,-12,1,6,1,-12,1,-44,1,-38,1,-24,1,-33,1,-8,1
26,-10,1,1,1,11,1,4,1,-10,1,6,1,-13,1,-41,1,-39,1,-24,1,-34,1,-9,1
27,-8,1,2,1,10,1,3,1,-9,1,6,1,-13,1,-42,1,-40,1,-24,1,-34,1,-9,1
28,-11,1,-1,1,10,1,6,1,-11,1,4,1,-15,1,-44,1,-43,1,-25,1,-35,1,-10,1
29,-13,1,-4,1,9,1,8,1,-11,1,2,1,-14,1,-44,1,-40,1,-23,1,-34,1,-11,1
30,-16,1,-6,1,10,1,11,1,-13,1,2,1,-15,1,-45,1,-40,1,-23,1,-34,1,-11,1
31,-17,1,-9,1,8,1,13,1,-13,1,-1,1,-13,1,-43,1,-37,1,-21,1,-32,1,-10,1
32,-16,1,-8,1,8,1,12,1,-12,1,0,1,-10,1,-41,1,-34,1,-19,1,-30,1,-9,1
33,-15,1,-5,1,10,1,10,1,-13,1,2,1,-9,1,-41,1,-33,1,-19,1,-31,1,-9,1
34,-12,1,0,1,12,1,6,1,-12,1,6,1,-8,1,-39,1,-33,1,-20,1,-31,1,-7,1
35,-10,1,4,1,14,1,3,1,-12,1,9,1,-10,1,-38,1,-36,1,-21,1,-32,1,-7,1
36,-8,1,5,1,13,1,1,1,-10,1,9,1,-13,1,-40,1,-40,1,-23,1,-34,1,-10,1
37,-9,1,5,1,14,1,2,1,-11,1,9,1,-14,1,-40,1,-43,1,-24,1,-36,1,-12,1
38,-11,1,5,1,16,1,3,1,-13,1,10,1,-13,1,-42,1,-44,1,-24,1,-36,1,-12,1
39,-12,1,2,1,14,1,5,1,-13,1,8,1,-13,1,-43,1,-42,1,-22,1,-35,1,-11,1
40,-11,1,0,1,11,1,5,1,-11,1,5,1,-12,1,-41,1,-36,1,-19,1,-32,1,-10,1
41,-14,1,-2,1,12,1,8,1,-13,1,5,1,-11,1,-41,1,-33,1,-17,1,-28,1,-9,1
42,-15,1,-5,1,10,1,10,1,-13,1,2,1,-11,1,-41,1,-33,1,-17,1,-28,1,-8,1
43,-12,1,-2,1,10,1,7,1,-11,1,4,1,-11,1,-41,1,-33,1,-18,1,-29,1,-6,1
44,-10,1,0,1,10,1,5,1,-10,1,5,1,-10,1,-37,1,-33,1,-17,1,-28,1,-5,1
45,-5,1,2,1,7,1,1,1,-6,1,4,1,-11,1,-37,1,-35,1,-18,1,-30,1,-6,1
46,-3,1,4,1,7,1,0,1,-5,1,5,1,-11,1,-36,1,-35,1,-17,1,-30,1,-5,1
47,-3,1,4,1,7,1,0,1,-5,1,5,1,-9,1,-34,1,-34,1,-16,1,-29,1,-5,1
48,-2,1,8,1,10,1,-3,1,-6,1,9,1,-10,1,-34,1,-34,1,-15,1,-29,1,-6,1
49,-2,1,5,1,7,1,-1,1,-4,1,6,1,-10,1,-34,1,-31,1,-12,1,-27,1,-6,1
50,-3,1,1,1,4,1,1,1,-3,1,2,1,-7,1,-31,1,-28,1,-9,1,-26,1,-5,1
51,-3,1,0,1,3,1,1,1,-3,1,1,1,-6,1,-31,1,-25,1,-7,1,-22,1,-4,1
52,-1,1,0,1,1,1,0,1,-1,1,0,1,-7,1,-31,1,-24,1,-7,1,-21,1,-2,1
53,0,1,0,1,0,1,0,1,0,1,0,1,-9,1,-32,1,-24,1,-8,1,-22,1,-2,1
54,0,1,1,1,1,1,0,1,0,1,1,1,-9,1,-29,1,-25,1,-7,1,-22,1,-1,1
55,3,1,5,1,2,1,-4,1,1,1,4,1,-10,1,-29,1,-28,1,-8,1,-23,1,-2,1
56,6,1,13,1,7,1,-9,1,0,1,10,1,-10,1,-30,1,-30,1,-8,1,-25,1,-4,1
57,8,1,16,1,8,1,-12,1,0,1,12,1,-13,1,-31,1,-31,1,-8,1,-25,1,-3,1
58,6,1,14,1,8,1,-10,1,-1,1,11,1,-16,1,-34,1,-32,1,-8,1,-25,1,-5,1
59,4,1,12,1,8,1,-8,1,-2,1,10,1,-17,1,-35,1,-31,1,-8,1,-25,1,-6,1
60,6,1,13,1,7,1,-9,1,0,1,10,1,-17,1,-35,1,-29,1,-6,1,-24,1,-6,1
61,2,1,12,1,10,1,-7,1,-4,1,11,1,-15,1,-36,1,-27,1,-5,1,-22,1,-6,1
62,-2,1,7,1,9,1,-2,1,-5,1,8,1,-16,1,-38,1,-27,1,-6,1,-23,1,-7,1
63,-5,1,3,1,8,1,1,1,-6,1,5,1,-20,1,-39,1,-29,1,-8,1,-24,1,-7,1
64,-1,1,7,1,8,1,-3,1,-4,1,7,1,-21,1,-39,1,-31,1,-9,1,-26,1,-7,1
65,2,1,9,1,7,1,-5,1,-2,1,8,1,-20,1,-37,1,-33,1,-9,1,-26,1,-6,1
66,2,1,11,1,9,1,-6,1,-3,1,10,1,-19,1,-36,1,-34,1,-8,1,-26,1,-7,1
67,5,1,11,1,6,1,-8,1,0,1,9,1,-19,1,-35,1,-35,1,-8,1,-27,1,-8,1
68,7,1,11,1,4,1,-9,1,2,1,8,1,-19,1,-34,1,-33,1,-6,1,-26,1,-8,1
69,4,1,5,1,1,1,-4,1,2,1,3,1,-21,1,-36,1,-33,1,-7,1,-26,1,-9,1
70,2,1,1,1,-1,1,-1,1,2,1,0,1,-22,1,-38,1,-33,1,-8,1,-26,1,-10,1
71,1,1,1,1,0,1,-1,1,1,1,1,1,-20,1,-38,1,-30,1,-6,1,-25,1,-9,1
72,2,1,3,1,1,1,-2,1,1,1,2,1,-19,1,-38,1,-28,1,-5,1,-22,1,-9,1
73,1,1,3,1,2,1,-2,1,0,1,3,1,-20,1,-38,1,-29,1,-6,1,-24,1,-9,1
74,2,1,5,1,3,1,-3,1,0,1,4,1,-21,1,-40,1,-32,1,-9,1,-27,1,-10,1
75,3,1,8,1,5,1,-5,1,-1,1,7,1,-22,1,-39,1,-36,1,-11,1,-29,1,-11,1
76,5,1,10,1,5,1,-7,1,0,1,8,1,-22,1,-38,1,-37,1,-10,1,-29,1,-12,1
77,4,1,8,1,4,1,-6,1,0,1,6,1,-21,1,-37,1,-38,1,-10,1,-28,1,-13,1
78,3,1,7,1,4,1,-5,1,0,1,6,1,-20,1,-38,1,-38,1,-9,1,-28,1,-14,1
79,0,1,5,1,5,1,-2,1,-2,1,5,1,-20,1,-38,1,-38,1,-9,1,-28,1,-15,1
80,-2,1,3,1,5,1,0,1,-3,1,4,1,-18,1,-39,1,-35,1,-9,1,-27,1,-14,1
81,-1,1,4,1,5,1,-1,1,-3,1,4,1,-17,1,-40,1,-32,1,-7,1,-25,1,-15,1
82,-6,1,-2,1,4,1,4,1,-5,1,1,1,-17,1,-39,1,-31,1,-6,1,-24,1,-13,1
83,-11,1,-5,1,6,1,8,1,-9,1,0,1,-14,1,-36,1,-29,1,-6,1,-25,1,-14,1
84,-11,1,-3,1,8,1,7,1,-10,1,2,1,-13,1,-33,1,-29,1,-5,1,-25,1,-14,1
85,-9,1,1,1,10,1,4,1,-9,1,5,1,-13,1,-33,1,-32,1,-6,1,-27,1,-15,1
86,-9,1,3,1,12,1,3,1,-10,1,7,1,-14,1,-33,1,-36,1,-8,1,-29,1,-16,1
87,-12,1,0,1,12,1,6,1,-12,1,6,1,-16,1,-36,1,-41,1,-12,1,-34,1,-20,1
88,-14,1,-4,1,10,1,9,1,-12,1,3,1,-16,1,-40,1,-44,1,-14,1,-36,1,-22,1
89,-15,1,-7,1,8,1,11,1,-12,1,0,1,-18,1,-43,1,-43,1,-15,1,-36,1,-24,1
90,-17,1,-8,1,9,1,12,1,-13,1,0,1,-17,1,-44,1,-42,1,-14,1,-35,1,-24,1
91,-18,1,-11,1,7,1,14,1,-13,1,-2,1,-15,1,-43,1,-39,1,-11,1,-32,1,-22,1
92,-17,1,-12,1,5,1,14,1,-11,1,-4,1,-15,1,-42,1,-38,1,-10,1,-30,1,-19,1
93,-19,1,-10,1,9,1,14,1,-14,1,-1,1,-15,1,-41,1,-37,1,-9,1,-30,1,-17,1
94,-18,1,-6,1,12,1,12,1,-15,1,3,1,-15,1,-41,1,-39,1,-10,1,-31,1,-18,1
95,-14,1,-1,1,13,1,7,1,-14,1,6,1,-15,1,-42,1,-42,1,-12,1,-33,1,-18,1
96,-11,1,0,1,11,1,5,1,-11,1,5,1,-15,1,-40,1,-44,1,-12,1,-35,1,-18,1
97,-12,1,-1,1,11,1,6,1,-12,1,5,1,-18,1,-41,1,-47,1,-15,1,-38,1,-21,1
98,-15,1,-3,1,12,1,9,1,-14,1,4,1,-18,1,-42,1,-47,1,-13,1,-37,1,-22,1
99,-18,1,-6,1,12,1,12,1,-15,1,3,1,-16,1,-42,1,-44,1,-12,1,-35,1,-23,1
100,-19,1,-9,1,10,1,14,1,-15,1,0,1,-13,1,-42,1,-42,1,-9,1,-33,1,-21,1
101,-19,1,-13,1,6,1,16,1,-13,1,-4,1,-12,1,-41,1,-37,1,-7,1,-31,1,-19,1
102,-21,1,-13,1,8,1,17,1,-15,1,-3,1,-13,1,-41,1,-36,1,-7,1,-30,1,-18,1
103,-19,1,-13,1,6,1,16,1,-13,1,-4,1,-12,1,-41,1,-37,1,-6,1,-30,1,-17,1
104,-17,1,-8,1,9,1,12,1,-13,1,0,1,-14,1,-42,1,-40,1,-8,1,-32,1,-18,1
105,-16,1,-4,1,12,1,10,1,-14,1,4,1,-15,1,-42,1,-43,1,-10,1,-34,1,-19,1
106,-14,1,0,1,14,1,7,1,-14,1,7,1,-16,1,-42,1,-45,1,-10,1,-35,1,-17,1
107,-12,1,1,1,13,1,5,1,-12,1,7,1,-16,1,-41,1,-45,1,-10,1,-36,1,-18,1
108,-10,1,1,1,11,1,4,1,-10,1,6,1,-15,1,-40,1,-42,1,-9,1,-35,1,-19,1
109,-18,1,-9,1,9,1,13,1,-14,1,0,1,-16,1,-41,1,-41,1,-7,1,-35,1,-20,1
110,-21,1,-13,1,8,1,17,1,-15,1,-3,1,-14,1,-40,1,-39,1,-6,1,-34,1,-21,1
111,-23,1,-13,1,10,1,18,1,-17,1,-2,1,-6,1,-34,1,-35,1,-4,1,-32,1,-19,1
112,-22,1,-9,1,13,1,15,1,-18,1,2,1,3,1,-27,1,-30,1,-3,1,-32,1,-19,1
113,-22,1,-4,1,18,1,13,1,-20,1,7,1,13,1,-18,1,-28,1,-3,1,-32,1,-19,1
114,-26,1,-2,1,24,1,14,1,-25,1,11,1,18,1,-10,1,-25,1,-1,1,-33,1,-18,1
115,-25,1,2,1,27,1,11,1,-26,1,14,1,20,1,-1,1,-20,1,3,1,-30,1,-16,1
116,-17,1,7,1,24,1,5,1,-20,1,15,1,24,1,15,1,-10,1,12,1,-24,1,-13,1
117,-7,1,9,1,16,1,-1,1,-11,1,12,1,31,1,41,1,8,1,26,1,-16,1,-7,1
118,1,1,7,1,6,1,-4,1,-2,1,7,1,44,1,72,1,32,1,43,1,-5,1,-2,1
119,9,1,10,1,1,1,-9,1,4,1,6,1,54,1,101,1,62,1,64,1,10,1,7,1
