TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
32,8,1,7,1,-1,1,-7,1,5,1,3,1,1,1,-6,1,26,1,-6,1,-7,1,-15,1
33,6,1,6,1,0,1,-6,1,3,1,3,1,0,1,-5,1,28,1,-6,1,-5,1,-14,1
34,5,1,8,1,3,1,-6,1,1,1,6,1,-1,1,-5,1,30,1,-5,1,-4,1,-14,1
35,5,1,10,1,5,1,-7,1,0,1,8,1,-2,1,-6,1,32,1,-6,1,-4,1,-14,1
36,5,1,10,1,5,1,-7,1,0,1,8,1,-3,1,-7,1,33,1,-6,1,-4,1,-13,1
37,7,1,11,1,4,1,-9,1,2,1,8,1,-2,1,-8,1,35,1,-7,1,-4,1,-13,1
38,9,1,9,1,0,1,-9,1,5,1,5,1,-2,1,-8,1,35,1,-8,1,-5,1,-13,1
39,9,1,7,1,-2,1,-8,1,6,1,3,1,0,1,-9,1,36,1,-9,1,-5,1,-13,1
40,10,1,5,1,-5,1,-7,1,8,1,0,1,0,1,-9,1,37,1,-10,1,-6,1,-14,1
41,11,1,4,1,-7,1,-7,1,9,1,-1,1,0,1,-10,1,37,1,-11,1,-7,1,-14,1
42,12,1,3,1,-9,1,-7,1,11,1,-3,1,1,1,-9,1,37,1,-11,1,-7,1,-14,1
43,12,1,3,1,-9,1,-7,1,11,1,-3,1,2,1,-8,1,39,1,-12,1,-7,1,-13,1
44,12,1,3,1,-9,1,-7,1,11,1,-3,1,2,1,-8,1,38,1,-12,1,-6,1,-14,1
45,10,1,3,1,-7,1,-6,1,9,1,-2,1,3,1,-8,1,39,1,-11,1,-5,1,-14,1
46,10,1,4,1,-6,1,-7,1,8,1,-1,1,5,1,-7,1,39,1,-11,1,-5,1,-13,1
47,10,1,2,1,-8,1,-6,1,9,1,-3,1,5,1,-7,1,40,1,-11,1,-6,1,-14,1
48,9,1,-1,1,-10,1,-4,1,9,1,-5,1,4,1,-8,1,40,1,-12,1,-8,1,-14,1
49,9,1,-3,1,-12,1,-3,1,10,1,-7,1,6,1,-8,1,41,1,-11,1,-9,1,-15,1
50,10,1,-4,1,-14,1,-3,1,12,1,-9,1,8,1,-7,1,40,1,-10,1,-8,1,-14,1
51,9,1,-3,1,-12,1,-3,1,10,1,-7,1,10,1,-7,1,41,1,-10,1,-7,1,-14,1
52,8,1,-3,1,-11,1,-2,1,9,1,-7,1,11,1,-8,1,42,1,-10,1,-7,1,-15,1
53,7,1,-2,1,-9,1,-2,1,8,1,-5,1,11,1,-8,1,41,1,-11,1,-7,1,-15,1
54,7,1,-2,1,-9,1,-2,1,8,1,-5,1,12,1,-7,1,40,1,-11,1,-7,1,-16,1
55,7,1,-1,1,-8,1,-3,1,7,1,-4,1,13,1,-7,1,40,1,-11,1,-7,1,-16,1
56,8,1,-1,1,-9,1,-3,1,8,1,-5,1,14,1,-7,1,40,1,-11,1,-7,1,-16,1
57,8,1,-1,1,-9,1,-3,1,8,1,-5,1,15,1,-5,1,40,1,-11,1,-7,1,-16,1
58,8,1,-4,1,-12,1,-2,1,10,1,-8,1,17,1,-3,1,40,1,-11,1,-6,1,-15,1
59,9,1,-4,1,-13,1,-2,1,11,1,-8,1,20,1,-1,1,41,1,-10,1,-6,1,-15,1
60,7,1,-5,1,-12,1,-1,1,9,1,-8,1,21,1,0,1,41,1,-10,1,-6,1,-15,1
61,7,1,-7,1,-14,1,0,1,10,1,-10,1,21,1,0,1,41,1,-10,1,-7,1,-16,1
62,7,1,-8,1,-15,1,0,1,11,1,-11,1,22,1,1,1,40,1,-10,1,-6,1,-16,1
63,8,1,-8,1,-16,1,0,1,12,1,-12,1,21,1,1,1,40,1,-10,1,-6,1,-16,1
64,7,1,-8,1,-15,1,0,1,11,1,-11,1,21,1,0,1,38,1,-11,1,-7,1,-19,1
65,4,1,-9,1,-13,1,2,1,8,1,-11,1,21,1,-3,1,35,1,-14,1,-10,1,-21,1
66,3,1,-9,1,-12,1,3,1,7,1,-10,1,21,1,-5,1,33,1,-16,1,-12,1,-23,1
67,4,1,-7,1,-11,1,1,1,7,1,-9,1,23,1,-5,1,31,1,-16,1,-11,1,-23,1
68,6,1,-7,1,-13,1,0,1,9,1,-10,1,23,1,-5,1,31,1,-17,1,-11,1,-23,1
69,7,1,-7,1,-14,1,0,1,10,1,-10,1,23,1,-5,1,32,1,-16,1,-11,1,-23,1
70,7,1,-8,1,-15,1,0,1,11,1,-11,1,24,1,-6,1,33,1,-17,1,-11,1,-24,1
71,8,1,-7,1,-15,1,0,1,11,1,-11,1,23,1,-6,1,33,1,-16,1,-12,1,-24,1
72,7,1,-9,1,-16,1,1,1,11,1,-12,1,22,1,-6,1,34,1,-16,1,-12,1,-24,1
73,6,1,-9,1,-15,1,1,1,10,1,-12,1,23,1,-6,1,36,1,-15,1,-12,1,-24,1
74,3,1,-9,1,-12,1,3,1,7,1,-10,1,22,1,-6,1,38,1,-15,1,-13,1,-25,1
75,1,1,-11,1,-12,1,5,1,6,1,-11,1,22,1,-6,1,38,1,-16,1,-13,1,-24,1
76,2,1,-11,1,-13,1,4,1,7,1,-12,1,22,1,-6,1,39,1,-16,1,-14,1,-23,1
77,2,1,-12,1,-14,1,5,1,8,1,-13,1,23,1,-6,1,41,1,-16,1,-14,1,-23,1
78,3,1,-12,1,-15,1,4,1,9,1,-13,1,24,1,-6,1,43,1,-15,1,-13,1,-22,1
79,4,1,-12,1,-16,1,4,1,10,1,-14,1,25,1,-6,1,45,1,-14,1,-13,1,-22,1
80,4,1,-11,1,-15,1,3,1,9,1,-13,1,25,1,-5,1,45,1,-15,1,-13,1,-22,1
81,5,1,-9,1,-14,1,2,1,9,1,-11,1,25,1,-5,1,46,1,-15,1,-14,1,-22,1
82,3,1,-9,1,-12,1,3,1,7,1,-10,1,24,1,-4,1,47,1,-14,1,-14,1,-23,1
83,3,1,-10,1,-13,1,3,1,8,1,-11,1,24,1,-3,1,48,1,-14,1,-14,1,-23,1
84,5,1,-8,1,-13,1,1,1,9,1,-10,1,24,1,-2,1,49,1,-13,1,-13,1,-22,1
85,7,1,-5,1,-12,1,-1,1,9,1,-8,1,24,1,-1,1,51,1,-13,1,-12,1,-21,1
86,6,1,-6,1,-12,1,0,1,9,1,-9,1,24,1,-2,1,51,1,-13,1,-12,1,-21,1
87,4,1,-7,1,-11,1,1,1,7,1,-9,1,24,1,-3,1,51,1,-14,1,-12,1,-22,1
88,3,1,-9,1,-12,1,3,1,7,1,-10,1,26,1,-3,1,51,1,-13,1,-13,1,-22,1
89,3,1,-9,1,-12,1,3,1,7,1,-10,1,26,1,-3,1,50,1,-13,1,-14,1,-22,1
90,3,1,-9,1,-12,1,3,1,7,1,-10,1,26,1,-3,1,50,1,-12,1,-13,1,-22,1
91,2,1,-8,1,-10,1,3,1,6,1,-9,1,25,1,-3,1,50,1,-13,1,-14,1,-23,1
92,1,1,-8,1,-9,1,3,1,5,1,-8,1,24,1,-3,1,50,1,-13,1,-14,1,-23,1
93,0,1,-9,1,-9,1,4,1,4,1,-9,1,23,1,-3,1,49,1,-13,1,-14,1,-23,1
94,0,1,-9,1,-9,1,4,1,4,1,-9,1,22,1,-3,1,48,1,-14,1,-14,1,-24,1
95,0,1,-9,1,-9,1,4,1,4,1,-9,1,21,1,-3,1,48,1,-14,1,-13,1,-24,1
96,1,1,-8,1,-9,1,3,1,5,1,-8,1,20,1,-4,1,47,1,-14,1,-13,1,-24,1
97,1,1,-7,1,-8,1,3,1,4,1,-7,1,20,1,-4,1,46,1,-14,1,-13,1,-24,1
98,0,1,-8,1,-8,1,4,1,4,1,-8,1,20,1,-4,1,45,1,-13,1,-13,1,-24,1
99,0,1,-10,1,-10,1,5,1,5,1,-10,1,20,1,-4,1,44,1,-13,1,-14,1,-24,1
100,-4,1,-9,1,-5,1,6,1,0,1,-7,1,20,1,-7,1,41,1,-16,1,-16,1,-25,1
101,-6,1,-4,1,2,1,5,1,-4,1,-1,1,19,1,-11,1,35,1,-20,1,-18,1,-26,1
102,-9,1,4,1,13,1,2,1,-11,1,8,1,19,1,-16,1,29,1,-23,1,-21,1,-26,1
103,-11,1,16,1,27,1,-2,1,-19,1,21,1,19,1,-19,1,27,1,-23,1,-22,1,-24,1
104,-12,1,28,1,40,1,-8,1,-26,1,34,1,21,1,-18,1,33,1,-16,1,-20,1,-21,1
105,-12,1,41,1,53,1,-14,1,-32,1,47,1,22,1,-16,1,48,1,0,1,-13,1,-15,1
106,-10,1,55,1,65,1,-22,1,-37,1,60,1,22,1,-13,1,74,1,27,1,2,1,-6,1
107,-9,1,69,1,78,1,-30,1,-43,1,73,1,21,1,-8,1,108,1,63,1,24,1,6,1
108,-7,1,82,1,89,1,-37,1,-48,1,85,1,20,1,-2,1,150,1,109,1,54,1,23,1
109,-5,1,92,1,97,1,-43,1,-51,1,94,1,19,1,5,1,199,1,165,1,91,1,43,1
110,-2,1,99,1,101,1,-48,1,-51,1,100,1,19,1,16,1,256,1,230,1,133,1,65,1
111,4,1,107,1,103,1,-55,1,-49,1,105,1,20,1,33,1,319,1,299,1,180,1,89,1
112,12,1,117,1,105,1,-64,1,-46,1,111,1,21,1,54,1,388,1,370,1,230,1,116,1
113,23,1,123,1,100,1,-73,1,-38,1,112,1,23,1,80,1,457,1,434,1,274,1,143,1
114,32,1,114,1,82,1,-73,1,-25,1,98,1,22,1,106,1,515,1,476,1,304,1,160,1
115,41,1,95,1,54,1,-68,1,-6,1,75,1,19,1,132,1,554,1,493,1,315,1,167,1
116,48,1,70,1,22,1,-59,1,13,1,46,1,11,1,145,1,560,1,478,1,306,1,164,1
117,49,1,48,1,-1,1,-48,1,25,1,24,1,1,1,138,1,524,1,432,1,281,1,154,1
118,48,1,28,1,-20,1,-38,1,34,1,4,1,-11,1,113,1,434,1,338,1,229,1,136,1
119,42,1,11,1,-31,1,-26,1,37,1,-10,1,-29,1,63,1,272,1,192,1,154,1,110,1
120,37,1,2,1,-35,1,-19,1,36,1,-16,1,-57,1,-2,1,82,1,38,1,75,1,86,1
121,31,1,-4,1,-35,1,-13,1,33,1,-19,1,-84,1,-59,1,-77,1,-91,1,4,1,61,1
122,24,1,-7,1,-31,1,-8,1,27,1,-19,1,-107,1,-104,1,-192,1,-186,1,-54,1,36,1
123,19,1,-7,1,-26,1,-6,1,22,1,-16,1,-125,1,-137,1,-264,1,-244,1,-98,1,14,1
124,13,1,-9,1,-22,1,-2,1,17,1,-15,1,-139,1,-156,1,-303,1,-275,1,-128,1,-4,1
125,11,1,-19,1,-30,1,4,1,20,1,-24,1,-145,1,-159,1,-316,1,-287,1,-147,1,-21,1
126,10,1,-30,1,-40,1,10,1,25,1,-35,1,-144,1,-155,1,-313,1,-287,1,-158,1,-34,1
127,9,1,-41,1,-50,1,16,1,29,1,-45,1,-139,1,-145,1,-301,1,-282,1,-165,1,-45,1
128,10,1,-52,1,-62,1,21,1,36,1,-57,1,-135,1,-131,1,-285,1,-275,1,-169,1,-54,1
129,12,1,-60,1,-72,1,24,1,42,1,-66,1,-132,1,-116,1,-264,1,-264,1,-169,1,-60,1
130,14,1,-68,1,-82,1,27,1,48,1,-75,1,-130,1,-100,1,-240,1,-249,1,-164,1,-63,1
131,15,1,-75,1,-90,1,30,1,52,1,-82,1,-127,1,-82,1,-214,1,-232,1,-156,1,-67,1
132,18,1,-80,1,-98,1,31,1,58,1,-89,1,-123,1,-66,1,-190,1,-214,1,-149,1,-69,1
133,18,1,-88,1,-106,1,35,1,62,1,-97,1,-117,1,-55,1,-170,1,-198,1,-142,1,-72,1
134,17,1,-94,1,-111,1,38,1,64,1,-102,1,-111,1,-46,1,-155,1,-183,1,-135,1,-73,1
135,19,1,-90,1,-109,1,35,1,64,1,-99,1,-104,1,-41,1,-143,1,-168,1,-127,1,-71,1
136,20,1,-82,1,-102,1,31,1,61,1,-92,1,-98,1,-39,1,-132,1,-154,1,-119,1,-70,1
137,19,1,-76,1,-95,1,28,1,57,1,-85,1,-93,1,-38,1,-122,1,-141,1,-110,1,-66,1
138,17,1,-70,1,-87,1,26,1,52,1,-78,1,-89,1,-37,1,-111,1,-132,1,-103,1,-64,1
139,15,1,-64,1,-79,1,24,1,47,1,-71,1,-85,1,-34,1,-98,1,-122,1,-97,1,-60,1
140,15,1,-57,1,-72,1,21,1,43,1,-64,1,-81,1,-29,1,-83,1,-110,1,-89,1,-56,1
141,13,1,-53,1,-66,1,20,1,39,1,-59,1,-77,1,-23,1,-67,1,-99,1,-82,1,-53,1
142,13,1,-52,1,-65,1,19,1,39,1,-58,1,-74,1,-18,1,-53,1,-90,1,-75,1,-50,1
143,14,1,-48,1,-62,1,17,1,38,1,-55,1,-69,1,-13,1,-41,1,-81,1,-69,1,-47,1
144,13,1,-45,1,-58,1,16,1,35,1,-51,1,-64,1,-8,1,-30,1,-72,1,-63,1,-44,1
145,11,1,-42,1,-53,1,15,1,32,1,-47,1,-60,1,-4,1,-22,1,-62,1,-57,1,-41,1
146,8,1,-37,1,-45,1,14,1,26,1,-41,1,-56,1,0,1,-13,1,-54,1,-52,1,-38,1
147,4,1,-32,1,-36,1,14,1,20,1,-34,1,-55,1,0,1,-8,1,-49,1,-48,1,-37,1
148,0,1,-27,1,-27,1,13,1,13,1,-27,1,-55,1,0,1,-2,1,-43,1,-45,1,-34,1
149,-1,1,-21,1,-20,1,11,1,9,1,-21,1,-55,1,1,1,7,1,-37,1,-39,1,-31,1
150,0,1,-15,1,-15,1,7,1,7,1,-15,1,-55,1,1,1,17,1,-30,1,-35,1,-27,1
151,0,1,-11,1,-11,1,5,1,5,1,-11,1,-55,1,2,1,26,1,-25,1,-31,1,-24,1
152,-1,1,-9,1,-8,1,5,1,3,1,-9,1,-54,1,2,1,33,1,-22,1,-28,1,-22,1
153,-1,1,-7,1,-6,1,4,1,2,1,-7,1,-53,1,2,1,37,1,-19,1,-26,1,-21,1
154,0,1,-7,1,-7,1,3,1,3,1,-7,1,-53,1,2,1,39,1,-17,1,-25,1,-20,1
155,0,1,-7,1,-7,1,3,1,3,1,-7,1,-53,1,3,1,38,1,-16,1,-25,1,-20,1
156,0,1,-6,1,-6,1,3,1,3,1,-6,1,-54,1,2,1,35,1,-17,1,-26,1,-20,1
157,0,1,-6,1,-6,1,3,1,3,1,-6,1,-54,1,2,1,34,1,-16,1,-25,1,-20,1
158,-1,1,-6,1,-5,1,3,1,2,1,-6,1,-54,1,1,1,34,1,-15,1,-22,1,-20,1
159,-1,1,-4,1,-3,1,2,1,1,1,-4,1,-55,1,1,1,37,1,-14,1,-21,1,-20,1
160,-1,1,-3,1,-2,1,2,1,0,1,-3,1,-56,1,1,1,41,1,-13,1,-20,1,-19,1
161,0,1,0,1,0,1,0,1,0,1,0,1,-56,1,1,1,44,1,-11,1,-18,1,-18,1
162,1,1,0,1,-1,1,0,1,1,1,0,1,-56,1,1,1,46,1,-9,1,-17,1,-18,1
163,2,1,1,1,-1,1,-1,1,2,1,0,1,-57,1,1,1,47,1,-9,1,-16,1,-18,1
164,2,1,1,1,-1,1,-1,1,2,1,0,1,-56,1,0,1,46,1,-9,1,-16,1,-18,1
165,1,1,0,1,-1,1,0,1,1,1,0,1,-56,1,-1,1,45,1,-9,1,-17,1,-18,1
166,1,1,1,1,0,1,-1,1,1,1,1,1,-57,1,-1,1,43,1,-9,1,-16,1,-18,1
167,2,1,1,1,-1,1,-1,1,2,1,0,1,-57,1,-1,1,42,1,-8,1,-16,1,-17,1
168,1,1,1,1,0,1,-1,1,1,1,1,1,-57,1,-1,1,40,1,-9,1,-15,1,-17,1
169,0,1,1,1,1,1,0,1,0,1,1,1,-57,1,-1,1,40,1,-9,1,-15,1,-17,1
170,0,1,2,1,2,1,-1,1,-1,1,2,1,-57,1,0,1,41,1,-9,1,-14,1,-14,1
171,1,1,3,1,2,1,-2,1,0,1,3,1,-57,1,1,1,42,1,-8,1,-13,1,-14,1
172,3,1,4,1,1,1,-3,1,1,1,3,1,-58,1,2,1,42,1,-8,1,-13,1,-14,1
173,3,1,3,1,0,1,-3,1,2,1,2,1,-58,1,2,1,40,1,-8,1,-12,1,-15,1
174,2,1,1,1,-1,1,-1,1,2,1,0,1,-57,1,2,1,39,1,-8,1,-13,1,-15,1
175,2,1,1,1,-1,1,-1,1,2,1,0,1,-56,1,2,1,39,1,-6,1,-13,1,-14,1
176,3,1,0,1,-3,1,-1,1,3,1,-1,1,-52,1,2,1,38,1,-6,1,-13,1,-14,1
177,2,1,-1,1,-3,1,0,1,2,1,-2,1,-50,1,2,1,36,1,-6,1,-14,1,-14,1
178,2,1,-1,1,-3,1,0,1,2,1,-2,1,-47,1,3,1,35,1,-5,1,-15,1,-13,1
179,2,1,0,1,-2,1,-1,1,2,1,-1,1,-44,1,4,1,33,1,-5,1,-14,1,-13,1
180,1,1,0,1,-1,1,0,1,1,1,0,1,-41,1,4,1,32,1,-5,1,-15,1,-13,1
181,3,1,1,1,-2,1,-2,1,3,1,0,1,-37,1,4,1,33,1,-5,1,-16,1,-13,1
182,0,1,0,1,0,1,0,1,0,1,0,1,-34,1,4,1,33,1,-5,1,-16,1,-13,1
183,0,1,-1,1,-1,1,0,1,0,1,-1,1,-30,1,3,1,35,1,-5,1,-17,1,-14,1
184,0,1,0,1,0,1,0,1,0,1,0,1,-26,1,4,1,36,1,-5,1,-15,1,-14,1
185,0,1,0,1,0,1,0,1,0,1,0,1,-23,1,4,1,37,1,-6,1,-15,1,-14,1
186,2,1,0,1,-2,1,-1,1,2,1,-1,1,-19,1,4,1,38,1,-6,1,-15,1,-15,1
187,1,1,0,1,-1,1,0,1,1,1,0,1,-16,1,4,1,39,1,-6,1,-15,1,-15,1
188,0,1,0,1,0,1,0,1,0,1,0,1,-12,1,4,1,39,1,-6,1,-15,1,-15,1
189,1,1,2,1,1,1,-1,1,0,1,2,1,-8,1,4,1,41,1,-5,1,-14,1,-15,1
190,4,1,5,1,1,1,-4,1,2,1,3,1,-5,1,5,1,42,1,-4,1,-14,1,-14,1
191,4,1,7,1,3,1,-5,1,1,1,5,1,-2,1,5,1,44,1,-4,1,-14,1,-14,1
192,2,1,6,1,4,1,-4,1,-1,1,5,1,0,1,5,1,43,1,-5,1,-14,1,-14,1
193,0,1,6,1,6,1,-3,1,-3,1,6,1,1,1,4,1,45,1,-6,1,-15,1,-15,1
194,0,1,5,1,5,1,-2,1,-2,1,5,1,5,1,5,1,47,1,-5,1,-14,1,-15,1
195,0,1,2,1,2,1,-1,1,-1,1,2,1,8,1,6,1,48,1,-5,1,-13,1,-13,1
196,0,1,1,1,1,1,0,1,0,1,1,1,10,1,6,1,49,1,-5,1,-13,1,-13,1
197,-1,1,0,1,1,1,0,1,-1,1,0,1,10,1,6,1,49,1,-6,1,-14,1,-14,1
198,0,1,1,1,1,1,0,1,0,1,1,1,11,1,6,1,50,1,-5,1,-14,1,-15,1
199,0,1,2,1,2,1,-1,1,-1,1,2,1,13,1,7,1,51,1,-5,1,-14,1,-14,1
200,0,1,2,1,2,1,-1,1,-1,1,2,1,15,1,7,1,52,1,-4,1,-14,1,-13,1
201,1,1,3,1,2,1,-2,1,0,1,3,1,16,1,7,1,53,1,-4,1,-14,1,-13,1
202,2,1,5,1,3,1,-3,1,0,1,4,1,17,1,8,1,53,1,-3,1,-14,1,-12,1
203,1,1,3,1,2,1,-2,1,0,1,3,1,18,1,9,1,52,1,-3,1,-14,1,-13,1
204,0,1,3,1,3,1,-1,1,-1,1,3,1,19,1,9,1,52,1,-2,1,-13,1,-13,1
205,0,1,3,1,3,1,-1,1,-1,1,3,1,21,1,9,1,52,1,0,1,-10,1,-13,1
206,0,1,5,1,5,1,-2,1,-2,1,5,1,23,1,10,1,50,1,-1,1,-10,1,-12,1
207,1,1,8,1,7,1,-4,1,-3,1,8,1,24,1,11,1,49,1,-2,1,-11,1,-11,1
208,3,1,11,1,8,1,-7,1,-2,1,10,1,24,1,11,1,49,1,-2,1,-12,1,-11,1
209,2,1,11,1,9,1,-6,1,-3,1,10,1,25,1,12,1,48,1,-1,1,-11,1,-10,1
210,1,1,10,1,9,1,-5,1,-4,1,10,1,25,1,13,1,48,1,0,1,-9,1,-10,1
211,0,1,11,1,11,1,-5,1,-5,1,11,1,27,1,12,1,47,1,0,1,-9,1,-10,1
212,0,1,11,1,11,1,-5,1,-5,1,11,1,28,1,12,1,46,1,1,1,-8,1,-10,1
213,2,1,13,1,11,1,-7,1,-4,1,12,1,28,1,13,1,45,1,3,1,-7,1,-9,1
214,1,1,10,1,9,1,-5,1,-4,1,10,1,29,1,13,1,43,1,4,1,-6,1,-9,1
215,0,1,9,1,9,1,-4,1,-4,1,9,1,30,1,13,1,43,1,5,1,-5,1,-9,1
216,-1,1,11,1,12,1,-5,1,-6,1,11,1,30,1,13,1,44,1,6,1,-5,1,-8,1
217,-1,1,12,1,13,1,-5,1,-7,1,12,1,31,1,13,1,44,1,7,1,-4,1,-8,1
218,-2,1,14,1,16,1,-6,1,-9,1,15,1,32,1,14,1,45,1,7,1,-4,1,-6,1
219,-1,1,16,1,17,1,-7,1,-9,1,16,1,34,1,15,1,47,1,9,1,-2,1,-5,1
220,-1,1,18,1,19,1,-8,1,-10,1,18,1,34,1,15,1,49,1,9,1,-1,1,-4,1
221,0,1,20,1,20,1,-10,1,-10,1,20,1,35,1,16,1,50,1,9,1,0,1,-3,1
222,-2,1,19,1,21,1,-8,1,-11,1,20,1,36,1,15,1,51,1,9,1,0,1,-3,1
223,-4,1,18,1,22,1,-7,1,-13,1,20,1,36,1,14,1,51,1,10,1,0,1,-4,1
224,-5,1,19,1,24,1,-7,1,-14,1,21,1,36,1,14,1,52,1,12,1,1,1,-3,1
225,-6,1,21,1,27,1,-7,1,-16,1,24,1,37,1,15,1,53,1,13,1,3,1,-2,1
226,-6,1,24,1,30,1,-9,1,-18,1,27,1,38,1,15,1,55,1,15,1,4,1,-1,1
227,-4,1,29,1,33,1,-12,1,-18,1,31,1,39,1,16,1,57,1,17,1,5,1,0,1
228,-3,1,31,1,34,1,-14,1,-18,1,32,1,39,1,16,1,58,1,17,1,6,1,1,1
229,-4,1,29,1,33,1,-12,1,-18,1,31,1,39,1,15,1,56,1,18,1,7,1,1,1
230,-6,1,27,1,33,1,-10,1,-19,1,30,1,38,1,14,1,56,1,18,1,8,1,2,1
231,-7,1,27,1,34,1,-10,1,-20,1,30,1,38,1,14,1,56,1,18,1,8,1,3,1
232,-7,1,27,1,34,1,-10,1,-20,1,30,1,38,1,13,1,56,1,18,1,9,1,4,1
233,-8,1,29,1,37,1,-10,1,-22,1,33,1,38,1,13,1,57,1,19,1,9,1,5,1
234,-8,1,31,1,39,1,-11,1,-23,1,35,1,35,1,12,1,56,1,20,1,9,1,7,1
235,-10,1,33,1,43,1,-11,1,-26,1,38,1,31,1,11,1,56,1,20,1,10,1,7,1
236,-9,1,35,1,44,1,-13,1,-26,1,39,1,29,1,11,1,55,1,20,1,11,1,8,1
237,-9,1,36,1,45,1,-13,1,-27,1,40,1,27,1,11,1,55,1,20,1,11,1,8,1
238,-10,1,36,1,46,1,-13,1,-28,1,41,1,24,1,10,1,52,1,20,1,11,1,9,1
239,-9,1,37,1,46,1,-14,1,-27,1,41,1,20,1,10,1,50,1,19,1,11,1,9,1
240,-9,1,40,1,49,1,-15,1,-29,1,44,1,18,1,9,1,49,1,19,1,12,1,11,1
241,-10,1,41,1,51,1,-15,1,-30,1,46,1,15,1,8,1,47,1,19,1,12,1,12,1
242,-11,1,42,1,53,1,-15,1,-32,1,47,1,11,1,6,1,44,1,18,1,11,1,13,1
243,-12,1,42,1,54,1,-15,1,-33,1,48,1,7,1,5,1,42,1,17,1,10,1,14,1
244,-12,1,44,1,56,1,-16,1,-34,1,50,1,3,1,4,1,40,1,17,1,10,1,14,1
245,-11,1,48,1,59,1,-18,1,-35,1,53,1,0,1,2,1,38,1,16,1,12,1,15,1
246,-9,1,49,1,58,1,-20,1,-33,1,53,1,-1,1,1,1,35,1,15,1,11,1,15,1
