TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
1,-14,1,-2,1,12,1,8,1,-13,1,5,1,2,1,-21,1,-20,1,-15,1,-7,1,-11,1
2,-16,1,-2,1,14,1,9,1,-15,1,6,1,2,1,-22,1,-21,1,-15,1,-7,1,-11,1
3,-14,1,-2,1,12,1,8,1,-13,1,5,1,1,1,-22,1,-23,1,-17,1,-9,1,-11,1
4,-14,1,0,1,14,1,7,1,-14,1,7,1,1,1,-21,1,-22,1,-16,1,-8,1,-11,1
5,-16,1,-2,1,14,1,9,1,-15,1,6,1,1,1,-22,1,-23,1,-16,1,-9,1,-11,1
6,-16,1,0,1,16,1,8,1,-16,1,8,1,1,1,-22,1,-23,1,-17,1,-8,1,-11,1
7,-16,1,-1,1,15,1,8,1,-16,1,7,1,0,1,-22,1,-23,1,-17,1,-9,1,-11,1
8,-17,1,-3,1,14,1,10,1,-16,1,5,1,0,1,-22,1,-22,1,-17,1,-9,1,-12,1
9,-16,1,-2,1,14,1,9,1,-15,1,6,1,0,1,-21,1,-21,1,-17,1,-8,1,-12,1
10,-16,1,-3,1,13,1,9,1,-15,1,5,1,1,1,-21,1,-21,1,-15,1,-8,1,-11,1
11,-15,1,-1,1,14,1,8,1,-15,1,6,1,2,1,-20,1,-21,1,-15,1,-6,1,-10,1
12,-16,1,-1,1,15,1,8,1,-16,1,7,1,0,1,-21,1,-23,1,-15,1,-7,1,-10,1
13,-15,1,-1,1,14,1,8,1,-15,1,6,1,0,1,-23,1,-25,1,-16,1,-8,1,-11,1
14,-16,1,-1,1,15,1,8,1,-16,1,7,1,0,1,-24,1,-26,1,-16,1,-8,1,-12,1
15,-15,1,-1,1,14,1,8,1,-15,1,6,1,0,1,-23,1,-25,1,-17,1,-8,1,-11,1
16,-17,1,-1,1,16,1,9,1,-17,1,7,1,0,1,-22,1,-25,1,-16,1,-8,1,-12,1
17,-18,1,-2,1,16,1,10,1,-17,1,7,1,0,1,-22,1,-25,1,-16,1,-9,1,-13,1
18,-16,1,-1,1,15,1,8,1,-16,1,7,1,0,1,-21,1,-24,1,-16,1,-9,1,-11,1
19,-16,1,-1,1,15,1,8,1,-16,1,7,1,0,1,-21,1,-23,1,-16,1,-8,1,-11,1
20,-15,1,-1,1,14,1,8,1,-15,1,6,1,1,1,-20,1,-23,1,-16,1,-7,1,-11,1
21,-16,1,-1,1,15,1,8,1,-16,1,7,1,1,1,-21,1,-23,1,-15,1,-7,1,-11,1
22,-15,1,0,1,15,1,7,1,-15,1,7,1,2,1,-21,1,-23,1,-14,1,-7,1,-10,1
23,-14,1,-2,1,12,1,8,1,-13,1,5,1,1,1,-22,1,-25,1,-16,1,-6,1,-11,1
24,-16,1,-2,1,14,1,9,1,-15,1,6,1,1,1,-22,1,-25,1,-16,1,-6,1,-11,1
25,-16,1,-2,1,14,1,9,1,-15,1,6,1,1,1,-22,1,-24,1,-16,1,-7,1,-11,1
26,-17,1,-3,1,14,1,10,1,-16,1,5,1,1,1,-21,1,-24,1,-16,1,-8,1,-10,1
27,-15,1,-3,1,12,1,9,1,-14,1,4,1,1,1,-21,1,-24,1,-16,1,-7,1,-10,1
28,-15,1,-2,1,13,1,8,1,-14,1,5,1,1,1,-21,1,-23,1,-16,1,-7,1,-11,1
29,-14,1,-1,1,13,1,7,1,-14,1,6,1,2,1,-21,1,-22,1,-16,1,-7,1,-10,1
30,-14,1,-2,1,12,1,8,1,-13,1,5,1,2,1,-21,1,-22,1,-16,1,-7,1,-10,1
31,-15,1,-2,1,13,1,8,1,-14,1,5,1,1,1,-21,1,-21,1,-16,1,-6,1,-10,1
32,-15,1,0,1,15,1,7,1,-15,1,7,1,0,1,-22,1,-22,1,-16,1,-7,1,-11,1
33,-16,1,0,1,16,1,8,1,-16,1,8,1,0,1,-22,1,-23,1,-16,1,-7,1,-11,1
34,-14,1,-1,1,13,1,7,1,-14,1,6,1,0,1,-22,1,-24,1,-17,1,-8,1,-12,1
35,-14,1,-1,1,13,1,7,1,-14,1,6,1,0,1,-23,1,-24,1,-17,1,-9,1,-11,1
36,-14,1,0,1,14,1,7,1,-14,1,7,1,0,1,-22,1,-23,1,-17,1,-8,1,-10,1
37,-14,1,-1,1,13,1,7,1,-14,1,6,1,0,1,-22,1,-24,1,-17,1,-8,1,-11,1
38,-14,1,-2,1,12,1,8,1,-13,1,5,1,0,1,-21,1,-23,1,-17,1,-8,1,-11,1
39,-15,1,-1,1,14,1,8,1,-15,1,6,1,1,1,-21,1,-22,1,-16,1,-7,1,-10,1
40,-15,1,-2,1,13,1,8,1,-14,1,5,1,1,1,-21,1,-22,1,-16,1,-7,1,-10,1
41,-14,1,-2,1,12,1,8,1,-13,1,5,1,1,1,-21,1,-23,1,-16,1,-7,1,-11,1
42,-15,1,-1,1,14,1,8,1,-15,1,6,1,1,1,-21,1,-23,1,-16,1,-7,1,-11,1
43,-15,1,0,1,15,1,7,1,-15,1,7,1,0,1,-21,1,-23,1,-16,1,-7,1,-10,1
44,-14,1,-2,1,12,1,8,1,-13,1,5,1,-1,1,-22,1,-24,1,-16,1,-8,1,-11,1
45,-14,1,-2,1,12,1,8,1,-13,1,5,1,-1,1,-22,1,-25,1,-18,1,-8,1,-11,1
46,-14,1,-2,1,12,1,8,1,-13,1,5,1,-1,1,-22,1,-23,1,-17,1,-7,1,-10,1
47,-16,1,-2,1,14,1,9,1,-15,1,6,1,0,1,-21,1,-22,1,-17,1,-8,1,-12,1
48,-15,1,-2,1,13,1,8,1,-14,1,5,1,0,1,-21,1,-22,1,-17,1,-8,1,-12,1
49,-15,1,-1,1,14,1,8,1,-15,1,6,1,0,1,-20,1,-22,1,-16,1,-8,1,-11,1
50,-14,1,-1,1,13,1,7,1,-14,1,6,1,1,1,-21,1,-22,1,-16,1,-7,1,-11,1
51,-14,1,-2,1,12,1,8,1,-13,1,5,1,0,1,-22,1,-24,1,-16,1,-9,1,-11,1
52,-14,1,-2,1,12,1,8,1,-13,1,5,1,0,1,-22,1,-24,1,-16,1,-9,1,-11,1
53,-14,1,-2,1,12,1,8,1,-13,1,5,1,0,1,-23,1,-24,1,-16,1,-8,1,-11,1
54,-15,1,-2,1,13,1,8,1,-14,1,5,1,0,1,-23,1,-24,1,-16,1,-8,1,-10,1
55,-16,1,-3,1,13,1,9,1,-15,1,5,1,0,1,-21,1,-23,1,-17,1,-8,1,-10,1
56,-15,1,-2,1,13,1,8,1,-14,1,5,1,0,1,-21,1,-23,1,-16,1,-9,1,-10,1
57,-14,1,-2,1,12,1,8,1,-13,1,5,1,0,1,-21,1,-23,1,-16,1,-8,1,-10,1
58,-16,1,-3,1,13,1,9,1,-15,1,5,1,0,1,-19,1,-22,1,-15,1,-8,1,-9,1
59,-14,1,-1,1,13,1,7,1,-14,1,6,1,0,1,-19,1,-22,1,-15,1,-8,1,-9,1
60,-14,1,-1,1,13,1,7,1,-14,1,6,1,0,1,-20,1,-22,1,-15,1,-8,1,-10,1
61,-13,1,-1,1,12,1,7,1,-13,1,5,1,0,1,-22,1,-22,1,-15,1,-8,1,-10,1
62,-13,1,-1,1,12,1,7,1,-13,1,5,1,0,1,-21,1,-23,1,-16,1,-8,1,-10,1
63,-14,1,-1,1,13,1,7,1,-14,1,6,1,-1,1,-21,1,-23,1,-16,1,-8,1,-10,1
64,-13,1,-1,1,12,1,7,1,-13,1,5,1,-2,1,-22,1,-24,1,-17,1,-9,1,-11,1
65,-15,1,-1,1,14,1,8,1,-15,1,6,1,-2,1,-22,1,-24,1,-16,1,-8,1,-10,1
66,-14,1,-1,1,13,1,7,1,-14,1,6,1,-2,1,-23,1,-24,1,-17,1,-9,1,-11,1
67,-15,1,-2,1,13,1,8,1,-14,1,5,1,-1,1,-22,1,-23,1,-17,1,-9,1,-10,1
68,-16,1,-2,1,14,1,9,1,-15,1,6,1,1,1,-22,1,-23,1,-17,1,-9,1,-10,1
69,-15,1,-2,1,13,1,8,1,-14,1,5,1,0,1,-21,1,-22,1,-16,1,-9,1,-10,1
70,-14,1,-2,1,12,1,8,1,-13,1,5,1,1,1,-21,1,-22,1,-16,1,-8,1,-10,1
71,-14,1,-2,1,12,1,8,1,-13,1,5,1,1,1,-21,1,-22,1,-15,1,-8,1,-10,1
72,-15,1,-1,1,14,1,8,1,-15,1,6,1,0,1,-21,1,-22,1,-16,1,-8,1,-10,1
73,-15,1,-1,1,14,1,8,1,-15,1,6,1,0,1,-21,1,-22,1,-15,1,-8,1,-9,1
74,-15,1,-2,1,13,1,8,1,-14,1,5,1,-1,1,-22,1,-23,1,-16,1,-9,1,-10,1
75,-15,1,-2,1,13,1,8,1,-14,1,5,1,0,1,-22,1,-23,1,-15,1,-9,1,-10,1
76,-15,1,-2,1,13,1,8,1,-14,1,5,1,0,1,-22,1,-23,1,-15,1,-9,1,-10,1
77,-15,1,-2,1,13,1,8,1,-14,1,5,1,0,1,-20,1,-23,1,-15,1,-9,1,-9,1
78,-15,1,-3,1,12,1,9,1,-14,1,4,1,0,1,-20,1,-23,1,-15,1,-9,1,-9,1
79,-15,1,-2,1,13,1,8,1,-14,1,5,1,0,1,-20,1,-22,1,-15,1,-8,1,-10,1
80,-14,1,-3,1,11,1,8,1,-13,1,4,1,0,1,-22,1,-24,1,-16,1,-10,1,-11,1
81,-14,1,-2,1,12,1,8,1,-13,1,5,1,0,1,-22,1,-23,1,-16,1,-9,1,-10,1
82,-14,1,-1,1,13,1,7,1,-14,1,6,1,0,1,-22,1,-23,1,-15,1,-9,1,-8,1
83,-14,1,-1,1,13,1,7,1,-14,1,6,1,0,1,-21,1,-23,1,-15,1,-8,1,-8,1
84,-15,1,-2,1,13,1,8,1,-14,1,5,1,-1,1,-21,1,-24,1,-15,1,-8,1,-8,1
85,-15,1,-1,1,14,1,8,1,-15,1,6,1,-3,1,-22,1,-24,1,-16,1,-10,1,-9,1
86,-13,1,-1,1,12,1,7,1,-13,1,5,1,-3,1,-22,1,-25,1,-17,1,-9,1,-9,1
87,-13,1,-1,1,12,1,7,1,-13,1,5,1,-2,1,-22,1,-25,1,-17,1,-9,1,-10,1
88,-13,1,-1,1,12,1,7,1,-13,1,5,1,-1,1,-21,1,-24,1,-16,1,-9,1,-10,1
89,-13,1,-1,1,12,1,7,1,-13,1,5,1,0,1,-20,1,-23,1,-16,1,-9,1,-10,1
90,-12,1,0,1,12,1,6,1,-12,1,6,1,0,1,-20,1,-22,1,-15,1,-8,1,-9,1
91,-12,1,0,1,12,1,6,1,-12,1,6,1,0,1,-20,1,-21,1,-15,1,-7,1,-9,1
92,-12,1,0,1,12,1,6,1,-12,1,6,1,0,1,-19,1,-21,1,-15,1,-8,1,-8,1
93,-12,1,0,1,12,1,6,1,-12,1,6,1,0,1,-19,1,-21,1,-15,1,-7,1,-7,1
94,-11,1,0,1,11,1,5,1,-11,1,5,1,1,1,-20,1,-22,1,-15,1,-7,1,-7,1
95,-12,1,0,1,12,1,6,1,-12,1,6,1,0,1,-20,1,-22,1,-16,1,-7,1,-8,1
