TS,Reading
472,-0.5
473,-0.2
474,0
475,-0.2
476,-0.1
477,-0.1
478,-0.1
479,-0.2
480,-0.6
481,-0.7
482,-0.1
483,-0.1
484,-0.2
485,-0.2
486,0
487,0.1
488,0.2
489,-0.1
490,-0.3
491,0
492,-0.1
493,-0.3
494,-0.3
495,-0.1
496,-0.2
497,-0.1
498,0
499,0.1
500,-0.1
501,-0.2
502,-0.1
503,0.1
504,-0.3
505,-0.4
506,-0.1
507,0
508,0
509,0.1
510,0.1
511,0.3
512,0.1
513,-0.2
514,0
515,-0.2
516,-0.3
517,0
518,0
519,-0.5
520,-0.2
521,0.1
522,-0.1
523,-0.2
524,-0.2
525,-0.2
526,0
527,0.3
528,0.3
529,0.3
530,0.4
531,0.4
532,0.3
533,0.5
534,0.6
535,0.8
536,0.7
537,0.5
538,0.7
539,1.1
540,0.8
541,0.5
542,0.5
543,0.7
544,0.8
545,0.7
546,0.7
547,0.7
548,0.8
549,1
550,1
551,0.7
552,0.8
553,0.8
554,0.9
555,0.7
556,0.4
557,0.4
558,0.3
559,0.3
560,0.5
561,0.3
562,0
563,-0.4
564,-0.3
565,-0.1
566,0
567,0.1
568,0.1
569,0.2
570,0
571,-0.1
572,0.1
573,0.3
574,0.1
575,0.7
576,0.6
577,0.3
578,0.6
579,0.3
580,0.4
581,0.5
582,0.4
583,0.1
584,-0.3
585,-0.7
586,-0.6
587,0.1
588,0.3
589,0.4
590,0.5
591,0.6
592,0.3
593,0.3
594,0.3
595,0.1
596,0
597,0.5
598,0.3
599,0.3
600,0.3
601,0.4
602,1.1
603,1.8
604,2.6
605,3.5
606,3.3
607,3.4
608,2.8
609,2
610,0.9
611,0.1
612,-1
613,-2.2
614,-3.6
615,-4.6
616,-4.6
617,-4.6
618,-4.8
619,-5.4
620,-5.9
621,-5.9
622,-5.5
623,-6.1
624,-7.3
625,-7.5
626,-8
627,-8.5
628,-8.8
629,-9.5
630,-9.7
631,-9.2
632,-8.2
633,-7.3
634,-6.5
635,-4.5
636,-3.2
637,-2.2
638,-1.9
639,-1.7
640,-1.5
641,-1.3
642,-1
643,-0.9
644,-0.8
645,-0.9
646,-0.8
647,-0.5
648,-0.4
649,-0.2
650,0.1
651,0.4
652,0.5
653,0.1
654,-0.1
655,0.2
656,0
657,0.3
658,0.3
659,0.2
660,0.1
661,0.3
662,0.1
663,0.3
664,0.5
665,0.4
666,0.3
667,0.2
668,0.2
669,0.5
670,0.8
671,0.2
672,0.1
673,0.1
674,0.5
675,0.3
676,-0.1
677,-0.4
678,-0.1
679,0.2
680,0.3
681,0
682,0.1
683,0.1
684,0.2
685,0.2
686,0.3
687,0.3
688,0.2
689,0.1
690,0.1
691,0.1
692,0.1
693,0.2
694,0.3
695,0.2
696,0.2
697,0.1
698,0.1
699,0.2
700,0.5
701,0.4
702,0.1
703,0.1
704,0
705,0.2
706,0.2
707,0.4
708,0.2
709,0.1
710,-0.1
711,-0.2
712,-0.2
713,-0.4
714,-0.1
715,-0.2
716,-0.4
717,-0.1
718,0.2
719,0.2
720,-0.2
721,-0.3
722,-0.4
723,-0.1
724,-0.2
725,-0.2
726,-0.2
727,0
728,-0.1
729,-0.1
730,0.3
731,0.1
732,0
733,0.1
734,-0.1
735,0
736,-0.2
737,-0.3
738,0
739,0
740,-0.3
741,-0.4
742,-0.6
743,-0.8
744,-0.8
745,-0.6
746,-0.8
747,-0.7
748,-0.7
749,-0.7
750,-0.8
751,-0.8
752,-1
753,-1.1
754,-1.1
755,-1
756,-1.1
757,-1.2
758,-1.2
759,-1.2
760,-1.2
761,-1.5
762,-1.2
763,-1.1
764,-1.1
765,-1.3
766,-1.4
767,-1.5
768,-1.4
769,-1.5
770,-1.3
771,-1.2
772,-1.1
773,-1
774,-1.1
775,-1.2
776,-1.2
777,-1.2
778,-1.3
779,-1
780,-0.6
781,-0.3
782,-0.3
783,-0.3
784,-0.5
785,-0.5
786,-0.5
787,-0.3
788,-0.1
789,-0.2
790,-0.4
791,-0.4
792,-0.4
793,0.1
794,0.5
795,-0.2
796,-0.1
797,0
798,0
799,0
800,0.1
801,0.1
802,-0.1
803,0
804,0.1
805,0.1
806,0.1
807,-0.2
808,-0.2
809,-0.2
810,-0.1
811,0.1
812,0
813,0.1
814,-0.1
815,-0.3
816,-0.1
817,-0.2
818,-0.3
819,-0.3
820,-0.3
821,-0.1
822,-0.3
823,-0.2
824,-0.2
825,-0.4
826,-0.5
827,-0.6
828,-0.7
829,-0.6
830,-0.5
831,-0.6
832,-0.7
833,-0.7
834,-0.9
835,-0.8
836,-0.7
837,-0.6
838,-0.5
839,-0.3
840,-0.1
841,-0.2
842,-0.5
843,-0.5
844,-0.5
845,-0.5
846,-0.7
847,-0.5
848,0
849,-0.1
850,-0.4
851,-0.6
852,-0.6
853,-0.7
854,-0.6
855,-0.4
856,-0.7
857,-0.9
858,-1
859,-0.4
860,-0.2
861,-0.3
862,-0.2
863,-0.3
864,-0.5
865,-0.7
866,-0.6
867,-0.2
868,-0.2
869,-0.1
870,-0.1
871,-0.1
872,-0.2
873,-0.3
874,-0.2
875,-0.2
876,-0.4
877,-0.3
878,-0.2
879,-0.5
880,-0.4
881,-0.4
882,-0.3
883,-0.4
884,-0.6
885,-0.6
886,-0.4
887,-0.1
888,0
889,-0.2
890,-0.1
891,0
892,-0.2
893,-0.4
894,-0.4
895,-0.3
896,-0.2
897,0
898,0.2
899,-0.2
900,-0.5
901,-0.4
902,-0.3
903,-0.2
904,-0.2
905,-0.2
906,-0.3
907,-0.5
908,-0.4
909,-0.3
910,-0.1
911,-0.1
912,0.1
913,-0.2
914,-0.2
915,-0.2
916,-0.3
917,-0.5
918,-0.4
919,-0.6
920,-0.8
921,-0.2
922,0
923,-0.5
924,-0.6
925,-0.6
926,-0.3
927,-0.1
928,-0.1
929,-0.2
930,-0.2
931,-0.4
932,-0.4
933,-0.5
934,-0.4
935,-0.1
936,-0.1
937,-0.5
938,-0.8
939,-0.5
940,-0.3
941,-0.2
942,0.1
943,0.1
944,-0.2
945,-0.4
946,-0.5
947,-0.3
948,-0.2
949,-0.3
950,-0.1
951,0.1
952,0.1
953,-0.1
954,0.1
955,-0.1
956,-0.2
957,-0.1
958,-0.2
959,-0.4
960,-0.5
961,-0.3
962,-0.1
963,-0.4
964,-0.5
965,-0.2
966,-0.2
967,-0.1
968,0.1
969,0
970,-0.1
971,-0.2
972,-0.5
973,-0.5
974,-0.3
975,-0.5
976,-0.5
977,-0.1
978,-0.3
979,0
980,0
981,0.2
982,0.3
983,0
984,-0.1
985,-0.3
986,-0.2
987,-0.1
