TS,Reading
481,-2.2
482,-1.9
483,-1.9
484,-1.7
485,-1.7
486,-1.6
487,-1.7
488,-1.3
489,-1.5
490,-1.6
491,-1.7
492,-1.6
493,-1.3
494,-1.5
495,-1.7
496,-1.7
497,-1.8
498,-1.8
499,-1.6
500,-2
501,-2.2
502,-2.2
503,-2
504,-1.8
505,-1.5
506,-1.7
507,-1.8
508,-1.6
509,-1.6
510,-1.7
511,-1.6
512,-1.5
513,-1.8
514,-1.9
515,-2.2
516,-2.3
517,-2.2
518,-1.9
519,-2.5
520,-2.4
521,-2.1
522,-2.3
523,-2.3
524,-2
525,-1.7
526,-1.6
527,-1.5
528,-1.3
529,-1.5
530,-1.5
531,-1.2
532,-1
533,-1
534,-0.9
535,-0.7
536,-0.7
537,-0.9
538,-0.7
539,-0.5
540,-0.4
541,-0.5
542,-0.9
543,-1.1
544,-1.3
545,-1
546,-0.3
547,0
548,0.3
549,0.2
550,0.1
551,0
552,-0.6
553,-1.2
554,-0.3
555,0.8
556,0.7
557,0.3
558,0.2
559,-0.3
560,-0.6
561,-0.8
562,-1.2
563,-1.6
564,-1.2
565,-0.7
566,-0.5
567,-0.3
568,-0.3
569,-0.6
570,-1.3
571,-2.2
572,-2.3
573,-2.2
574,-2.2
575,-1.7
576,-1
577,-0.9
578,-0.8
579,-1.4
580,-2.1
581,-2.2
582,-2.2
583,-2.2
584,-2.1
585,-1.9
586,-2.2
587,-2.1
588,-1.7
589,-1.6
590,-1.6
591,-1.9
592,-2.4
593,-2.6
594,-2.4
595,-2.1
596,-2
597,-1.7
598,-2.2
599,-2.4
600,-2
601,-1.5
602,-1.4
603,-1.5
604,-1.1
605,-0.6
606,-0.5
607,-0.4
608,-0.3
609,-0.2
610,0.2
611,0.6
612,1
613,2
614,3.4
615,5.3
616,7.3
617,9.2
618,10.3
619,11.1
620,11.4
621,11.6
622,11.5
623,10.4
624,8
625,5.7
626,4.1
627,3
628,1.9
629,0.4
630,-0.8
631,-1.3
632,-1.1
633,-1.5
634,-1.6
635,-1.3
636,-1.3
637,-1
638,-0.8
639,-1.1
640,-1.4
641,-1.5
642,-1.6
643,-1.9
644,-2
645,-2
646,-2
647,-2
648,-2
649,-1.8
650,-1.8
651,-1.8
652,-1.7
653,-2.2
654,-2.6
655,-2.1
656,-1.9
657,-1.7
658,-1.5
659,-1.4
660,-1.5
661,-1.3
662,-1.7
663,-1.8
664,-1.9
665,-2.2
666,-2.1
667,-2.1
668,-2.1
669,-1.8
670,-1.3
671,-1.9
672,-2.2
673,-1.8
674,-1.2
675,-1.6
676,-2
677,-2.6
678,-2.4
679,-1.7
680,-1
681,-1
682,-1.1
683,-1.1
684,-1.3
685,-1.7
686,-1.6
687,-1.8
688,-2.1
689,-1.9
690,-1.7
691,-1.7
692,-1.4
693,-1.5
694,-1.5
695,-1.8
696,-1.5
697,-1.2
698,-1
699,-1.2
700,-1.3
701,-1.3
702,-1.2
703,-0.7
704,-0.8
705,-0.6
706,-0.7
707,-0.9
708,-1
709,-1
710,-0.8
711,-0.7
712,-0.9
713,-1.2
714,-0.9
715,-0.7
716,-0.9
717,-0.8
718,-0.4
719,-0.3
720,-0.4
721,-0.6
722,-0.7
723,-0.5
724,-0.3
725,-0.6
726,-0.7
727,0
728,0.4
729,0.7
730,1.2
731,1.3
732,1.6
733,1.6
734,1.3
735,1.1
736,0.9
737,1
738,1
739,0.8
740,0.5
741,0.5
742,0.6
743,0.9
744,1.2
745,1.4
746,1.1
747,1
748,1.5
749,2.1
750,2.4
751,2.4
752,2.2
753,2
754,1.7
755,1.7
756,2.1
757,2.3
758,2.3
759,2.3
760,1.9
761,1.6
762,1.9
763,2.3
764,2.4
765,2.2
766,1.9
767,1.4
768,1.3
769,1.8
770,2.4
771,2.3
772,2.2
773,1.9
774,1.4
775,1.1
776,1
777,0.8
778,0.7
779,0.6
780,0.4
781,0.3
782,0.6
783,0.6
784,0.7
785,0.2
786,-0.1
787,0.1
788,0.3
789,0.2
790,0
791,0
792,-0.3
793,0
794,0.4
795,-0.2
796,-0.1
797,-0.1
798,-0.7
799,-1.1
800,-1
801,-0.9
802,-0.6
803,-0.1
804,0.2
805,0
806,-0.6
807,-1.1
808,-1.3
809,-1.3
810,-0.9
811,-0.8
812,-1.2
813,-1.4
814,-1
815,-0.6
816,-0.9
817,-1.3
818,-1.1
819,-1
820,-1.2
821,-1.2
822,-1.3
823,-1.2
824,-0.9
825,-1
826,-1.4
827,-1.3
828,-1.3
829,-1.1
830,-1.2
831,-1.2
832,-1.3
833,-1.5
834,-1.5
835,-1.2
836,-0.9
837,-0.8
838,-0.9
839,-0.9
