TS,Reading,Flag,TS2,Reading2,Flag2
218,-18,5,2217,-14,5
219,-21,5,2218,-16,5
220,-22,5,2219,-15,5
221,-25,5,2220,-12,5
222,-25,5,2221,-11,5
223,-25,5,2222,-11,5
224,-25,5,2223,-11,5
225,-25,5,2224,-12,5
226,-25,5,2225,-13,5
227,-24,5,2226,-12,5
228,-25,5,2227,-12,5
229,-25,5,2228,-14,5
230,-25,5,2229,-16,5
231,-25,5,2230,-15,5
232,-25,5,2231,-13,5
233,-25,5,2232,-10,5
234,-25,5,2233,-10,5
235,-24,5,2234,-9,5
236,-21,5,2235,-8,5
237,-17,5,2236,-11,5
238,-16,5,2237,-12,5
239,-17,5,2238,-12,5
240,-19,5,2239,-14,5
241,-18,5,2240,-12,5
242,-17,5,2241,-10,5
243,-14,5,2242,-11,5
244,-13,5,2243,-14,5
245,-14,5,2244,-14,5
246,-14,5,2245,-11,5
247,-12,5,2246,-8,5
248,-14,5,2247,-7,5
249,-16,5,2248,-10,5
250,-18,5,2249,-14,5
251,-19,5,2250,-17,5
252,-18,5,2251,-19,5
253,-18,5,2252,-15,5
254,-16,5,2253,-12,5
255,-11,5,2254,-12,5
256,-10,5,2255,-14,5
257,-11,5,2256,-12,5
258,-12,5,2257,-11,5
259,-12,5,2258,-10,5
260,-11,5,2259,-11,5
261,-10,5,2260,-15,5
262,-9,5,2261,-19,5
263,-9,5,2262,-18,5
264,-8,5,2263,-13,5
265,-7,5,2264,-9,5
266,-5,5,2265,-7,5
267,-4,5,2266,-6,5
268,0,5,2267,-4,5
269,3,5,2268,-4,5
270,4,5,2269,-5,5
271,6,5,2270,-7,5
272,4,5,2271,-8,5
273,0,5,2272,-9,5
274,-3,5,2273,-10,5
275,-3,5,2274,-11,5
276,-1,5,2275,-12,5
277,2,5,2276,-14,5
278,4,5,2277,-16,5
279,3,5,2278,-16,5
280,2,5,2279,-12,5
281,2,5,2280,-8,5
282,4,5,2281,-5,5
283,4,5,2282,-4,5
284,3,5,2283,-2,5
285,4,5,2284,-2,5
286,8,5,2285,-4,5
287,10,5,2286,-3,5
288,10,5,2287,-1,5
289,11,5,2288,-1,5
290,11,5,2289,-1,5
291,15,5,2290,-3,5
292,16,5,2291,-2,5
293,15,5,2292,-1,5
294,15,5,2293,-1,5
295,17,5,2294,2,5
296,16,5,2295,3,5
297,14,5,2296,3,5
298,10,5,2297,4,5
299,8,5,2298,5,5
300,7,5,2299,7,5
301,9,5,2300,7,5
302,11,5,2301,6,5
303,12,5,2302,5,5
304,11,5,2303,9,5
305,10,5,2304,11,5
306,10,5,2305,9,5
307,13,5,2306,8,5
308,15,5,2307,8,5
309,17,5,2308,8,5
310,19,5,2309,8,5
311,18,5,2310,10,5
312,14,5,2311,11,5
313,10,5,2312,13,5
314,9,5,2313,15,5
315,8,5,2314,18,5
316,6,5,2315,21,5
317,5,5,2316,21,5
318,5,5,2317,22,5
319,4,5,2318,20,5
320,3,5,2319,20,5
321,1,5,2320,22,5
322,-2,5,2321,25,5
323,-4,5,2322,26,5
324,-6,5,2323,26,5
325,-7,5,2324,30,5
326,-8,5,2325,31,5
327,-9,5,2326,30,5
328,-9,5,2327,28,5
329,-11,5,2328,25,5
330,-15,5,2329,29,5
331,-19,5,2330,33,5
332,-21,5,2331,34,5
333,-21,5,2332,34,5
334,-19,5,2333,35,5
335,-16,5,2334,36,5
336,-14,5,2335,37,5
337,-12,5,2336,34,5
338,-14,5,2337,35,5
339,-16,5,2338,37,5
340,-18,5,2339,36,5
341,-17,5,2340,34,5
342,-13,5,2341,30,5
343,-16,5,2342,26,5
344,-19,5,2343,28,5
345,-21,5,2344,26,5
346,-25,5,2345,21,5
347,-25,5,2346,17,5
348,-25,5,2347,16,5
349,-25,5,2348,16,5
350,-25,5,2349,18,5
351,-25,5,2350,16,5
352,-25,5,2351,11,5
353,-24,5,2352,8,5
354,-22,5,2353,7,5
355,-22,5,2354,6,5
356,-25,5,2355,5,5
357,-25,5,2356,5,5
358,-25,5,2357,6,5
359,-25,5,2358,6,5
360,-25,5,2359,5,5
361,-25,5,2360,5,5
362,-25,5,2361,4,5
363,-25,5,2362,2,5
364,-25,5,2363,-1,5
365,-25,5,2364,-7,5
366,-25,5,2365,-13,5
367,-24,5,2366,-15,5
368,-22,5,2367,-17,5
369,-22,5,2368,-17,5
370,-23,5,2369,-14,5
371,-23,5,2370,-11,5
372,-22,5,2371,-8,5
373,-25,5,2372,-8,5
374,-25,5,2373,-8,5
375,-25,5,2374,-9,5
376,-25,5,2375,-11,5
377,-25,5,2376,-13,5
378,-25,5,2377,-13,5
379,-24,5,2378,-13,5
380,-21,5,2379,-12,5
381,-22,5,2380,-11,5
382,-23,5,2381,-11,5
383,-22,5,2382,-11,5
384,-21,5,2383,-13,5
385,-20,5,2384,-17,5
386,-19,5,2385,-20,5
387,-20,5,2386,-17,5
388,-21,5,2387,-14,5
389,-20,5,2388,-15,5
390,-19,5,2389,-17,5
391,-16,5,2390,-17,5
392,-16,5,2391,-17,5
393,-17,5,2392,-18,5
394,-18,5,2393,-16,5
395,-16,5,2394,-13,5
396,-15,5,2395,-13,5
397,-16,5,2396,-12,5
398,-20,5,2397,-13,5
399,-21,5,2398,-17,5
400,-20,5,2399,-19,5
401,-19,5,2400,-22,5
402,-18,5,2401,-20,5
403,-17,5,2402,-19,5
404,-18,5,2403,-20,5
405,-17,5,2404,-18,5
406,-17,5,2405,-18,5
407,-16,5,2406,-18,5
408,-18,5,2407,-18,5
409,-21,5,2408,-17,5
410,-22,5,2409,-15,5
411,-22,5,2410,-15,5
412,-21,5,2411,-16,5
413,-21,5,2412,-19,5
414,-19,5,2413,-20,5
415,-17,5,2414,-18,5
416,-18,5,2415,-15,5
417,-18,5,2416,-13,5
418,-14,5,2417,-10,5
419,-9,5,2418,-7,5
420,-8,5,2419,-5,5
421,-11,5,2420,-8,5
422,-15,5,2421,-10,5
423,-18,5,2422,-13,5
424,-19,5,2423,-14,5
425,-20,5,2424,-16,5
426,-20,5,2425,-18,5
427,-19,5,2426,-17,5
428,-18,5,2427,-14,5
429,-21,5,2428,-11,5
430,-24,5,2429,-12,5
431,-24,5,2430,-13,5
432,-20,5,2431,-16,5
433,-17,5,2432,-18,5
434,-17,5,2433,-18,5
435,-18,5,2434,-17,5
436,-16,5,2435,-15,5
437,-14,5,2436,-11,5
438,-13,5,2437,-10,5
439,-15,5,2438,-10,5
440,-17,5,2439,-8,5
441,-19,5,2440,-9,5
442,-22,5,2441,-14,5
443,-25,5,2442,-15,5
444,-25,5,2443,-12,5
445,-25,5,2444,-11,5
446,-24,5,2445,-12,5
447,-19,5,2446,-13,5
448,-16,5,2447,-15,5
449,-16,5,2448,-14,5
450,-18,5,2449,-12,5
451,-17,5,2450,-11,5
452,-17,5,2451,-11,5
453,-16,5,2452,-12,5
454,-16,5,2453,-14,5
455,-20,5,2454,-14,5
456,-22,5,2455,-13,5
457,-23,5,2456,-10,5
458,-24,5,2457,-7,5
459,-23,5,2458,-7,5
460,-21,5,2459,-8,5
461,-22,5,2460,-13,5
462,-25,5,2461,-18,5
463,-25,5,2462,-22,5
464,-25,5,2463,-22,5
465,-25,5,2464,-24,5
466,-25,5,2465,-23,5
467,-22,5,2466,-18,5
468,-18,5,2467,-14,5
469,-18,5,2468,-10,5
470,-18,5,2469,-9,5
471,-19,5,2470,-6,5
472,-18,5,2471,-7,5
473,-18,5,2472,-9,5
474,-17,5,2473,-11,5
475,-17,5,2474,-13,5
476,-18,5,2475,-15,5
477,-19,5,2476,-18,5
478,-18,5,2477,-22,5
479,-17,5,2478,-24,5
480,-18,5,2479,-22,5
481,-18,5,2480,-20,5
482,-18,5,2481,-17,5
483,-18,5,2482,-17,5
484,-18,5,2483,-16,5
485,-20,5,2484,-16,5
486,-20,5,2485,-14,5
487,-21,5,2486,-13,5
488,-22,5,2487,-14,5
489,-22,5,2488,-15,5
490,-21,5,2489,-14,5
491,-19,5,2490,-15,5
492,-18,5,2491,-14,5
493,-22,5,2492,-14,5
494,-21,5,2493,-15,5
495,-19,5,2494,-15,5
496,-15,5,2495,-14,5
497,-13,5,2496,-13,5
498,-16,5,2497,-16,5
499,-19,5,2498,-18,5
500,-22,5,2499,-17,5
501,-23,5,2500,-18,5
502,-22,5,2501,-22,5
503,-21,5,2502,-21,5
504,-22,5,2503,-22,5
505,-21,5,2504,-23,5
506,-23,5,2505,-22,5
507,-25,5,2506,-24,5
508,-25,5,2507,-23,5
509,-24,5,2508,-20,5
510,-21,5,2509,-17,5
511,-19,5,2510,-15,5
512,-19,5,2511,-15,5
513,-19,5,2512,-16,5
514,-19,5,2513,-16,5
515,-19,5,2514,-15,5
516,-18,5,2515,-14,5
517,-18,5,2516,-14,5
518,-16,5,2517,-17,5
519,-15,5,2518,-19,5
520,-16,5,2519,-19,5
521,-17,5,2520,-16,5
522,-16,5,2521,-15,5
523,-14,5,2522,-13,5
524,-12,5,2523,-11,5
525,-11,5,2524,-11,5
526,-14,5,2525,-18,5
527,-17,5,2526,-21,5
528,-19,5,2527,-20,5
529,-20,5,2528,-20,5
530,-18,5,2529,-20,5
531,-17,5,2530,-19,5
532,-15,5,2531,-18,5
533,-13,5,2532,-17,5
534,-15,5,2533,-16,5
535,-20,5,2534,-13,5
536,-23,5,2535,-15,5
537,-21,5,2536,-15,5
538,-20,5,2537,-13,5
539,-24,5,2538,-11,5
540,-25,5,2539,-15,5
541,-23,5,2540,-16,5
542,-22,5,2541,-16,5
543,-22,5,2542,-15,5
544,-23,5,2543,-15,5
545,-22,5,2544,-18,5
546,-21,5,2545,-19,5
547,-21,5,2546,-18,5
548,-20,5,2547,-15,5
549,-20,5,2548,-13,5
550,-21,5,2549,-11,5
551,-20,5,2550,-8,5
552,-20,5,2551,-6,5
553,-17,5,2552,-9,5
554,-15,5,2553,-13,5
555,-16,5,2554,-14,5
556,-18,5,2555,-11,5
557,-16,5,2556,-11,5
558,-16,5,2557,-13,5
559,-14,5,2558,-12,5
560,-13,5,2559,-11,5
561,-15,5,2560,-10,5
562,-17,5,2561,-11,5
563,-17,5,2562,-14,5
564,-17,5,2563,-14,5
565,-20,5,2564,-14,5
566,-20,5,2565,-14,5
567,-18,5,2566,-14,5
568,-16,5,2567,-12,5
569,-16,5,2568,-10,5
570,-16,5,2569,-7,5
571,-15,5,2570,-4,5
572,-16,5,2571,-5,5
573,-16,5,2572,-5,5
574,-15,5,2573,-5,5
575,-16,5,2574,-9,5
576,-12,5,2575,-9,5
577,-7,5,2576,-8,5
578,-6,5,2577,-8,5
579,-8,5,2578,-10,5
580,-8,5,2579,-10,5
581,-10,5,2580,-9,5
582,-9,5,2581,-7,5
583,-6,5,2582,-6,5
584,-4,5,2583,-9,5
585,-2,5,2584,-11,5
586,-2,5,2585,-10,5
587,0,5,2586,-11,5
588,4,5,2587,-12,5
589,8,5,2588,-11,5
590,6,5,2589,-10,5
591,4,5,2590,-9,5
592,3,5,2591,-8,5
593,1,5,2592,-10,5
594,0,5,2593,-9,5
595,-1,5,2594,-9,5
596,1,5,2595,-11,5
597,4,5,2596,-14,5
598,6,5,2597,-15,5
599,8,5,2598,-16,5
600,8,5,2599,-16,5
601,9,5,2600,-17,5
602,8,5,2601,-16,5
603,7,5,2602,-15,5
604,4,5,2603,-15,5
605,4,5,2604,-17,5
606,3,5,2605,-17,5
607,2,5,2606,-12,5
608,0,5,2607,-8,5
609,-2,5,2608,-7,5
610,-2,5,2609,-9,5
611,-3,5,2610,-11,5
612,-4,5,2611,-13,5
613,-4,5,2612,-13,5
614,-7,5,2613,-15,5
615,-12,5,2614,-15,5
616,-16,5,2615,-13,5
617,-16,5,2616,-10,5
618,-18,5,2617,-7,5
619,-20,5,2618,-5,5
620,-22,5,2619,-5,5
621,-24,5,2620,-4,5
622,-24,5,2621,-4,5
623,-23,5,2622,-5,5
624,-25,5,2623,-5,5
625,-25,5,2624,-4,5
626,-25,5,2625,-2,5
627,-25,5,2626,0,5
628,-25,5,2627,1,5
629,-25,5,2628,-3,5
630,-25,5,2629,-6,5
631,-25,5,2630,-5,5
632,-25,5,2631,-2,5
633,-25,5,2632,-3,5
634,-25,5,2633,-5,5
635,-25,5,2634,-7,5
636,-25,5,2635,-9,5
637,-24,5,2636,-10,5
638,-25,5,2637,-11,5
639,-24,5,2638,-13,5
640,-23,5,2639,-16,5
641,-24,5,2640,-18,5
642,-24,5,2641,-19,5
643,-23,5,2642,-20,5
644,-22,5,2643,-19,5
645,-22,5,2644,-21,5
646,-24,5,2645,-19,5
647,-22,5,2646,-20,5
648,-21,5,2647,-23,5
649,-22,5,2648,-25,5
650,-23,5,2649,-25,5
651,-25,5,2650,-25,5
652,-24,5,2651,-25,5
653,-17,5,2652,-25,5
654,-9,5,2653,-25,5
655,1,5,2654,-25,5
656,14,5,2655,-25,5
657,30,5,2656,-25,5
658,50,5,2657,-25,5
659,73,5,2658,-25,5
660,90,5,2659,-25,5
661,90,5,2660,-25,5
662,90,5,2661,-25,5
663,90,5,2662,-25,5
664,90,5,2663,-25,5
665,90,5,2664,-25,5
666,90,5,2665,-25,5
667,90,5,2666,-25,5
668,90,5,2667,-25,5
669,90,5,2668,-25,5
670,84,5,2669,-25,5
671,52,5,2670,-25,5
672,24,5,2671,-25,5
673,5,5,2672,-25,5
674,-5,5,2673,-25,5
675,-11,5,2674,-25,5
676,-13,5,2675,-25,5
677,-16,5,2676,-25,5
678,-19,5,2677,-25,5
679,-16,5,2678,-25,5
680,-18,5,2679,-25,5
681,-19,5,2680,-25,5
682,-15,5,2681,-25,5
683,-11,5,2682,-25,5
684,-11,5,2683,-25,5
685,-13,5,2684,-25,5
686,-15,5,2685,-25,5
687,-18,5,2686,-14,5
688,-19,5,2687,5,5
689,-19,5,2688,26,5
690,-20,5,2689,45,5
691,-19,5,2690,67,5
692,-20,5,2691,90,5
693,-20,5,2692,90,5
694,-18,5,2693,90,5
695,-15,5,2694,90,5
696,-13,5,2695,90,5
697,-13,5,2696,90,5
698,-13,5,2697,90,5
699,-14,5,2698,90,5
700,-13,5,2699,73,5
701,-12,5,2700,41,5
702,-14,5,2701,12,5
703,-16,5,2702,-9,5
704,-17,5,2703,-23,5
705,-17,5,2704,-25,5
706,-17,5,2705,-25,5
707,-17,5,2706,-25,5
708,-17,5,2707,-25,5
709,-19,5,2708,-25,5
710,-21,5,2709,-25,5
711,-20,5,2710,-25,5
712,-18,5,2711,-25,5
713,-17,5,2712,-25,5
714,-17,5,2713,-25,5
715,-16,5,2714,-25,5
716,-13,5,2715,-25,5
717,-13,5,2716,-25,5
718,-12,5,2717,-25,5
719,-12,5,2718,-25,5
720,-11,5,2719,-25,5
721,-14,5,2720,-25,5
722,-15,5,2721,-25,5
723,-13,5,2722,-25,5
724,-11,5,2723,-25,5
725,-8,5,2724,-25,5
726,-8,5,2725,-25,5
727,-13,5,2726,-25,5
728,-16,5,2727,-25,5
729,-17,5,2728,-25,5
730,-17,5,2729,-25,5
731,-17,5,2730,-25,5
732,-17,5,2731,-25,5
733,-19,5,2732,-25,5
734,-17,5,2733,-25,5
735,-15,5,2734,-25,5
736,-14,5,2735,-25,5
737,-14,5,2736,-25,5
738,-14,5,2737,-25,5
739,-13,5,2738,-25,5
740,-11,5,2739,-25,5
741,-10,5,2740,-25,5
742,-10,5,2741,-25,5
743,-12,5,2742,-25,5
744,-9,5,2743,-25,5
745,-9,5,2744,-25,5
746,-9,5,2745,-25,5
747,-8,5,2746,-25,5
748,-7,5,2747,-25,5
749,-10,5,2748,-25,5
750,-11,5,2749,-25,5
751,-16,5,2750,-25,5
752,-17,5,2751,-25,5
753,-14,5,2752,-25,5
754,-13,5,2753,-25,5
755,-13,5,2754,-25,5
756,-13,5,2755,-25,5
757,-12,5,2756,-25,5
758,-12,5,2757,-25,5
759,-11,5,2758,-25,5
760,-10,5,2759,-25,5
761,-10,5,2760,-25,5
762,-10,5,2761,-25,5
763,-11,5,2762,-25,5
764,-10,5,2763,-25,5
765,-7,5,2764,-25,5
766,-6,5,2765,-25,5
767,-5,5,2766,-25,5
