TS,Reading
532,1.1
533,1.2
534,1.2
535,1.1
536,1
537,1.1
538,1
539,1
540,0.8
541,0.7
542,1.1
543,1.4
544,1.7
545,1.3
546,0.6
547,0.3
548,0.1
549,0.3
550,0.4
551,0.3
552,1
553,1.6
554,0.7
555,-0.4
556,-0.5
557,-0.1
558,0
559,0.4
560,0.8
561,0.9
562,1.2
563,1.4
564,1
565,0.6
566,0.5
567,0.3
568,0.3
569,0.7
570,1.3
571,2.1
572,2.3
573,2.3
574,2.2
575,2
576,1.3
577,1
578,1.1
579,1.5
580,2.3
581,2.4
582,2.4
583,2.2
584,1.9
585,1.5
586,1.9
587,2.1
588,1.8
589,1.8
590,1.8
591,2.2
592,2.5
593,2.7
594,2.5
595,2.1
596,2
597,1.9
598,2.3
599,2.5
600,2.1
601,1.7
602,1.9
603,2.4
604,2.4
605,2.3
606,2.1
607,2.1
608,1.7
609,1.2
610,0.2
611,-0.5
612,-1.5
613,-3.1
614,-5.2
615,-7.6
616,-9.6
617,-11.5
618,-12.7
619,-13.8
620,-14.3
621,-14.5
622,-14.2
623,-13.4
624,-11.6
625,-9.4
626,-8.1
627,-7.2
628,-6.3
629,-5.1
630,-4
631,-3.3
632,-3
633,-2.1
634,-1.6
635,-0.9
636,-0.3
637,-0.1
638,-0.1
639,0.2
640,0.6
641,0.8
642,1.1
643,1.4
644,1.6
645,1.5
646,1.6
647,1.7
648,1.8
649,1.7
650,1.8
651,2
652,1.9
653,2.2
654,2.5
655,2.2
656,1.9
657,1.8
658,1.6
659,1.5
660,1.5
661,1.4
662,1.7
663,1.9
664,2.1
665,2.4
666,2.2
667,2.2
668,2.2
669,2
670,1.7
671,2
672,2.2
673,1.8
674,1.4
675,1.7
676,1.9
677,2.4
678,2.3
679,1.8
680,1.1
681,1
682,1.1
683,1.1
684,1.4
685,1.8
686,1.7
687,1.9
688,2.2
689,1.9
690,1.7
691,1.7
692,1.4
693,1.6
694,1.6
695,1.9
696,1.6
697,1.2
698,1
699,1.3
700,1.5
701,1.5
702,1.2
703,0.7
704,0.8
705,0.7
706,0.8
707,1.1
708,1.1
709,1
710,0.7
711,0.6
712,0.8
713,1
714,0.8
715,0.6
716,0.7
717,0.7
718,0.5
719,0.4
720,0.3
721,0.4
722,0.5
723,0.4
724,0.2
725,0.5
726,0.6
727,0
728,-0.4
729,-0.7
730,-1
731,-1.2
732,-1.6
733,-1.5
734,-1.3
735,-1.1
736,-1
737,-1.1
738,-1
739,-0.8
740,-0.6
741,-0.7
742,-0.9
743,-1.3
744,-1.6
745,-1.7
746,-1.5
747,-1.3
748,-1.8
749,-2.4
750,-2.8
751,-2.8
752,-2.7
753,-2.5
754,-2.2
755,-2.2
756,-2.6
757,-2.9
758,-2.9
759,-2.9
760,-2.5
761,-2.3
762,-2.5
763,-2.8
764,-2.9
765,-2.8
766,-2.6
767,-2.1
768,-2
769,-2.5
770,-3
771,-2.9
772,-2.7
773,-2.4
774,-1.9
775,-1.7
776,-1.6
777,-1.4
778,-1.3
779,-1.1
780,-0.7
781,-0.4
782,-0.7
783,-0.7
784,-0.9
785,-0.4
786,-0.1
787,-0.2
788,-0.3
789,-0.3
790,-0.2
791,-0.2
792,0.1
793,0
794,-0.1
795,0.1
796,0
797,0.1
798,0.7
799,1.1
800,1
801,0.9
802,0.5
803,0.1
804,-0.1
805,0
806,0.6
807,1
808,1.2
809,1.2
810,0.8
811,0.8
812,1.2
813,1.4
814,0.9
815,0.4
816,0.8
817,1.2
818,0.9
819,0.8
820,1
821,1.1
822,1.1
823,1.1
824,0.8
825,0.8
826,1.1
827,1
828,0.9
829,0.8
830,0.9
831,0.9
832,0.9
833,1.1
834,1
835,0.8
836,0.5
837,0.5
838,0.6
839,0.7
840,1
841,1.1
842,1.1
843,1.1
844,1.3
845,1.1
846,0.8
847,0.6
848,0.7
849,1
850,1.2
851,1.1
852,0.9
853,0.8
854,1.1
855,1.2
856,1
857,1.1
858,1.2
859,1.1
860,0.8
861,0.3
862,0.5
863,0.6
864,0.8
865,1.3
866,1.3
867,1
868,1.1
869,0.9
870,0.9
871,0.8
872,0.7
873,0.5
874,0.5
875,0.6
876,0.7
877,0.7
878,1.1
879,0.9
880,0.8
881,0.8
882,0.4
883,0.7
884,0.9
885,1
886,0.8
887,0.8
888,0.9
889,1.3
890,1.4
891,0.8
892,1
893,1.1
894,1
895,1
896,1
897,0.9
898,1
899,0.7
900,0.4
901,0.8
902,0.8
903,0.9
904,1.1
905,1.1
906,1
907,1
908,1
909,1.1
910,1.4
911,1.6
912,1.8
913,1.2
914,0.8
915,1.5
916,1.5
917,1.2
918,1.2
919,1.1
920,0.9
921,1.1
922,1.2
923,1.1
924,1.3
925,1.2
926,0.7
927,0.9
928,1.3
929,1.5
930,1.5
931,1
932,0.7
933,0.9
934,1.5
935,1.5
936,1.3
937,0.7
938,0.9
939,1
940,1.2
941,1.5
942,1.3
943,1.3
944,1.4
945,1.1
946,0.8
947,0.9
948,1.2
949,1.7
950,1.9
951,1.6
952,1.3
953,1.5
954,1.6
955,1.5
956,1.3
957,1.3
958,1.3
959,1
960,1.3
961,2
962,1.9
963,2
964,1.5
965,1.3
966,1.3
967,1.6
968,1.9
969,2
970,1.8
971,1.8
972,1.9
973,1.7
974,1.5
975,1.8
976,1.9
977,1.9
978,1.3
979,0.9
980,0.8
981,1.1
982,1.4
983,1.5
984,1.6
985,1.6
986,1.7
987,1.8
988,1.6
989,1.5
990,1.6
991,1.6
992,1.4
993,1.7
994,1.9
995,1.9
996,2
997,1.8
998,1.7
999,1.8
1000,1.6
1001,1.4
1002,1.2
1003,1.1
1004,1
1005,1
1006,1.3
