TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
1,-5,1,-17,1,-12,1,11,1,3,1,-15,1,-1,1,-7,1,2,1,-26,1,-67,1,-34,1
2,-5,1,-16,1,-11,1,10,1,3,1,-14,1,-1,1,-6,1,1,1,-25,1,-66,1,-34,1
3,-5,1,-16,1,-11,1,10,1,3,1,-14,1,-1,1,-6,1,1,1,-24,1,-66,1,-34,1
4,-4,1,-15,1,-11,1,9,1,3,1,-13,1,-1,1,-6,1,2,1,-23,1,-65,1,-33,1
5,-2,1,-13,1,-11,1,7,1,4,1,-12,1,0,1,-6,1,3,1,-21,1,-64,1,-32,1
6,-2,1,-11,1,-9,1,6,1,3,1,-10,1,0,1,-6,1,3,1,-21,1,-64,1,-32,1
7,-2,1,-10,1,-8,1,6,1,3,1,-9,1,0,1,-5,1,4,1,-20,1,-63,1,-32,1
8,-2,1,-8,1,-6,1,5,1,2,1,-7,1,1,1,-5,1,4,1,-19,1,-62,1,-31,1
9,-2,1,-8,1,-6,1,5,1,2,1,-7,1,2,1,-4,1,5,1,-18,1,-60,1,-30,1
10,-1,1,-8,1,-7,1,4,1,3,1,-8,1,3,1,-2,1,6,1,-18,1,-59,1,-30,1
11,-1,1,-8,1,-7,1,4,1,3,1,-8,1,4,1,-1,1,8,1,-17,1,-59,1,-29,1
12,0,1,-9,1,-9,1,4,1,4,1,-9,1,4,1,-1,1,8,1,-16,1,-58,1,-29,1
13,0,1,-9,1,-9,1,4,1,4,1,-9,1,3,1,-1,1,8,1,-17,1,-58,1,-29,1
14,1,1,-8,1,-9,1,3,1,5,1,-8,1,2,1,-1,1,8,1,-18,1,-57,1,-29,1
15,1,1,-7,1,-8,1,3,1,4,1,-7,1,2,1,-1,1,7,1,-17,1,-57,1,-29,1
16,1,1,-6,1,-7,1,2,1,4,1,-6,1,2,1,-1,1,8,1,-17,1,-57,1,-29,1
17,2,1,-6,1,-8,1,2,1,5,1,-7,1,2,1,0,1,9,1,-17,1,-55,1,-28,1
18,2,1,-5,1,-7,1,1,1,4,1,-6,1,1,1,1,1,10,1,-16,1,-56,1,-28,1
19,2,1,-5,1,-7,1,1,1,4,1,-6,1,1,1,2,1,11,1,-15,1,-55,1,-27,1
20,2,1,-5,1,-7,1,1,1,4,1,-6,1,0,1,4,1,11,1,-15,1,-55,1,-27,1
21,4,1,-4,1,-8,1,0,1,6,1,-6,1,0,1,5,1,12,1,-16,1,-54,1,-26,1
22,4,1,-4,1,-8,1,0,1,6,1,-6,1,0,1,5,1,14,1,-15,1,-53,1,-26,1
23,3,1,-3,1,-6,1,0,1,4,1,-4,1,0,1,5,1,14,1,-15,1,-54,1,-26,1
24,3,1,-3,1,-6,1,0,1,4,1,-4,1,0,1,5,1,15,1,-15,1,-53,1,-26,1
25,4,1,-3,1,-7,1,0,1,5,1,-5,1,-1,1,4,1,15,1,-14,1,-53,1,-26,1
26,4,1,-2,1,-6,1,-1,1,5,1,-4,1,-3,1,4,1,14,1,-14,1,-53,1,-26,1
27,4,1,-1,1,-5,1,-1,1,4,1,-3,1,-3,1,3,1,14,1,-15,1,-53,1,-25,1
28,5,1,-1,1,-6,1,-2,1,5,1,-3,1,-4,1,2,1,13,1,-14,1,-53,1,-25,1
29,5,1,0,1,-5,1,-2,1,5,1,-2,1,-6,1,1,1,13,1,-14,1,-52,1,-25,1
30,7,1,0,1,-7,1,-3,1,7,1,-3,1,-8,1,0,1,11,1,-14,1,-51,1,-25,1
31,7,1,1,1,-6,1,-4,1,7,1,-2,1,-10,1,-1,1,10,1,-13,1,-50,1,-24,1
32,8,1,2,1,-6,1,-5,1,7,1,-2,1,-12,1,-1,1,10,1,-13,1,-49,1,-24,1
33,9,1,3,1,-6,1,-6,1,8,1,-1,1,-14,1,-3,1,9,1,-13,1,-49,1,-23,1
34,11,1,3,1,-8,1,-7,1,10,1,-2,1,-16,1,-5,1,7,1,-14,1,-49,1,-23,1
35,12,1,3,1,-9,1,-7,1,11,1,-3,1,-17,1,-7,1,6,1,-16,1,-50,1,-23,1
36,13,1,2,1,-11,1,-7,1,12,1,-4,1,-19,1,-8,1,3,1,-17,1,-51,1,-24,1
37,13,1,1,1,-12,1,-7,1,13,1,-5,1,-20,1,-9,1,2,1,-18,1,-51,1,-25,1
38,13,1,0,1,-13,1,-6,1,13,1,-6,1,-20,1,-9,1,2,1,-19,1,-52,1,-25,1
39,12,1,0,1,-12,1,-6,1,12,1,-6,1,-20,1,-9,1,1,1,-20,1,-53,1,-26,1
40,13,1,-1,1,-14,1,-6,1,13,1,-7,1,-19,1,-9,1,1,1,-21,1,-54,1,-25,1
41,13,1,-3,1,-16,1,-5,1,14,1,-9,1,-19,1,-9,1,0,1,-21,1,-54,1,-25,1
42,13,1,-3,1,-16,1,-5,1,14,1,-9,1,-18,1,-10,1,1,1,-22,1,-54,1,-25,1
43,12,1,-6,1,-18,1,-3,1,15,1,-12,1,-16,1,-9,1,1,1,-22,1,-54,1,-24,1
44,13,1,-6,1,-19,1,-3,1,16,1,-12,1,-14,1,-8,1,2,1,-23,1,-53,1,-23,1
45,12,1,-7,1,-19,1,-2,1,15,1,-13,1,-13,1,-8,1,1,1,-22,1,-53,1,-23,1
46,12,1,-7,1,-19,1,-2,1,15,1,-13,1,-12,1,-8,1,0,1,-22,1,-54,1,-24,1
47,11,1,-7,1,-18,1,-2,1,14,1,-12,1,-11,1,-8,1,-1,1,-23,1,-53,1,-25,1
48,9,1,-7,1,-16,1,-1,1,12,1,-11,1,-10,1,-8,1,-2,1,-23,1,-53,1,-25,1
49,8,1,-8,1,-16,1,0,1,12,1,-12,1,-9,1,-8,1,0,1,-23,1,-53,1,-26,1
50,6,1,-10,1,-16,1,2,1,11,1,-13,1,-9,1,-8,1,0,1,-23,1,-55,1,-28,1
51,4,1,-12,1,-16,1,4,1,10,1,-14,1,-7,1,-8,1,0,1,-24,1,-56,1,-29,1
52,3,1,-15,1,-18,1,6,1,10,1,-16,1,-6,1,-8,1,0,1,-24,1,-57,1,-30,1
53,2,1,-18,1,-20,1,8,1,11,1,-19,1,-5,1,-10,1,0,1,-25,1,-58,1,-33,1
54,0,1,-19,1,-19,1,9,1,9,1,-19,1,-4,1,-11,1,0,1,-26,1,-60,1,-34,1
55,-2,1,-21,1,-19,1,11,1,8,1,-20,1,-4,1,-11,1,-2,1,-28,1,-61,1,-35,1
56,-4,1,-22,1,-18,1,13,1,7,1,-20,1,-4,1,-11,1,-4,1,-31,1,-63,1,-36,1
57,-5,1,-22,1,-17,1,13,1,6,1,-20,1,-4,1,-11,1,-6,1,-32,1,-64,1,-37,1
58,-6,1,-23,1,-17,1,14,1,5,1,-20,1,-4,1,-12,1,-7,1,-33,1,-65,1,-38,1
59,-6,1,-23,1,-17,1,14,1,5,1,-20,1,-4,1,-13,1,-8,1,-34,1,-67,1,-39,1
60,-7,1,-23,1,-16,1,15,1,4,1,-20,1,-5,1,-13,1,-8,1,-34,1,-68,1,-40,1
61,-7,1,-24,1,-17,1,15,1,5,1,-21,1,-5,1,-13,1,-8,1,-33,1,-68,1,-41,1
62,-7,1,-25,1,-18,1,16,1,5,1,-22,1,-5,1,-13,1,-9,1,-33,1,-68,1,-42,1
63,-7,1,-25,1,-18,1,16,1,5,1,-22,1,-5,1,-13,1,-9,1,-34,1,-70,1,-43,1
64,-8,1,-26,1,-18,1,17,1,5,1,-22,1,-5,1,-13,1,-9,1,-35,1,-71,1,-43,1
65,-7,1,-27,1,-20,1,17,1,6,1,-24,1,-5,1,-14,1,-9,1,-35,1,-71,1,-43,1
66,-7,1,-28,1,-21,1,17,1,7,1,-25,1,-5,1,-14,1,-9,1,-36,1,-71,1,-45,1
67,-7,1,-28,1,-21,1,17,1,7,1,-25,1,-5,1,-13,1,-10,1,-37,1,-71,1,-45,1
68,-8,1,-29,1,-21,1,18,1,6,1,-25,1,-4,1,-13,1,-10,1,-37,1,-71,1,-45,1
69,-8,1,-29,1,-21,1,18,1,6,1,-25,1,-4,1,-12,1,-10,1,-38,1,-72,1,-46,1
70,-8,1,-29,1,-21,1,18,1,6,1,-25,1,-4,1,-12,1,-9,1,-38,1,-71,1,-46,1
71,-8,1,-29,1,-21,1,18,1,6,1,-25,1,-4,1,-12,1,-10,1,-37,1,-72,1,-45,1
72,-8,1,-29,1,-21,1,18,1,6,1,-25,1,-4,1,-12,1,-10,1,-37,1,-71,1,-44,1
73,-9,1,-30,1,-21,1,19,1,6,1,-26,1,-3,1,-12,1,-10,1,-37,1,-70,1,-45,1
74,-9,1,-30,1,-21,1,19,1,6,1,-26,1,-3,1,-12,1,-10,1,-37,1,-70,1,-44,1
75,-9,1,-31,1,-22,1,20,1,6,1,-27,1,-3,1,-13,1,-10,1,-37,1,-70,1,-45,1
76,-9,1,-31,1,-22,1,20,1,6,1,-27,1,-3,1,-13,1,-11,1,-38,1,-71,1,-45,1
77,-9,1,-31,1,-22,1,20,1,6,1,-27,1,-3,1,-13,1,-12,1,-39,1,-71,1,-46,1
78,-9,1,-31,1,-22,1,20,1,6,1,-27,1,-2,1,-13,1,-12,1,-39,1,-72,1,-47,1
79,-9,1,-32,1,-23,1,20,1,7,1,-28,1,-2,1,-12,1,-12,1,-39,1,-73,1,-48,1
80,-10,1,-33,1,-23,1,21,1,6,1,-28,1,-1,1,-11,1,-12,1,-40,1,-72,1,-48,1
81,-10,1,-33,1,-23,1,21,1,6,1,-28,1,-1,1,-11,1,-12,1,-39,1,-71,1,-48,1
