TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
52,-2,1,-6,1,-4,1,4,1,1,1,-5,1,3,1,-17,1,-15,1,-16,1,-20,1,-17,1
53,-2,1,-6,1,-4,1,4,1,1,1,-5,1,3,1,-17,1,-15,1,-16,1,-21,1,-17,1
54,-2,1,-5,1,-3,1,3,1,0,1,-4,1,3,1,-17,1,-15,1,-16,1,-20,1,-17,1
55,-2,1,-4,1,-2,1,3,1,0,1,-3,1,3,1,-18,1,-15,1,-16,1,-20,1,-16,1
56,-2,1,-4,1,-2,1,3,1,0,1,-3,1,3,1,-18,1,-15,1,-16,1,-21,1,-16,1
57,-2,1,-4,1,-2,1,3,1,0,1,-3,1,3,1,-18,1,-15,1,-16,1,-21,1,-15,1
58,-2,1,-3,1,-1,1,2,1,-1,1,-2,1,3,1,-19,1,-15,1,-16,1,-20,1,-15,1
59,-2,1,-3,1,-1,1,2,1,-1,1,-2,1,4,1,-18,1,-15,1,-16,1,-20,1,-15,1
60,-2,1,-2,1,0,1,2,1,-1,1,-1,1,3,1,-18,1,-14,1,-16,1,-20,1,-14,1
61,-2,1,-2,1,0,1,2,1,-1,1,-1,1,3,1,-18,1,-14,1,-16,1,-19,1,-14,1
62,-2,1,-2,1,0,1,2,1,-1,1,-1,1,3,1,-18,1,-13,1,-15,1,-20,1,-14,1
63,-2,1,-2,1,0,1,2,1,-1,1,-1,1,3,1,-18,1,-13,1,-16,1,-20,1,-14,1
64,-2,1,-2,1,0,1,2,1,-1,1,-1,1,2,1,-18,1,-13,1,-16,1,-19,1,-15,1
65,-1,1,-3,1,-2,1,2,1,0,1,-3,1,1,1,-18,1,-13,1,-16,1,-20,1,-15,1
66,-1,1,-3,1,-2,1,2,1,0,1,-3,1,1,1,-17,1,-13,1,-16,1,-20,1,-15,1
67,0,1,-3,1,-3,1,1,1,1,1,-3,1,1,1,-17,1,-13,1,-16,1,-20,1,-16,1
68,1,1,-3,1,-4,1,1,1,2,1,-3,1,0,1,-17,1,-13,1,-16,1,-20,1,-16,1
69,2,1,-3,1,-5,1,0,1,3,1,-4,1,0,1,-17,1,-13,1,-16,1,-20,1,-16,1
70,3,1,-2,1,-5,1,0,1,4,1,-3,1,-1,1,-16,1,-13,1,-15,1,-20,1,-15,1
71,4,1,-2,1,-6,1,-1,1,5,1,-4,1,-2,1,-16,1,-12,1,-14,1,-19,1,-15,1
72,5,1,-2,1,-7,1,-1,1,6,1,-4,1,-4,1,-15,1,-11,1,-13,1,-19,1,-14,1
73,5,1,-2,1,-7,1,-1,1,6,1,-4,1,-4,1,-15,1,-10,1,-11,1,-18,1,-13,1
74,5,1,-2,1,-7,1,-1,1,6,1,-4,1,-5,1,-14,1,-9,1,-11,1,-17,1,-13,1
75,6,1,-2,1,-8,1,-2,1,7,1,-5,1,-5,1,-14,1,-9,1,-10,1,-17,1,-13,1
76,5,1,-1,1,-6,1,-2,1,5,1,-3,1,-4,1,-13,1,-9,1,-11,1,-16,1,-12,1
77,5,1,-1,1,-6,1,-2,1,5,1,-3,1,-5,1,-14,1,-9,1,-11,1,-15,1,-13,1
78,5,1,-1,1,-6,1,-2,1,5,1,-3,1,-6,1,-14,1,-9,1,-11,1,-15,1,-13,1
79,5,1,0,1,-5,1,-2,1,5,1,-2,1,-5,1,-14,1,-9,1,-11,1,-15,1,-14,1
80,5,1,0,1,-5,1,-2,1,5,1,-2,1,-5,1,-14,1,-9,1,-11,1,-15,1,-14,1
81,5,1,0,1,-5,1,-2,1,5,1,-2,1,-4,1,-13,1,-9,1,-10,1,-15,1,-14,1
82,5,1,0,1,-5,1,-2,1,5,1,-2,1,-3,1,-14,1,-9,1,-10,1,-15,1,-13,1
83,5,1,0,1,-5,1,-2,1,5,1,-2,1,-3,1,-15,1,-10,1,-10,1,-15,1,-13,1
84,4,1,0,1,-4,1,-2,1,4,1,-2,1,-2,1,-16,1,-10,1,-11,1,-16,1,-13,1
85,4,1,-1,1,-5,1,-1,1,4,1,-3,1,-2,1,-16,1,-9,1,-11,1,-16,1,-13,1
86,4,1,-1,1,-5,1,-1,1,4,1,-3,1,-2,1,-16,1,-10,1,-11,1,-16,1,-13,1
87,4,1,-1,1,-5,1,-1,1,4,1,-3,1,-2,1,-16,1,-10,1,-10,1,-15,1,-14,1
88,4,1,-2,1,-6,1,-1,1,5,1,-4,1,-2,1,-17,1,-10,1,-10,1,-15,1,-14,1
89,4,1,-2,1,-6,1,-1,1,5,1,-4,1,-2,1,-17,1,-10,1,-10,1,-15,1,-15,1
90,3,1,-2,1,-5,1,0,1,4,1,-3,1,-2,1,-17,1,-10,1,-10,1,-15,1,-16,1
91,2,1,-3,1,-5,1,0,1,3,1,-4,1,-2,1,-18,1,-11,1,-10,1,-16,1,-16,1
92,2,1,-3,1,-5,1,0,1,3,1,-4,1,-2,1,-18,1,-11,1,-11,1,-17,1,-18,1
93,1,1,-3,1,-4,1,1,1,2,1,-3,1,-2,1,-20,1,-11,1,-12,1,-17,1,-19,1
94,0,1,-3,1,-3,1,1,1,1,1,-3,1,-2,1,-21,1,-12,1,-12,1,-17,1,-20,1
95,-1,1,-4,1,-3,1,2,1,1,1,-4,1,-2,1,-21,1,-12,1,-13,1,-18,1,-21,1
96,-1,1,-4,1,-3,1,2,1,1,1,-4,1,-2,1,-23,1,-13,1,-15,1,-19,1,-21,1
97,-2,1,-4,1,-2,1,3,1,0,1,-3,1,-2,1,-23,1,-14,1,-15,1,-20,1,-22,1
98,-3,1,-5,1,-2,1,4,1,-1,1,-4,1,-2,1,-24,1,-15,1,-16,1,-22,1,-23,1
99,-3,1,-6,1,-3,1,4,1,0,1,-5,1,-2,1,-24,1,-15,1,-17,1,-23,1,-23,1
100,-4,1,-6,1,-2,1,5,1,-1,1,-4,1,-2,1,-25,1,-16,1,-19,1,-23,1,-24,1
101,-4,1,-7,1,-3,1,5,1,-1,1,-5,1,-2,1,-26,1,-16,1,-19,1,-23,1,-24,1
102,-4,1,-7,1,-3,1,5,1,-1,1,-5,1,-2,1,-26,1,-16,1,-19,1,-23,1,-25,1
103,-4,1,-8,1,-4,1,6,1,0,1,-6,1,-2,1,-27,1,-18,1,-19,1,-23,1,-25,1
104,-4,1,-8,1,-4,1,6,1,0,1,-6,1,-2,1,-27,1,-18,1,-19,1,-23,1,-25,1
105,-4,1,-8,1,-4,1,6,1,0,1,-6,1,-3,1,-27,1,-18,1,-20,1,-23,1,-25,1
106,-4,1,-8,1,-4,1,6,1,0,1,-6,1,-3,1,-27,1,-18,1,-21,1,-24,1,-24,1
107,-4,1,-9,1,-5,1,6,1,0,1,-7,1,-3,1,-27,1,-18,1,-20,1,-24,1,-24,1
108,-4,1,-9,1,-5,1,6,1,0,1,-7,1,-2,1,-27,1,-19,1,-20,1,-24,1,-24,1
109,-4,1,-9,1,-5,1,6,1,0,1,-7,1,-2,1,-27,1,-19,1,-20,1,-25,1,-24,1
110,-4,1,-9,1,-5,1,6,1,0,1,-7,1,-2,1,-27,1,-19,1,-20,1,-25,1,-24,1
111,-4,1,-8,1,-4,1,6,1,0,1,-6,1,-2,1,-27,1,-19,1,-20,1,-24,1,-24,1
112,-4,1,-8,1,-4,1,6,1,0,1,-6,1,-2,1,-27,1,-19,1,-20,1,-23,1,-24,1
113,-4,1,-8,1,-4,1,6,1,0,1,-6,1,-2,1,-27,1,-19,1,-20,1,-23,1,-25,1
114,-4,1,-8,1,-4,1,6,1,0,1,-6,1,-2,1,-27,1,-19,1,-20,1,-23,1,-25,1
115,-4,1,-8,1,-4,1,6,1,0,1,-6,1,-2,1,-27,1,-19,1,-20,1,-22,1,-25,1
116,-4,1,-9,1,-5,1,6,1,0,1,-7,1,-2,1,-27,1,-19,1,-20,1,-23,1,-26,1
117,-5,1,-9,1,-4,1,7,1,-1,1,-7,1,-2,1,-27,1,-19,1,-20,1,-23,1,-25,1
118,-5,1,-9,1,-4,1,7,1,-1,1,-7,1,-2,1,-27,1,-19,1,-20,1,-24,1,-25,1
119,-4,1,-9,1,-5,1,6,1,0,1,-7,1,-2,1,-27,1,-19,1,-20,1,-23,1,-26,1
120,-4,1,-9,1,-5,1,6,1,0,1,-7,1,-2,1,-27,1,-19,1,-20,1,-23,1,-25,1
121,-4,1,-9,1,-5,1,6,1,0,1,-7,1,-2,1,-26,1,-18,1,-19,1,-23,1,-24,1
122,-5,1,-8,1,-3,1,6,1,-1,1,-6,1,-1,1,-25,1,-18,1,-19,1,-23,1,-24,1
123,-6,1,-8,1,-2,1,7,1,-2,1,-5,1,-1,1,-23,1,-16,1,-19,1,-23,1,-24,1
124,-6,1,-7,1,-1,1,6,1,-3,1,-4,1,0,1,-20,1,-13,1,-17,1,-23,1,-24,1
125,-6,1,-6,1,0,1,6,1,-3,1,-3,1,2,1,-17,1,-10,1,-17,1,-23,1,-24,1
126,-6,1,-3,1,3,1,4,1,-5,1,0,1,5,1,-13,1,-5,1,-14,1,-23,1,-25,1
127,-7,1,-1,1,6,1,4,1,-7,1,2,1,7,1,-8,1,0,1,-11,1,-22,1,-25,1
128,-8,1,2,1,10,1,3,1,-9,1,6,1,9,1,-4,1,4,1,-8,1,-21,1,-25,1
129,-8,1,4,1,12,1,2,1,-10,1,8,1,11,1,0,1,7,1,-5,1,-19,1,-24,1
130,-6,1,7,1,13,1,0,1,-9,1,10,1,13,1,7,1,11,1,0,1,-16,1,-22,1
131,-5,1,7,1,12,1,-1,1,-8,1,9,1,15,1,15,1,18,1,6,1,-12,1,-19,1
132,-3,1,10,1,13,1,-3,1,-8,1,11,1,17,1,29,1,29,1,14,1,-6,1,-16,1
133,0,1,11,1,11,1,-5,1,-5,1,11,1,20,1,46,1,43,1,26,1,2,1,-11,1
134,4,1,15,1,11,1,-9,1,-3,1,13,1,24,1,64,1,58,1,41,1,13,1,-4,1
135,8,1,20,1,12,1,-14,1,-2,1,16,1,25,1,74,1,73,1,56,1,26,1,5,1
136,15,1,27,1,12,1,-21,1,2,1,20,1,26,1,74,1,84,1,72,1,40,1,17,1
137,22,1,36,1,14,1,-29,1,4,1,25,1,23,1,56,1,89,1,87,1,56,1,31,1
138,30,1,46,1,16,1,-38,1,7,1,31,1,17,1,24,1,88,1,100,1,72,1,47,1
139,37,1,55,1,18,1,-46,1,10,1,37,1,11,1,-14,1,81,1,110,1,86,1,63,1
140,42,1,60,1,18,1,-51,1,12,1,39,1,5,1,-53,1,72,1,116,1,97,1,77,1
141,44,1,61,1,17,1,-52,1,14,1,39,1,1,1,-93,1,60,1,114,1,100,1,85,1
142,43,1,57,1,14,1,-50,1,15,1,36,1,-1,1,-131,1,43,1,105,1,97,1,86,1
143,40,1,51,1,11,1,-45,1,15,1,31,1,-3,1,-165,1,25,1,92,1,91,1,82,1
144,38,1,44,1,6,1,-41,1,16,1,25,1,-6,1,-195,1,5,1,77,1,82,1,75,1
145,33,1,35,1,2,1,-34,1,16,1,19,1,-10,1,-222,1,-19,1,58,1,70,1,66,1
146,27,1,25,1,-2,1,-26,1,15,1,12,1,-13,1,-245,1,-52,1,30,1,52,1,53,1
147,18,1,10,1,-8,1,-14,1,13,1,1,1,-16,1,-265,1,-89,1,-3,1,30,1,36,1
148,8,1,-4,1,-12,1,-2,1,10,1,-8,1,-20,1,-276,1,-122,1,-35,1,6,1,19,1
149,-1,1,-19,1,-18,1,10,1,8,1,-19,1,-23,1,-280,1,-147,1,-62,1,-15,1,2,1
150,-9,1,-34,1,-25,1,21,1,8,1,-30,1,-27,1,-280,1,-165,1,-85,1,-35,1,-13,1
151,-15,1,-49,1,-34,1,32,1,9,1,-42,1,-32,1,-279,1,-177,1,-101,1,-52,1,-27,1
152,-18,1,-60,1,-42,1,39,1,12,1,-51,1,-37,1,-278,1,-183,1,-112,1,-64,1,-40,1
153,-19,1,-66,1,-47,1,42,1,14,1,-57,1,-42,1,-276,1,-185,1,-118,1,-71,1,-50,1
154,-20,1,-70,1,-50,1,45,1,15,1,-60,1,-47,1,-273,1,-185,1,-120,1,-74,1,-56,1
155,-20,1,-72,1,-52,1,46,1,16,1,-62,1,-49,1,-266,1,-184,1,-120,1,-74,1,-58,1
156,-20,1,-73,1,-53,1,46,1,16,1,-63,1,-51,1,-254,1,-182,1,-119,1,-74,1,-60,1
157,-21,1,-75,1,-54,1,48,1,16,1,-65,1,-51,1,-234,1,-177,1,-117,1,-74,1,-60,1
158,-22,1,-75,1,-53,1,48,1,15,1,-64,1,-52,1,-213,1,-169,1,-115,1,-75,1,-60,1
159,-22,1,-73,1,-51,1,47,1,14,1,-62,1,-51,1,-190,1,-158,1,-113,1,-75,1,-60,1
160,-22,1,-72,1,-50,1,47,1,14,1,-61,1,-49,1,-169,1,-144,1,-109,1,-73,1,-59,1
161,-22,1,-67,1,-45,1,44,1,11,1,-56,1,-47,1,-151,1,-127,1,-100,1,-71,1,-58,1
162,-21,1,-61,1,-40,1,41,1,9,1,-51,1,-43,1,-137,1,-109,1,-88,1,-66,1,-56,1
163,-19,1,-52,1,-33,1,35,1,7,1,-43,1,-37,1,-125,1,-92,1,-74,1,-60,1,-53,1
164,-17,1,-41,1,-24,1,29,1,3,1,-33,1,-31,1,-114,1,-77,1,-60,1,-51,1,-48,1
165,-15,1,-31,1,-16,1,23,1,0,1,-24,1,-25,1,-102,1,-65,1,-48,1,-42,1,-43,1
166,-13,1,-23,1,-10,1,18,1,-2,1,-17,1,-19,1,-88,1,-56,1,-40,1,-35,1,-39,1
167,-11,1,-17,1,-6,1,14,1,-3,1,-12,1,-15,1,-71,1,-50,1,-36,1,-29,1,-36,1
168,-9,1,-13,1,-4,1,11,1,-3,1,-9,1,-12,1,-54,1,-43,1,-35,1,-26,1,-33,1
169,-6,1,-12,1,-6,1,9,1,0,1,-9,1,-8,1,-39,1,-37,1,-34,1,-25,1,-31,1
170,-6,1,-11,1,-5,1,8,1,-1,1,-8,1,-7,1,-26,1,-30,1,-32,1,-24,1,-30,1
171,-5,1,-9,1,-4,1,7,1,-1,1,-7,1,-5,1,-19,1,-22,1,-29,1,-23,1,-28,1
172,-4,1,-7,1,-3,1,5,1,-1,1,-5,1,-3,1,-17,1,-14,1,-23,1,-22,1,-26,1
173,-3,1,-3,1,0,1,3,1,-2,1,-2,1,-1,1,-18,1,-9,1,-17,1,-20,1,-24,1
174,-3,1,0,1,3,1,1,1,-3,1,1,1,0,1,-20,1,-6,1,-12,1,-17,1,-24,1
175,-3,1,2,1,5,1,0,1,-4,1,3,1,0,1,-20,1,-6,1,-9,1,-16,1,-22,1
176,-2,1,3,1,5,1,0,1,-3,1,4,1,-1,1,-18,1,-6,1,-9,1,-15,1,-21,1
177,-2,1,5,1,7,1,-1,1,-4,1,6,1,0,1,-15,1,-7,1,-10,1,-15,1,-20,1
178,-2,1,6,1,8,1,-2,1,-5,1,7,1,0,1,-10,1,-7,1,-11,1,-14,1,-19,1
179,-2,1,6,1,8,1,-2,1,-5,1,7,1,1,1,-6,1,-6,1,-12,1,-14,1,-19,1
180,0,1,6,1,6,1,-3,1,-3,1,6,1,2,1,-3,1,-4,1,-11,1,-14,1,-18,1
181,0,1,6,1,6,1,-3,1,-3,1,6,1,2,1,-3,1,-3,1,-10,1,-13,1,-18,1
182,0,1,6,1,6,1,-3,1,-3,1,6,1,2,1,-3,1,-1,1,-7,1,-12,1,-18,1
183,0,1,6,1,6,1,-3,1,-3,1,6,1,2,1,-3,1,1,1,-7,1,-11,1,-18,1
184,0,1,6,1,6,1,-3,1,-3,1,6,1,2,1,-3,1,2,1,-6,1,-10,1,-18,1
185,0,1,6,1,6,1,-3,1,-3,1,6,1,2,1,-3,1,3,1,-6,1,-10,1,-18,1
186,0,1,7,1,7,1,-3,1,-3,1,7,1,2,1,-2,1,3,1,-6,1,-9,1,-18,1
187,0,1,7,1,7,1,-3,1,-3,1,7,1,2,1,-1,1,3,1,-6,1,-9,1,-18,1
188,0,1,7,1,7,1,-3,1,-3,1,7,1,2,1,-1,1,4,1,-5,1,-9,1,-18,1
189,0,1,7,1,7,1,-3,1,-3,1,7,1,2,1,-1,1,4,1,-5,1,-9,1,-18,1
190,0,1,7,1,7,1,-3,1,-3,1,7,1,2,1,-1,1,5,1,-4,1,-8,1,-17,1
191,0,1,8,1,8,1,-4,1,-4,1,8,1,2,1,0,1,5,1,-4,1,-9,1,-17,1
192,0,1,8,1,8,1,-4,1,-4,1,8,1,3,1,0,1,6,1,-4,1,-9,1,-16,1
193,0,1,8,1,8,1,-4,1,-4,1,8,1,3,1,0,1,6,1,-4,1,-8,1,-16,1
194,0,1,8,1,8,1,-4,1,-4,1,8,1,3,1,1,1,6,1,-4,1,-7,1,-15,1
195,0,1,9,1,9,1,-4,1,-4,1,9,1,3,1,1,1,7,1,-4,1,-6,1,-16,1
196,2,1,9,1,7,1,-5,1,-2,1,8,1,3,1,2,1,7,1,-4,1,-6,1,-16,1
197,2,1,10,1,8,1,-6,1,-3,1,9,1,3,1,3,1,7,1,-4,1,-6,1,-16,1
198,2,1,10,1,8,1,-6,1,-3,1,9,1,4,1,3,1,7,1,-3,1,-6,1,-15,1
199,2,1,10,1,8,1,-6,1,-3,1,9,1,4,1,4,1,8,1,-2,1,-6,1,-15,1
200,2,1,10,1,8,1,-6,1,-3,1,9,1,4,1,4,1,8,1,-2,1,-6,1,-14,1
201,3,1,10,1,7,1,-6,1,-2,1,9,1,4,1,6,1,8,1,-2,1,-6,1,-14,1
202,3,1,10,1,7,1,-6,1,-2,1,9,1,4,1,6,1,9,1,-2,1,-5,1,-13,1
203,3,1,11,1,8,1,-7,1,-2,1,10,1,4,1,6,1,9,1,-2,1,-4,1,-13,1
204,3,1,11,1,8,1,-7,1,-2,1,10,1,4,1,7,1,9,1,-1,1,-3,1,-12,1
205,3,1,11,1,8,1,-7,1,-2,1,10,1,3,1,7,1,9,1,-1,1,-2,1,-11,1
206,3,1,11,1,8,1,-7,1,-2,1,10,1,3,1,8,1,9,1,0,1,-2,1,-10,1
207,3,1,11,1,8,1,-7,1,-2,1,10,1,3,1,8,1,9,1,0,1,-2,1,-10,1
208,3,1,11,1,8,1,-7,1,-2,1,10,1,3,1,9,1,9,1,0,1,-2,1,-9,1
209,4,1,12,1,8,1,-8,1,-2,1,10,1,3,1,9,1,10,1,0,1,-2,1,-8,1
210,4,1,12,1,8,1,-8,1,-2,1,10,1,3,1,9,1,11,1,0,1,-2,1,-8,1
211,5,1,12,1,7,1,-8,1,-1,1,10,1,3,1,10,1,12,1,1,1,-2,1,-8,1
212,5,1,12,1,7,1,-8,1,-1,1,10,1,3,1,10,1,12,1,2,1,-1,1,-7,1
213,5,1,13,1,8,1,-9,1,-1,1,11,1,3,1,11,1,13,1,3,1,0,1,-7,1
214,5,1,13,1,8,1,-9,1,-1,1,11,1,3,1,11,1,13,1,3,1,1,1,-7,1
215,5,1,13,1,8,1,-9,1,-1,1,11,1,3,1,12,1,13,1,3,1,1,1,-7,1
216,5,1,14,1,9,1,-9,1,-2,1,12,1,3,1,12,1,13,1,3,1,1,1,-6,1
217,5,1,15,1,10,1,-10,1,-2,1,13,1,3,1,13,1,14,1,4,1,1,1,-5,1
218,5,1,15,1,10,1,-10,1,-2,1,13,1,3,1,14,1,14,1,5,1,2,1,-6,1
219,5,1,14,1,9,1,-9,1,-2,1,12,1,3,1,14,1,15,1,5,1,3,1,-5,1
220,5,1,15,1,10,1,-10,1,-2,1,13,1,3,1,15,1,15,1,5,1,3,1,-4,1
221,6,1,16,1,10,1,-11,1,-2,1,13,1,3,1,15,1,16,1,6,1,3,1,-3,1
222,7,1,16,1,9,1,-11,1,-1,1,13,1,3,1,16,1,16,1,8,1,5,1,-3,1
223,7,1,17,1,10,1,-12,1,-1,1,14,1,3,1,17,1,17,1,8,1,6,1,-2,1
224,8,1,18,1,10,1,-13,1,-1,1,14,1,3,1,18,1,18,1,9,1,7,1,-1,1
225,9,1,18,1,9,1,-13,1,0,1,14,1,3,1,18,1,18,1,10,1,9,1,-1,1
226,9,1,20,1,11,1,-14,1,-1,1,16,1,3,1,19,1,19,1,11,1,10,1,-1,1
227,9,1,20,1,11,1,-14,1,-1,1,16,1,3,1,21,1,20,1,11,1,10,1,0,1
228,9,1,19,1,10,1,-14,1,0,1,15,1,2,1,22,1,20,1,13,1,10,1,0,1
229,9,1,19,1,10,1,-14,1,0,1,15,1,2,1,23,1,22,1,14,1,12,1,1,1
230,9,1,20,1,11,1,-14,1,-1,1,16,1,2,1,25,1,22,1,15,1,13,1,1,1
231,9,1,20,1,11,1,-14,1,-1,1,16,1,2,1,25,1,23,1,16,1,14,1,1,1
232,10,1,21,1,11,1,-15,1,0,1,16,1,1,1,27,1,24,1,17,1,15,1,1,1
233,10,1,22,1,12,1,-16,1,-1,1,17,1,1,1,27,1,24,1,18,1,15,1,2,1
234,12,1,22,1,10,1,-17,1,1,1,16,1,1,1,29,1,25,1,18,1,15,1,3,1
235,12,1,24,1,12,1,-18,1,0,1,18,1,1,1,30,1,26,1,18,1,15,1,5,1
236,12,1,25,1,13,1,-18,1,0,1,19,1,2,1,32,1,27,1,20,1,15,1,6,1
237,12,1,26,1,14,1,-19,1,-1,1,20,1,1,1,33,1,30,1,21,1,17,1,7,1
238,13,1,26,1,13,1,-19,1,0,1,20,1,1,1,35,1,31,1,22,1,18,1,9,1
239,13,1,27,1,14,1,-20,1,0,1,21,1,1,1,35,1,32,1,24,1,20,1,9,1
240,14,1,27,1,13,1,-20,1,1,1,20,1,1,1,38,1,34,1,26,1,21,1,9,1
