TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
1,-34,1,-40,1,-6,1,37,1,-14,1,-23,1,-25,1,-48,1,-50,1,-34,1,-23,1,6,1
2,-35,1,-39,1,-4,1,37,1,-16,1,-22,1,-22,1,-47,1,-48,1,-34,1,-24,1,5,1
3,-35,1,-39,1,-4,1,37,1,-16,1,-22,1,-19,1,-47,1,-48,1,-34,1,-24,1,3,1
4,-37,1,-40,1,-3,1,38,1,-17,1,-22,1,-17,1,-47,1,-49,1,-35,1,-24,1,3,1
5,-37,1,-39,1,-2,1,38,1,-18,1,-21,1,-14,1,-48,1,-48,1,-35,1,-24,1,2,1
6,-36,1,-39,1,-3,1,37,1,-17,1,-21,1,-13,1,-47,1,-47,1,-34,1,-22,1,2,1
7,-37,1,-39,1,-2,1,38,1,-18,1,-21,1,-14,1,-47,1,-47,1,-34,1,-22,1,1,1
8,-36,1,-38,1,-2,1,37,1,-17,1,-20,1,-18,1,-48,1,-49,1,-33,1,-22,1,1,1
9,-32,1,-36,1,-4,1,34,1,-14,1,-20,1,-22,1,-48,1,-48,1,-34,1,-21,1,1,1
10,-30,1,-34,1,-4,1,32,1,-13,1,-19,1,-26,1,-48,1,-47,1,-33,1,-21,1,1,1
11,-27,1,-31,1,-4,1,29,1,-12,1,-18,1,-30,1,-48,1,-47,1,-32,1,-21,1,1,1
12,-26,1,-29,1,-3,1,27,1,-12,1,-16,1,-33,1,-50,1,-46,1,-32,1,-21,1,1,1
13,-25,1,-27,1,-2,1,26,1,-12,1,-15,1,-38,1,-50,1,-45,1,-31,1,-20,1,2,1
14,-27,1,-29,1,-2,1,28,1,-13,1,-16,1,-42,1,-50,1,-45,1,-32,1,-20,1,0,1
15,-29,1,-32,1,-3,1,30,1,-13,1,-18,1,-46,1,-51,1,-45,1,-32,1,-20,1,0,1
16,-30,1,-33,1,-3,1,31,1,-14,1,-18,1,-48,1,-51,1,-44,1,-32,1,-19,1,0,1
17,-31,1,-35,1,-4,1,33,1,-14,1,-20,1,-50,1,-50,1,-43,1,-31,1,-18,1,0,1
18,-30,1,-38,1,-8,1,34,1,-11,1,-23,1,-51,1,-50,1,-43,1,-31,1,-18,1,0,1
19,-27,1,-40,1,-13,1,33,1,-7,1,-27,1,-52,1,-49,1,-43,1,-31,1,-19,1,0,1
20,-25,1,-40,1,-15,1,32,1,-5,1,-28,1,-52,1,-47,1,-41,1,-29,1,-18,1,0,1
21,-25,1,-40,1,-15,1,32,1,-5,1,-28,1,-53,1,-45,1,-40,1,-28,1,-18,1,0,1
22,-25,1,-40,1,-15,1,32,1,-5,1,-28,1,-53,1,-43,1,-39,1,-27,1,-17,1,0,1
23,-25,1,-40,1,-15,1,32,1,-5,1,-28,1,-53,1,-43,1,-39,1,-27,1,-16,1,0,1
