TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
1,-10,1,-18,1,-8,1,14,1,-1,1,-13,1,1,1,-15,1,-21,1,-36,1,-24,1,-19,1
2,-9,1,-18,1,-9,1,13,1,0,1,-14,1,0,1,-16,1,-21,1,-36,1,-25,1,-20,1
3,-9,1,-18,1,-9,1,13,1,0,1,-14,1,-1,1,-16,1,-21,1,-36,1,-25,1,-20,1
4,-9,1,-17,1,-8,1,13,1,-1,1,-13,1,-1,1,-16,1,-21,1,-36,1,-26,1,-20,1
5,-10,1,-17,1,-7,1,13,1,-2,1,-12,1,0,1,-15,1,-21,1,-36,1,-25,1,-20,1
6,-11,1,-17,1,-6,1,14,1,-3,1,-12,1,0,1,-16,1,-21,1,-36,1,-25,1,-20,1
7,-12,1,-17,1,-5,1,14,1,-4,1,-11,1,0,1,-16,1,-21,1,-36,1,-24,1,-20,1
8,-13,1,-17,1,-4,1,15,1,-5,1,-11,1,1,1,-16,1,-21,1,-35,1,-23,1,-20,1
9,-14,1,-18,1,-4,1,16,1,-5,1,-11,1,1,1,-16,1,-21,1,-35,1,-23,1,-21,1
10,-13,1,-17,1,-4,1,15,1,-5,1,-11,1,1,1,-17,1,-20,1,-35,1,-23,1,-21,1
11,-13,1,-17,1,-4,1,15,1,-5,1,-11,1,1,1,-17,1,-20,1,-36,1,-23,1,-21,1
12,-13,1,-18,1,-5,1,15,1,-4,1,-12,1,1,1,-17,1,-20,1,-36,1,-25,1,-20,1
13,-13,1,-18,1,-5,1,15,1,-4,1,-12,1,0,1,-16,1,-20,1,-37,1,-26,1,-19,1
14,-12,1,-18,1,-6,1,15,1,-3,1,-12,1,0,1,-16,1,-20,1,-37,1,-26,1,-19,1
15,-13,1,-18,1,-5,1,15,1,-4,1,-12,1,1,1,-16,1,-19,1,-37,1,-26,1,-19,1
16,-13,1,-17,1,-4,1,15,1,-5,1,-11,1,1,1,-16,1,-21,1,-36,1,-27,1,-19,1
